ARS-ID,표준ID,정류소명,X좌표,Y좌표,7시하차총승객수,8시하차총승객수,9시하차총승객수,10시하차총승객수
22114,121000038,롯데칠성,127.0239660947,37.4967331858,177.84931506849315,240.83561643835617,193.15068493150685,122.9041095890411
22115,121000039,롯데칠성,127.0251450068,37.4950545834,133.22222222222223,205.16666666666666,131.61111111111111,94.55555555555556
22116,121000986,서초포레스타2단지 앞,127.0630129736,37.4554507343,263.25,523.75,143.91666666666666,81.08333333333333
22117,121000041,래미안에스티지에스,127.0260354162,37.4931865944,101.0,216.52777777777777,185.36111111111111,139.47222222222223
22118,121000042,래미안에스티지,127.0260101962,37.4930163269,114.72222222222223,182.44444444444446,115.08333333333333,104.66666666666667
22119,121000043,서초청소년도서관,127.0285876352,37.4926330938,145.33333333333334,254.38888888888889,278.27777777777777,190.08333333333334
22120,121000044,서초청소년도서관,127.0289422049,37.4926432864,284.1875,434.4166666666667,343.6458333333333,228.89583333333334
22121,121000045,서초동신동아아파트,127.0255496495,37.4916731875,106.375,148.58333333333334,121.29166666666667,102.70833333333333
22122,121000046,서초2동주민센터서이초등학교,127.0256283107,37.4916097852,202.58333333333334,464.6111111111111,318.3333333333333,251.11111111111111
22123,121000047,래미안리더스원아파트,127.0274259079,37.4901792734,89.375,92.95833333333333,53.708333333333336,56.125
22124,121900330,추모공원입구,127.0390224473,37.4582592768,120.16666666666667,123.66666666666667,160.0,180.5
22125,121000049,뱅뱅사거리,127.0293731704,37.4889262562,101.41666666666667,196.81666666666666,155.1,106.6
22126,121000050,뱅뱅사거리,127.0298425735,37.4889223913,369.5208333333333,780.2708333333334,632.5208333333334,364.4166666666667
22127,121000051,서초동무지개아파트,127.0266066809,37.4880752935,66.35416666666667,159.10416666666666,94.79166666666667,59.4375
22128,121000052,서초동무지개아파트,127.0259959863,37.4877440858,206.22916666666666,470.4375,362.8333333333333,202.0625
22129,121000053,서초구청,127.0309471279,37.4842092481,65.75,170.94444444444446,70.75,52.44444444444444
22130,121000054,서초구청,127.0308741901,37.4840274648,206.20833333333334,493.4583333333333,246.5,152.75
22131,121000055,수협서초지점,127.0296160859,37.4933861394,436.7,1061.3666666666666,780.65,314.1
22132,121000056,서초문화예술정보학교,127.0321452121,37.4880652076,307.01666666666665,382.85,287.95,166.0
22133,121000057,법조단지,127.0129905855,37.4964790571,169.33333333333334,332.125,416.0,231.54166666666666
22134,121000058,교대역3,127.0130353587,37.4935255647,27.6,59.68,105.88,104.72
22135,121000059,서초역.서울중앙지법등기국,127.0072658333,37.4928824468,158.56666666666666,383.3833333333333,304.51666666666665,206.88333333333333
22136,121000060,서초역1번출구,127.0086430991,37.4920474755,500.0,756.08,674.88,458.72
22137,121000061,서울중앙지방검찰청,127.0063907898,37.4946605227,137.94444444444446,198.88888888888889,138.88888888888889,105.13888888888889
22138,121000062,서울중앙지방검찰청대검찰청,127.0063341369,37.494401214,195.47222222222223,669.75,305.25,139.86111111111111
22139,121000063,서초아트자이아파트,127.0106825134,37.4856807289,295.6458333333333,462.7083333333333,372.375,236.58333333333334
22140,121000064,서초동삼성아파트,127.0092871405,37.4886174131,216.10416666666666,307.0625,285.2708333333333,192.625
22141,121000065,서초유스센터.서초아트자이,127.0105605243,37.4854983218,157.44444444444446,343.97222222222223,401.6111111111111,154.63888888888889
22142,121000066,서초동삼성아파트,127.0091104527,37.4885557668,126.05,456.75,336.51666666666665,141.2
22143,121000067,서초3동주민센터,127.0117197882,37.4831552137,427.125,710.125,439.7083333333333,248.95833333333334
22144,121000068,서초3동주민센터,127.0119717269,37.4831878415,166.97222222222223,240.97222222222223,225.75,127.63888888888889
22145,121000069,서초동예술의전당,127.0127340383,37.4816390955,706.75,961.0833333333334,724.5,376.7083333333333
22146,121000070,서초중학교,127.0085568299,37.4835440126,126.26041666666667,337.4375,213.79166666666666,114.02083333333333
22147,121000071,서초중학교,127.0087822745,37.4834621803,204.29761904761904,437.35714285714283,334.0833333333333,178.4047619047619
22148,121000072,서울고등학교,127.0050174958,37.4828729587,125.95833333333333,367.4375,153.21875,71.69791666666667
22149,121000073,서울고등학교,127.0055529996,37.4828316926,230.41666666666666,352.98809523809524,291.42857142857144,142.64285714285714
22150,121000074,상문고교,127.0047616322,37.4819161512,402.3333333333333,625.0,320.6666666666667,171.58333333333334
22151,121000075,서초동예술의전당,127.0107815044,37.479428854,67.75,288.3333333333333,142.33333333333334,197.33333333333334
22152,121000076,서초동예술의전당,127.0108317239,37.4796623445,124.54166666666667,365.125,171.66666666666666,117.66666666666667
22153,121000077,남부터미널.기쁨병원,127.0169147424,37.4818523385,78.58333333333333,117.91666666666667,88.58333333333333,78.41666666666667
22154,121000078,남부터미널.기쁨병원,127.017544095,37.4818611748,69.45833333333333,216.04166666666666,120.33333333333333,71.0
22155,121500100,남부터미널,127.016698427,37.4840897724,,,,
22156,121000080,남부터미널.한일시멘트,127.0142415341,37.4846572778,90.58333333333333,205.58333333333334,139.55,92.21666666666667
22157,121000081,남부터미널,127.0154563858,37.4847683916,514.2380952380952,780.75,578.702380952381,404.2261904761905
22158,121000082,서울교대사거리,127.0147508651,37.4873987101,68.97222222222223,208.69444444444446,159.75,87.52777777777777
22159,121000083,서울교대사거리,127.0133630507,37.4880064658,99.41666666666667,306.25,217.41666666666666,112.33333333333333
22160,121000084,서울교대사거리,127.012947983,37.4877963794,141.83333333333334,349.1666666666667,290.5833333333333,167.0
22161,121000085,지하철3호선교대역,127.0139679573,37.4918399902,159.61111111111111,255.08333333333334,176.33333333333334,126.41666666666667
22162,121000086,KCC사옥,127.0196771517,37.5031082219,223.63888888888889,193.5,209.41666666666666,180.05555555555554
22163,121000087,서초푸르지오써밋,127.0221156359,37.5011810858,85.83333333333333,147.20833333333334,142.66666666666666,106.125
22164,121000088,서초푸르지오써밋.롯데캐슬클래식,127.0221001442,37.5014555692,206.875,179.41666666666666,181.5,91.75
22165,121000089,진흥아파트,127.0237379474,37.4977337315,172.55555555555554,250.91666666666666,245.94444444444446,109.47222222222223
22166,121000090,진흥아파트,127.0239500646,37.4975413868,62.020833333333336,156.79166666666666,142.35416666666666,83.6875
22167,121000091,강남역.강남역사거리,127.0266304927,37.497732613,102.8,155.12941176470588,163.50588235294117,93.43529411764706
22168,121000092,서초동진흥아파트,127.0228061159,37.4965167257,15.0,41.5945945945946,25.83783783783784,17.783783783783782
22169,121000093,서초동유원아파트,127.0196602551,37.4955449115,41.08108108108108,130.32432432432432,88.97297297297297,56.24324324324324
22170,121000094,지하철2호선교대역4출구,127.0158789726,37.4943891487,171.75409836065575,223.11475409836066,163.36065573770492,110.0
22171,121000095,법조단지,127.013160005,37.4962719536,206.44444444444446,376.80555555555554,413.9166666666667,228.44444444444446
22172,121000096,신논현역.구교보타워사거리,127.0251220072,37.5028759418,221.1549295774648,430.92957746478874,508.09859154929575,295.8169014084507
22173,121000097,강남역,127.0264252273,37.5001155344,325.5,673.6666666666666,646.3166666666667,369.8
22174,121000098,잠원한신아파트,127.0100577212,37.5165200139,105.375,165.0625,127.22916666666667,120.6875
22175,121000099,래미안신반포리오센트아파트,127.0138275916,37.5195472963,126.91666666666667,217.38888888888889,217.47222222222223,149.5
22176,121000100,신반포18차아파트,127.0144288549,37.5199952837,51.75,84.08333333333333,64.77777777777777,55.583333333333336
22177,121000101,롯데캐슬아파트,127.0154980243,37.5197031568,94.66666666666667,201.83333333333334,222.66666666666666,136.0
22178,121000102,롯데캐슬아파트,127.0155145591,37.5199403596,122.75,160.08333333333334,140.58333333333334,119.58333333333333
22179,121000103,신반포13차아파트,127.0144126565,37.5167905938,295.25,141.5,141.0,103.16666666666667
22180,121000104,신반포13차아파트,127.014473962,37.51712271,125.41666666666667,63.416666666666664,51.333333333333336,61.666666666666664
22181,121000105,신동중학교,127.0131925434,37.5155487619,48.916666666666664,114.91666666666667,69.91666666666667,97.83333333333333
22182,121000106,신동중학교,127.0128629409,37.5156293117,230.66666666666666,228.33333333333334,172.0,171.08333333333334
22183,121000107,논현사거리.논현역5번출구,127.019293298,37.5104995219,233.17592592592592,423.27777777777777,329.0462962962963,223.28703703703704
22185,121000109,신사역4번출구,127.0197131825,37.515053625,196.85416666666666,257.3333333333333,211.97916666666666,166.77083333333334
22186,121000110,신사역5번출구,127.0192262825,37.516732073,315.9166666666667,447.6666666666667,400.375,286.1666666666667
22190,121000114,논현사거리.논현역4번출구,127.0196566623,37.5104735784,159.25833333333333,356.14166666666665,273.1333333333333,189.18333333333334
22191,121000115,논현역,127.0220695754,37.5091445615,151.69444444444446,325.55555555555554,339.1388888888889,218.0
22192,121000116,반포동,127.023371077,37.5064867804,193.21621621621622,466.6216216216216,534.0540540540541,261.27027027027026
22193,121000117,신논현역.구교보타워사거리,127.0238349777,37.5043950628,92.75,162.5,130.25,84.91666666666667
22194,121000118,제일약품사옥,127.0203819637,37.5034067467,32.31666666666667,96.65,61.65,37.68333333333333
22195,121000119,사평역,127.0140484589,37.5047349711,61.854166666666664,85.27083333333333,70.8125,67.20833333333333
22196,121000120,사평역,127.0154369499,37.5040485094,254.41666666666666,176.86111111111111,122.55555555555556,112.88888888888889
22197,121000121,삼호가든3차아파트,127.0122739031,37.4998850706,442.6666666666667,1151.75,600.1666666666666,329.9166666666667
22199,121000123,삼호가든사거리.반포도서관,127.0115250322,37.5027788588,84.02777777777777,192.66666666666666,178.83333333333334,166.55555555555554
22200,121001326,삼성래미안,126.995335353,37.5026705835,132.74074074074073,149.07407407407408,125.33333333333333,89.33333333333333
22203,121000127,서초구민체육센터.심산문화센터,126.9906076132,37.4983029935,108.41666666666667,247.41666666666666,138.58333333333334,79.08333333333333
22204,121000128,잠원한신아파트,127.0100771831,37.516737134,28.395833333333332,42.1875,38.020833333333336,43.291666666666664
22205,121000129,잠원성당.아크로리버뷰아파트,127.0069218342,37.5136817278,46.625,44.708333333333336,60.75,76.83333333333333
22206,121000130,잠원성당,127.0069295563,37.5134935368,280.75,188.6875,143.0625,104.54166666666667
22207,121000131,뉴코아아울렛,127.0078725487,37.509247612,149.2,170.23333333333332,182.9,204.68333333333334
22208,121000132,신반포자이아파트,127.0079276611,37.5094509881,183.5625,247.20833333333334,380.8541666666667,225.02083333333334
22211,121000135,고속터미널,127.0094438369,37.5062947879,92.32,119.0,163.24,128.08
22212,121000136,서울지방조달청.서울성모병원,127.0012882558,37.5044078368,495.8611111111111,825.25,483.75,328.69444444444446
22213,121000137,센트럴시티,127.0062505502,37.5033097796,145.97222222222223,176.52777777777777,122.22222222222223,95.52777777777777
22214,121000138,서울지방조달청.서울성모병원,127.0039507767,37.5007637192,834.8333333333334,623.3888888888889,548.3888888888889,428.3888888888889
22215,121000139,서울성모병원,127.0055499914,37.5028819916,775.9166666666666,633.25,662.75,585.6666666666666
22217,121000141,서초구민체육센터.심산문화센터,126.9910942132,37.4978665207,191.41666666666666,491.0833333333333,247.5,120.25
22218,121000142,반포미도아파트앞,127.0117072931,37.5017206216,502.5833333333333,871.3333333333334,1012.3333333333334,686.0
22219,121000143,고속터미널경부선,127.0067658952,37.5065488752,23.333333333333332,25.5,23.333333333333332,25.166666666666668
22220,121000144,고속터미널호남선,127.0030560717,37.5053987653,317.1666666666667,395.25,484.0833333333333,508.3333333333333
22221,121000145,삼호아파트,126.9877512453,37.4968049675,218.11111111111111,374.72222222222223,360.69444444444446,216.33333333333334
22222,121000146,방배사이길,126.9902861302,37.4930519693,224.125,576.1666666666666,469.6875,255.39583333333334
22223,121000147,방배동삼호아파트,126.9882455005,37.4963131174,189.27777777777777,285.6111111111111,254.33333333333334,126.41666666666667
22224,121000148,가야메디컬센터,126.9898910752,37.4933982055,122.52083333333333,318.1458333333333,279.9583333333333,176.54166666666666
22225,121000149,이수교,126.984314,37.498224,185.08333333333334,351.10833333333335,307.46666666666664,131.95833333333334
22227,121900003,롯데캐슬헤론아파트,126.9851854574,37.4972707701,150.66666666666666,367.75,278.0833333333333,191.91666666666666
22228,121000152,방배동신동아아파트,127.0017234981,37.4822373624,44.666666666666664,91.22222222222223,47.486111111111114,41.25
22229,121000153,방배역.방배서리풀이편한세상,126.9964098591,37.483396214,87.14583333333333,171.77083333333334,122.54166666666667,94.54166666666667
22230,121000154,내방역2번출구,126.9942653418,37.4867275312,138.58333333333334,283.77777777777777,204.44444444444446,133.58333333333334
22231,121000155,내방역,126.994160766,37.4866504959,266.97222222222223,672.25,444.8611111111111,292.55555555555554
22232,121000156,방배1동주민센터.방배아크로타워,126.9962225283,37.4834800666,239.16666666666666,539.1944444444445,408.1388888888889,252.08333333333334
22233,121000157,지하철2호선방배역,126.9966259492,37.4812672268,243.875,456.7083333333333,397.6041666666667,270.4166666666667
22234,121000158,서울교통공사,126.986207424,37.4766992025,64.13888888888889,151.41666666666666,104.08333333333333,90.19444444444444
22235,121000159,종로교회,126.9890954676,37.478641791,95.36111111111111,204.55555555555554,131.86111111111111,95.75
22236,121000160,대우효령아파트,126.993362744,37.480209928,71.69444444444444,256.3333333333333,167.19444444444446,80.02777777777777
22237,121000161,이수중학교,126.9930644189,37.4809156325,310.5,418.3333333333333,335.3333333333333,215.0
22238,121000162,방배브라운가아파트,126.9910401681,37.4840712151,75.33333333333333,70.41666666666667,90.0,76.08333333333333
22241,121000165,사당역,126.9818669408,37.4788812354,468.265306122449,540.8571428571429,549.0,378.1020408163265
22242,121000166,사당역3번출구,126.9820335566,37.4744290255,406.6666666666667,787.0833333333334,521.5,351.4166666666667
22244,121000168,경남임광아파트,127.0006234714,37.4769804176,39.270833333333336,90.20833333333333,75.35416666666667,48.8125
22245,121000169,방배동경남아파트,127.0003801054,37.477088934,24.916666666666668,106.69444444444444,64.36111111111111,36.44444444444444
22246,121000170,서울지방법무사회,126.9986552738,37.4799982895,15.604166666666666,26.333333333333332,19.625,14.208333333333334
22247,121000171,현대멤피스2차아파트,126.9985536909,37.4798595834,36.25,135.11111111111111,72.61111111111111,44.5
22248,121000172,신동아아파트앞,127.0018489423,37.4821315833,180.42857142857142,364.25,173.51190476190476,74.30952380952381
22249,121000173,방배역.백석예술대학교,126.9965518002,37.4810971171,327.3541666666667,551.75,406.4583333333333,245.5625
22250,121000174,방배동대우효령아파트앞,126.9942359549,37.4803467166,178.44444444444446,313.1666666666667,282.27777777777777,153.52777777777777
22251,121000175,종로교회앞,126.9885906671,37.4782411424,51.916666666666664,216.43055555555554,127.41666666666667,52.763888888888886
22252,121000176,서울교통공사,126.9862633764,37.4763591993,76.27777777777777,178.94444444444446,136.16666666666666,93.33333333333333
22253,121000177,방배동래미안아트힐.국립국악원,127.0060733507,37.4772904497,109.0,260.6333333333333,144.3,84.15
22254,121000178,방배동경남아파트,127.0008962678,37.4748130573,71.08333333333333,169.41666666666666,90.33333333333333,39.166666666666664
22255,121000179,성뒤마을.교육연수원,126.9946257198,37.4737136638,26.38888888888889,31.666666666666668,20.25,14.86111111111111
22256,121900001,방배동래미안타워,126.9905677806,37.4746325006,445.25,598.0,369.0,180.08333333333334
22257,121000181,대항병원.연세사랑병원,126.9870922211,37.4756078252,46.15625,62.114583333333336,54.46875,44.125
22258,121000182,대항병원.연세사랑병원,126.9868156049,37.4754999627,143.41666666666666,178.875,108.22916666666667,68.20833333333333
22259,121000183,방배동래미안타워.동덕여중고,126.9907066288,37.4743995081,53.583333333333336,69.125,37.25,21.1875
