ARS-ID,표준ID,정류소명,X좌표,Y좌표,17시승차총승객수,18시승차총승객수,19시승차총승객수,20시승차총승객수
22196,121000120,사평역,127.0154369499,37.5040485094,89.72222222222223,111.36111111111111,74.80555555555556,48.69444444444444
22197,121000121,삼호가든3차아파트,127.0122739031,37.4998850706,271.9166666666667,229.33333333333334,145.16666666666666,100.77777777777777
22199,121000123,삼호가든사거리.반포도서관,127.0115250322,37.5027788588,632.3333333333334,657.1666666666666,536.0277777777778,377.25
22200,121001326,삼성래미안,126.995335353,37.5026705835,138.4814814814815,148.37037037037038,126.77777777777777,90.70370370370371
22203,121000127,서초구민체육센터.심산문화센터,126.9906076132,37.4983029935,235.33333333333334,373.3333333333333,168.75,88.5
22204,121000128,잠원한신아파트,127.0100771831,37.516737134,284.2083333333333,242.47916666666666,190.97916666666666,126.8125
22205,121000129,잠원성당.아크로리버뷰아파트,127.0069218342,37.5136817278,228.95833333333334,194.20833333333334,125.0625,84.14583333333333
22206,121000130,잠원성당,127.0069295563,37.5134935368,150.875,133.14583333333334,92.10416666666667,72.39583333333333
22207,121000131,뉴코아아울렛,127.0078725487,37.509247612,546.7833333333333,489.21666666666664,442.8,341.95
22208,121000132,신반포자이아파트,127.0079276611,37.5094509881,434.2083333333333,395.0625,350.4166666666667,273.4791666666667
22211,121000135,고속터미널,127.0094438369,37.5062947879,177.4,165.32,175.44,152.84
22212,121000136,서울지방조달청.서울성모병원,127.0012882558,37.5044078368,701.1666666666666,538.9166666666666,318.77777777777777,257.80555555555554
22213,121000137,센트럴시티,127.0062505502,37.5033097796,150.11111111111111,150.30555555555554,141.16666666666666,142.13888888888889
22214,121000138,서울지방조달청.서울성모병원,127.0039507767,37.5007637192,612.8611111111111,440.80555555555554,261.5833333333333,231.08333333333334
22215,121000139,서울성모병원,127.0055499914,37.5028819916,1010.8333333333334,791.25,413.5,391.1666666666667
22217,121000141,서초구민체육센터.심산문화센터,126.9910942132,37.4978665207,431.25,579.9166666666666,219.91666666666666,146.08333333333334
22218,121000142,반포미도아파트앞,127.0117072931,37.5017206216,1004.6666666666666,1352.0833333333333,928.9166666666666,657.75
22219,121000143,고속터미널경부선,127.0067658952,37.5065488752,114.66666666666667,107.0,171.66666666666666,153.41666666666666
22220,121000144,고속터미널호남선,127.0030560717,37.5053987653,483.4583333333333,507.9166666666667,551.2916666666666,517.1666666666666
22221,121000145,삼호아파트,126.9877512453,37.4968049675,276.8888888888889,298.22222222222223,170.66666666666666,122.41666666666667
22222,121000146,방배사이길,126.9902861302,37.4930519693,388.2708333333333,554.3125,286.4375,212.14583333333334
22223,121000147,방배동삼호아파트,126.9882455005,37.4963131174,430.1111111111111,446.22222222222223,247.55555555555554,149.05555555555554
22224,121000148,가야메디컬센터,126.9898910752,37.4933982055,305.0625,379.0208333333333,225.04166666666666,143.875
22225,121000149,이수교,126.984314,37.498224,302.25,421.45,211.91666666666666,151.375
22227,121900003,롯데캐슬헤론아파트,126.9851854574,37.4972707701,393.5,383.2083333333333,224.41666666666666,200.83333333333334
22228,121000152,방배동신동아아파트,127.0017234981,37.4822373624,99.16666666666667,137.63888888888889,79.54166666666667,51.333333333333336
22229,121000153,방배역.방배서리풀이편한세상,126.9964098591,37.483396214,482.2708333333333,655.3958333333334,461.5,320.9583333333333
22230,121000154,내방역2번출구,126.9942653418,37.4867275312,329.5833333333333,390.47222222222223,273.44444444444446,201.0
22231,121000155,내방역,126.994160766,37.4866504959,459.5833333333333,734.75,464.8333333333333,288.30555555555554
22232,121000156,방배1동주민센터.방배아크로타워,126.9962225283,37.4834800666,148.33333333333334,166.25,126.19444444444444,96.55555555555556
22233,121000157,지하철2호선방배역,126.9966259492,37.4812672268,521.1041666666666,626.4166666666666,520.375,417.5625
22234,121000158,서울교통공사,126.986207424,37.4766992025,149.08333333333334,146.05555555555554,114.91666666666667,107.80555555555556
22235,121000159,종로교회,126.9890954676,37.478641791,70.41666666666667,86.30555555555556,49.333333333333336,38.583333333333336
22236,121000160,대우효령아파트,126.993362744,37.480209928,109.83333333333333,127.16666666666667,102.55555555555556,69.47222222222223
22237,121000161,이수중학교,126.9930644189,37.4809156325,175.25,246.66666666666666,123.75,74.33333333333333
22238,121000162,방배브라운가아파트,126.9910401681,37.4840712151,77.33333333333333,73.41666666666667,46.5,21.083333333333332
22241,121000165,사당역,126.9818669408,37.4788812354,410.6326530612245,571.1224489795918,448.48979591836735,362.0408163265306
22242,121000166,사당역3번출구,126.9820335566,37.4744290255,20.0,39.583333333333336,40.0,26.0
22244,121000168,경남임광아파트,127.0006234714,37.4769804176,165.5,211.41666666666666,66.54166666666667,44.645833333333336
22245,121000169,방배동경남아파트,127.0003801054,37.477088934,29.194444444444443,35.05555555555556,16.63888888888889,12.25
22246,121000170,서울지방법무사회,126.9986552738,37.4799982895,88.64583333333333,130.95833333333334,61.583333333333336,32.395833333333336
22247,121000171,현대멤피스2차아파트,126.9985536909,37.4798595834,22.305555555555557,23.72222222222222,17.77777777777778,9.75
22248,121000172,신동아아파트앞,127.0018489423,37.4821315833,105.0,130.66666666666666,77.23809523809524,53.45238095238095
22249,121000173,방배역.백석예술대학교,126.9965518002,37.4810971171,332.5208333333333,401.75,278.3541666666667,222.8125
22250,121000174,방배동대우효령아파트앞,126.9942359549,37.4803467166,109.97222222222223,115.33333333333333,67.91666666666667,51.25
22251,121000175,종로교회앞,126.9885906671,37.4782411424,182.40277777777777,220.72222222222223,104.15277777777777,69.22222222222223
22252,121000176,서울교통공사,126.9862633764,37.4763591993,153.5,193.91666666666666,107.86111111111111,78.72222222222223
22253,121000177,방배동래미안아트힐.국립국악원,127.0060733507,37.4772904497,308.25,475.43333333333334,179.25,102.81666666666666
22254,121000178,방배동경남아파트,127.0008962678,37.4748130573,206.16666666666666,180.25,143.5,75.83333333333333
22255,121000179,성뒤마을.교육연수원,126.9946257198,37.4737136638,35.666666666666664,61.52777777777778,41.44444444444444,30.944444444444443
22256,121900001,방배동래미안타워,126.9905677806,37.4746325006,129.91666666666666,113.5,71.5,46.0
22257,121000181,대항병원.연세사랑병원,126.9870922211,37.4756078252,67.89583333333333,52.59375,58.479166666666664,45.354166666666664
22258,121000182,대항병원.연세사랑병원,126.9868156049,37.4754999627,23.541666666666668,31.229166666666668,22.166666666666668,19.208333333333332
22259,121000183,방배동래미안타워.동덕여중고,126.9907066288,37.4743995081,18.020833333333332,15.125,9.208333333333334,5.854166666666667
22260,121000184,성뒤마을.교육연수원,126.9969044566,37.4734548029,55.0,45.020833333333336,10.5625,8.916666666666666
22261,121000185,방배동경남아파트,127.0015678359,37.4749087676,52.666666666666664,69.16666666666667,23.75,13.0
22262,121000186,방배동래미안아트힐.국립국악원,127.0065427917,37.4772945057,88.16666666666667,87.08333333333333,43.5,29.61111111111111
22263,121000187,서문여고입구,126.9869299979,37.4910579444,169.66666666666666,206.5,148.33333333333334,99.75
22264,121000188,방배동고개,126.9892560508,37.48685892,195.0,254.66666666666666,121.5,55.083333333333336
22267,121900008,예술의전당,127.0131,37.48057,689.4166666666666,662.9166666666666,403.375,205.58333333333334
22268,121000192,방배열린문화센터(방배4동주민센터),126.9919194327,37.4904483863,267.47222222222223,336.27777777777777,187.75,141.08333333333334
22269,121000193,방배열린문화센터(방배4동주민센터),126.9916348416,37.4906300512,209.75,257.6666666666667,142.125,103.4375
22270,121000194,양재역.양재1동민원분소,127.0373913704,37.4849000573,281.475,375.98333333333335,295.2083333333333,230.06666666666666
22271,121000195,양재노인종합복지관,127.0421251234,37.4833296049,114.70833333333333,220.8125,113.0,78.45833333333333
22272,121000196,블랙야크양재사옥,127.0411791769,37.4801376697,664.75,1101.75,647.0,361.2083333333333
22273,121000197,현대빌라.에코맘코리아,127.0355874096,37.4761835321,73.04761904761905,96.29761904761905,52.535714285714285,31.297619047619047
22274,121000198,현대빌라.에코맘코리아,127.0360524235,37.4764111449,194.44444444444446,310.5,131.97222222222223,65.94444444444444
22275,121000199,우성아파트.양재초등학교,127.0319392869,37.4745709533,75.08333333333333,90.16666666666667,33.083333333333336,20.979166666666668
22276,121000200,우성아파트.양재초등학교,127.0330257438,37.4748598734,297.05555555555554,347.8888888888889,111.25,75.66666666666667
22277,121000201,코오롱아파트.양재1동주민센터,127.0279841673,37.4723521788,6.5,24.0,6.916666666666667,5.5
22278,121000202,우면코오롱아파트,127.0279833449,37.472154792,403.5,1125.5,321.80555555555554,157.72222222222223
22279,121000203,우면주공아파트.우면한라아파트,127.0255937788,37.4708029246,353.97222222222223,351.22222222222223,209.52777777777777,187.61111111111111
22280,121000204,우면주공아파트.양재1동주민센터,127.0258271933,37.4707524429,1208.388888888889,1052.5833333333333,682.2222222222222,488.8611111111111
22281,121000205,서울시품질시험소한국교원단체총연합회,127.0279296372,37.4674662005,90.47916666666667,120.125,47.875,35.958333333333336
22282,121000206,서울시품질시험소한국교원단체총연합회,127.028102,37.46755,93.02777777777777,112.38888888888889,54.611111111111114,33.138888888888886
22283,121000207,네이처힐3.4단지,127.0262056988,37.465339092,513.3833333333333,480.5833333333333,324.48333333333335,231.6
22284,121000208,성촌마을입구,127.0250804508,37.4653734422,10.0,27.083333333333332,8.583333333333334,9.583333333333334
22285,121000209,서초힐스아파트,127.0179374279,37.4590023477,100.14583333333333,92.29166666666667,52.666666666666664,32.125
22286,121000210,서초힐스아파트,127.0176784218,37.4586491738,103.78333333333333,71.65,61.11666666666667,33.75
22287,121000211,식유촌우면성당.서초호반써밋,127.0127167753,37.4574775367,70.88333333333334,87.6,70.83333333333333,26.016666666666666
22288,121000212,식유촌우면성당.서초호반써밋,127.0142815,37.4574194776,73.73333333333333,72.65,51.71666666666667,36.7
22289,121000213,양재역,127.0349993372,37.4833819962,909.6583333333333,1218.6916666666666,1152.2,809.2416666666667
22290,121000214,양재역,127.035321,37.483395,193.8125,261.3541666666667,245.29166666666666,182.375
22291,121000215,일동제약사거리,127.0382490678,37.4788695842,126.40151515151516,185.15151515151516,136.46212121212122,93.5909090909091
22292,121000216,일동제약사거리,127.038369743,37.479436126,201.75,279.5,119.875,79.47916666666667
22293,121000217,양재2동주민센터.양재꽃시장,127.0392082884,37.4694999708,655.2333333333333,976.7416666666667,456.65,363.2416666666667
22294,121000218,시민의숲,127.038365,37.473713,83.11666666666666,115.45833333333333,59.18333333333333,45.44166666666667
22295,121000219,언남고교,127.0386338316,37.4732828011,285.7583333333333,438.0083333333333,183.3,117.825
22296,121000220,시민의숲.양재꽃시장,127.0384690285,37.4708240813,147.61111111111111,181.69444444444446,114.22222222222223,113.69444444444444
22297,121000221,시민의숲.양재꽃시장,127.038677757,37.4711662157,66.41666666666667,84.63888888888889,50.833333333333336,40.638888888888886
22298,121000222,AT센터.양재꽃시장,127.039557,37.468533,348.875,422.1333333333333,303.15,251.34166666666667
22299,121000223,양곡도매시장,127.0352832349,37.4604496583,1304.5,1505.0,700.6666666666666,557.6666666666666
22300,121000224,양곡도매시장,127.0351750088,37.4602280605,574.8333333333334,797.0833333333334,374.1666666666667,292.75
22301,121000225,하나로마트.코트라,127.0446172052,37.4639684953,644.6309523809524,694.3690476190476,383.82142857142856,205.89285714285714
22302,121000226,코트라,127.045401,37.463517,1723.2142857142858,1976.9404761904761,785.3928571428571,375.7738095238095
22303,121000227,구룡사앞,127.0493482702,37.4703704877,4.794871794871795,3.6666666666666665,2.8205128205128207,3.5641025641025643
22304,121000228,구룡사,127.0483893832,37.4737573854,8.444444444444445,11.36111111111111,8.555555555555555,5.472222222222222
22305,121000229,구룡사입구,127.0501693696,37.4721202687,83.54166666666667,103.33333333333333,40.145833333333336,19.8125
22306,121000230,동원산업앞,127.0453801964,37.4766372837,20.555555555555557,28.055555555555557,21.0,20.333333333333332
22307,121000231,언남고포이성당앞,127.0458013763,37.4720798956,321.1111111111111,330.25,194.75,137.58333333333334
22308,121000232,양재119안전센터앞,127.0410261736,37.4694982223,384.0,555.75,465.0,328.3333333333333
22309,121000233,소방서앞,127.041646334,37.4700052165,189.66666666666666,241.3125,113.02083333333333,86.66666666666667
22310,121000234,꽃마을,127.046363468,37.4605676673,27.125,17.375,8.75,3.875
22311,121000235,꽃마을,127.0465470034,37.4604222142,50.875,38.333333333333336,36.625,21.5
22312,121000236,개나리골입구,127.0476501748,37.4574552186,8.375,6.333333333333333,2.5833333333333335,3.4166666666666665
22313,121000237,개나리골입구,127.0483079685,37.4569969184,16.416666666666668,19.0,10.458333333333334,19.0
22314,121000238,새원마을,127.0507149808,37.454293885,3.375,2.875,3.0833333333333335,1.7916666666666667
22315,121000239,새원마을,127.0507602246,37.4544654328,29.583333333333332,21.458333333333332,13.625,7.125
