,gid,TL_cnt
582,다사612458,1
583,다사612459,1
584,다사613444,1
585,다사613445,1
586,다사613446,2
587,다사613456,1
588,다사613457,1
589,다사613458,1
590,다사614395,1
591,다사614445,1
592,다사614454,1
593,다사614456,1
594,다사615446,1
595,다사615447,1
596,다사615455,1
597,다사615460,1
598,다사615462,1
599,다사617434,1
600,다사617449,1
601,다사617455,1
602,다사618434,1
603,다사618444,1
604,다사623443,1
605,다사625437,1
606,다사626441,1
607,다사626444,1
608,다사627440,1
609,다사628426,1
610,다사629436,1
611,다사630434,1
612,다사630440,1
613,다사631430,1
614,다사631431,1
615,다사631437,1
616,다사633441,1
617,다사634438,1
618,다사635436,1
619,다사636414,1
620,다사638411,1
621,다사638413,1
622,다사641426,1
623,다사641427,1
624,다사641428,1
625,다사642425,1
626,다사645409,1
627,다사646416,1
628,다사646433,2
629,다사647409,1
630,다사648432,1
631,다사648433,1
632,다사649405,1
633,다사649429,2
634,다사650418,1
635,다사650431,1
636,다사654417,1
637,다사662412,1
638,다사662413,1
639,다사663411,1
640,다사663412,1
641,다사664410,1
642,다사664411,1
