,STAT_CDE,MGRNU,A062_KND_C,SPRT_STD_C,EVE_CDE,SPRT_HOTDI,CSS_CDE,ESB_YMD,CAE_YMD,OD_PE_CDE,GU_CDE,CTRL_YNO_C,DONG_CDE,JIBUN,RMK,NW_PE_CDE,WORK_CDE,VIEW_CDE,SPRT_MET_C,ROB_GBN_CD,TFC_BSS_CD,XGEO,SIXID,LINK_ID,HISID,CTK_MGRNU,SPRT_MGRNU,FRM_CDE,RN_CDE,MNG_AGEN,MGRNU_1,STAT_CDE_1,A057_KND_C,ASN_LENX_C,EVE_CDE_1,SNLP_KND_C,BSNLP_KND_,ESB_YMD_1,CAE_YMD_1,A062_MGRNU,SP_RN_CDE,MK_CPY,WORK_CDE_1,VIEW_CDE_1,SIXID_1,CTK_MGRNU_,ASN_MGRNU,HISID_1,A062_POS,XCE,YCE,FB_CDE,FRM_CDE_1,MNG_AGEN_1,XGEO_1,ASN_DRN,SNLP_QUA,BSNLP_QUA,field_59,field_60,field_61,field_62,field_63,field_64,field_65,field_66,field_67,field_68,field_69,field_70,field_71,field_72,field_73,gid,geometry
4214,1,02-0000176932,1,8,1,2,6914.0,20120917,20120917,340.0,650,1.0,10300,487-1 답,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(201319.468143697,539759.23899192,NULL),NULL,NULL),40362010.0,,228350,2012-1101-002,02-176932,1.0,,,03-0000063466,1.0,3.0,12.0,1.0,2,,20120917.0,20120917.0,02-0000176932,2,양광시스템,6,2,4036201.0,2012-1101-002,03-063466,101540,,201319.468143697,539759.23899192,1.0,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(201319.468143697,539759.23899192,201318.631066012,539771.209760523)),94.0,2,0.0,ㅼ궗570398,MULTIPOINT (127.0149133166753 37.45724720400882)
4215,1,02-0000179294,1,6,1,2,4998.0,20140410,20140410,340.0,650,1.0,10300,242전,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(201817.828637492,540148.540127284,NULL),NULL,NULL),4046279.0,,230712,2012-1101-024,02-179294,1.0,,,03-0000066433,1.0,3.0,7.0,,3,,20180831.0,20180831.0,02-0000179294,2,,1,2,4046282.0,2018-0101-039,03-066433,104506,,201817.828637492,540148.540127284,,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(201817.828637492,540148.540127284,201814.542336552,540154.720760434)),118.0,1,0.0,ㅼ궗575402,MULTIPOINT (127.020547006124 37.46075401022169)
4216,1,02-0000179294,1,6,1,2,4998.0,20140410,20140410,340.0,650,1.0,10300,242전,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(201817.828637492,540148.540127284,NULL),NULL,NULL),4046279.0,,230712,2012-1101-024,02-179294,1.0,,,03-0000066432,1.0,2.0,,,7,,,,02-0000179294,2,,1,2,4046271.0,2012-1101-024,03-066432,104505,,201817.828637492,540148.540127284,,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(201817.828637492,540148.540127284,201817.826137492,540148.544457411)),120.0,1,0.0,ㅼ궗575402,MULTIPOINT (127.020547006124 37.46075401022169)
4217,1,02-0000176876,1,8,1,2,,20130430,20130430,340.0,650,1.0,10300,산75임,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(201483.640630001,539858.53125,NULL),NULL,NULL),4036623.0,,228294,2013-1101-020,02-176876,1.0,,,03-0000063402,1.0,3.0,9.0,1.0,16,,20130430.0,20130430.0,02-0000176876,2,,6,2,4036621.0,2013-1101-020,03-063402,101476,,201483.640630001,539858.53125,2.0,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(201483.640630001,539858.53125,201489.545161262,539851.738863778)),311.0,2,0.0,ㅼ궗572399,MULTIPOINT (127.0167690793735 37.45814159099562)
4218,1,02-0000177350,1,7,1,2,998.0,20130610,20130610,380.0,650,1.0,10100,903-17대,,380,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(199701.477187163,542645.691050915,NULL),NULL,NULL),4101076.0,,228768,2013-0101-011,02-177350,1.0,,,03-0000063998,1.0,3.0,9.0,1.0,3,,20130610.0,20130610.0,02-0000177350,2,진우산전,6,2,4101073.0,2013-0101-011,03-063998,102072,,199701.477187163,542645.691050915,1.0,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(199701.477187163,542645.691050915,199693.530658827,542641.46580685)),208.0,2,0.0,ㅼ궗554427,MULTIPOINT (126.996624770369 37.48325533791811)
4219,1,02-0000177350,1,7,1,2,998.0,20130610,20130610,380.0,650,1.0,10100,903-17대,,380,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(199701.477187163,542645.691050915,NULL),NULL,NULL),4101076.0,,228768,2013-0101-011,02-177350,1.0,,,03-0000063999,1.0,2.0,999.0,1.0,7,,20130610.0,20130610.0,02-0000177350,2,,6,2,4101074.0,2013-0101-011,03-063999,102073,,199701.477187163,542645.691050915,2.0,2.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(199701.477187163,542645.691050915,199701.472772425,542645.688703557)),208.0,1,0.0,ㅼ궗554427,MULTIPOINT (126.996624770369 37.48325533791811)
4220,1,02-0000177347,1,7,1,2,998.0,20130610,20130610,380.0,650,1.0,10100,903-17대,,380,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(199689.848563178,542627.679150342,NULL),NULL,NULL),41010710.0,,228765,2013-0101-011,02-177347,1.0,,,03-0000063992,1.0,3.0,7.0,1.0,3,,20130610.0,20130610.0,02-0000177347,2,진우사전,6,2,4101071.0,2013-0101-011,03-063992,102066,,199689.848563178,542627.679150342,2.0,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(199689.848563178,542627.679150342,199696.085608847,542630.85708384)),27.0,2,0.0,ㅼ궗554427,MULTIPOINT (126.9964932996396 37.48309304529839)
4221,1,02-0000177347,1,7,1,2,998.0,20130610,20130610,380.0,650,1.0,10100,903-17대,,380,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(199689.848563178,542627.679150342,NULL),NULL,NULL),41010710.0,,228765,2013-0101-011,02-177347,1.0,,,03-0000063993,1.0,2.0,999.0,1.0,7,,20130610.0,20130610.0,02-0000177347,2,,6,2,4101072.0,2013-0101-011,03-063993,102067,,199689.848563178,542627.679150342,2.0,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(199689.848563178,542627.679150342,199689.853018211,542627.681420295)),27.0,1,0.0,ㅼ궗554427,MULTIPOINT (126.9964932996396 37.48309304529839)
4222,1,02-0000178232,1,2,1,2,6914.0,20131230,20131230,340.0,650,1.0,10300,485답,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(201361.991451428,539802.564661584,NULL),NULL,NULL),40363110.0,,229650,2013-0101-109,02-178232,1.0,,,03-0000064818,1.0,2.0,999.0,1.0,7,,20131230.0,20131230.0,02-0000178232,2,,6,2,4036313.0,2013-0101-109,03-064818,102892,,201361.991451428,539802.564661584,2.0,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(201361.991451428,539802.564661584,201361.992147294,539802.559710244)),278.0,1,0.0,ㅼ궗571399,MULTIPOINT (127.015394017263 37.45763751212348)
4223,1,02-0000181445,1,2,1,2,2007.0,20150101,20150101,410.0,680,1.0,11400,580-1잡,,410,1,2,1,1,106,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(207049.586499116,543817.610016023,NULL),NULL,NULL),5144714.0,,232861,,02-181445,1.0,,,03-0000070716,1.0,2.0,0.0,,7,,20150101.0,20150101.0,02-0000181445,2,,1,2,5144711.0,,03-070716,108789,,207049.586499119,543817.610015884,,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(207049.586499119,543817.610015884,207049.586538624,543817.609924018)),293.26886512328406,1,0.0,ㅼ궗628439,MULTIPOINT (127.0797168961902 37.4937875730912)
4224,1,02-0000181532,1,7,1,2,548.0,20151102,20151102,340.0,650,1.0,10700,19-3 대,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(200301.274601032,544792.065459993,NULL),NULL,NULL),4116204.0,,232948,2015-0201-044,02-181532,1.0,,,03-0000070797,1.0,3.0,9.0,,2,,20151102.0,20151102.0,02-0000181532,2,충청정보통신,1,2,4116204.0,2015-0201-044,03-070797,108870,,200301.274601032,544792.065459993,,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(200301.274601032,544792.065459993,200300.490199347,544783.09970771)),265.0,2,0.0,ㅼ궗561449,MULTIPOINT (127.0034072209408 37.50259432511989)
4225,1,02-0000181532,1,7,1,2,548.0,20151102,20151102,340.0,650,1.0,10700,19-3 대,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(200301.274601032,544792.065459993,NULL),NULL,NULL),4116204.0,,232948,2015-0201-044,02-181532,1.0,,,03-0000070796,1.0,3.0,7.0,,2,2.0,20151102.0,20151102.0,02-0000181532,2,충청정보통신,1,2,4116203.0,2015-0201-044,03-070796,108869,,200301.274601032,544792.065459993,,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(200301.274601032,544792.065459993,200301.884691231,544799.03882288)),85.0,1,1.0,ㅼ궗561449,MULTIPOINT (127.0034072209408 37.50259432511989)
4226,1,02-0000031882,1,4,1,2,548.0,20151201,20151201,340.0,650,1.0,10700,19-3 대,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(200316.705070809,544788.563562588,NULL),NULL,NULL),4116203.0,,218142,2015-0201-044,02-031882,1.0,,,03-0000028643,1.0,2.0,0.0,1.0,7,,20151201.0,20151201.0,02-0000031882,2,관급,1,2,,2015-0201-044,03-028643,7437,,200316.705070809,544788.563562588,,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(200316.705070809,544788.563562588,200316.705069064,544788.563462603)),269.0,1,0.0,ㅼ궗561449,MULTIPOINT (127.0035817280694 37.50256276766138)
4227,1,02-0000171608,1,7,1,2,6765.0,20150618,20150618,340.0,650,1.0,10300,산21-11임,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202250.417948971,540585.448695521,NULL),NULL,NULL),4057166.0,,210033,2015-0201-022,02-171608,6.0,,,03-0000059824,1.0,3.0,11.0,1.0,3,,20150618.0,20150618.0,02-0000171608,2,,6,2,,2015-0201-022,03-059824,67384,,202250.417948971,540585.448695521,,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202250.417948971,540585.448695521,202241.74983068102,540592.22097175)),142.0,2,0.0,ㅼ궗580407,MULTIPOINT (127.0254379174948 37.46468965640089)
4228,1,02-0000171608,1,7,1,2,6765.0,20150618,20150618,340.0,650,1.0,10300,산21-11임,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202250.417948971,540585.448695521,NULL),NULL,NULL),4057166.0,,210033,2015-0201-022,02-171608,6.0,,,03-0000059825,1.0,2.0,,1.0,7,,20150618.0,20150618.0,02-0000171608,2,,6,2,,2015-0201-022,03-059825,67385,,202250.417948971,540585.448695521,,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202250.417948971,540585.448695521,202250.413903886,540585.451634447)),144.0,1,0.0,ㅼ궗580407,MULTIPOINT (127.0254379174948 37.46468965640089)
4229,1,02-0000174879,1,7,1,2,0.0,20150618,20150618,340.0,650,,10300,산21-20임,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202000.602186431,540733.214518473,NULL),NULL,NULL),4047693.0,,227718,2015-0201-022,02-174879,1.0,,,03-0000070455,1.0,3.0,7.0,,1,,20150618.0,20150618.0,02-0000174879,2,진우산전,6,2,4047692.0,2015-0201-022,03-070455,108528,,202000.602186431,540733.214518473,,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202000.602186431,540733.214518473,201996.996919907,540727.214347368)),239.0,2,0.0,ㅼ궗577408,MULTIPOINT (127.0226144909285 37.466021617366)
4230,1,02-0000174879,1,7,1,2,0.0,20150618,20150618,340.0,650,,10300,산21-20임,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202000.602186431,540733.214518473,NULL),NULL,NULL),4047693.0,,227718,2015-0201-022,02-174879,1.0,,,03-0000070456,1.0,3.0,7.0,,1,,20150618.0,20150618.0,02-0000174879,2,진우산전,6,2,4047693.0,2015-0201-022,03-070456,108529,,202000.602186431,540733.214518473,,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202000.602186431,540733.214518473,202007.092473413,540730.592272319)),338.0,1,0.0,ㅼ궗577408,MULTIPOINT (127.0226144909285 37.466021617366)
4231,1,02-0000180234,1,7,1,2,,20140905,20140905,340.0,650,1.0,10800,1313-17공,,340,1,2,1,2,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(201777.043155721,544097.124418121,NULL),NULL,NULL),4144264.0,,231650,2014-0201-048,02-180234,1.0,,,03-0000067786,1.0,3.0,9.0,,1,1.0,20140905.0,20140905.0,02-0000180234,2,양광시스템,6,2,4144261.0,2014-0201-048,03-067786,105859,,201777.04315572098,544097.124418121,,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(201777.043155721,544097.124418121,201782.947686982,544090.332031899)),311.0,2,2.0,ㅼ궗575442,MULTIPOINT (127.0200955305002 37.49633120316481)
4232,1,02-0000180234,1,7,1,2,,20140905,20140905,340.0,650,1.0,10800,1313-17공,,340,1,2,1,2,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(201777.043155721,544097.124418121,NULL),NULL,NULL),4144264.0,,231650,2014-0201-048,02-180234,1.0,,,03-0000067785,1.0,3.0,9.0,,1,,20140905.0,20140905.0,02-0000180234,2,양광시스템,6,2,4144271.0,2014-0201-048,03-067785,105858,,201777.04315572098,544097.124418121,,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(201777.043155721,544097.124418121,201783.937555709,544102.909506608)),40.0,2,0.0,ㅼ궗575442,MULTIPOINT (127.0200955305002 37.49633120316481)
4233,1,02-0000180798,1,8,1,2,1006.0,20150317,20150317,290.0,620,1.0,10300,산128-8 임,,290,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(198865.903469891,540918.659482724,NULL),NULL,NULL),3088336.0,,232214,2013-0201-072,02-180798,1.0,,,03-0000071277,1.0,3.0,3.0,,2,,20160531.0,20160531.0,02-0000180798,2,명신전자,1,2,3088336.0,2016-0201-024,03-071277,109350,,198865.903469891,540918.659482724,,2.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(198865.903469891,540918.659482724,198863.446013758,540916.938753415)),215.0,1,0.0,ㅼ궗546410,MULTIPOINT (126.9871800664384 37.46769396573603)
4234,1,02-0000180798,1,8,1,2,1006.0,20150317,20150317,290.0,620,1.0,10300,산128-8 임,,290,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(198865.903469891,540918.659482724,NULL),NULL,NULL),3088336.0,,232214,2013-0201-072,02-180798,1.0,,,03-0000070342,1.0,3.0,13.0,,3,,20150317.0,20150317.0,02-0000180798,2,신한교통,1,2,3088334.0,2013-0201-072,03-070342,108415,,198865.903469891,540918.659482724,,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(198865.903469891,540918.659482724,198854.878844641,540911.770532289)),212.0,2,0.0,ㅼ궗546410,MULTIPOINT (126.9871800664384 37.46769396573603)
4235,1,02-0000180798,1,8,1,2,1006.0,20150317,20150317,290.0,620,1.0,10300,산128-8 임,,290,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(198865.903469891,540918.659482724,NULL),NULL,NULL),3088336.0,,232214,2013-0201-072,02-180798,1.0,,,03-0000070343,1.0,2.0,999.0,1.0,7,,20150317.0,20150317.0,02-0000180798,2,신한교통,6,2,3088335.0,2013-0201-072,03-070343,108416,,198865.903469891,540918.659482724,2.0,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(198865.903469891,540918.659482724,198865.899424806,540918.656543798)),216.0,1,0.0,ㅼ궗546410,MULTIPOINT (126.9871800664384 37.46769396573603)
4236,1,02-0000177216,1,7,1,2,,20131113,20131113,380.0,650,1.0,10100,864-41도,,380,1,2,1,2,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(198480.004874029,542597.116284498,NULL),NULL,NULL),3171664.0,,228634,2013-0201-051,02-177216,1.0,,,03-0000063741,1.0,3.0,9.0,,1,1.0,20131113.0,20131113.0,02-0000177216,2,미창,6,2,3171661.0,2013-0201-051,03-063741,101815,,198480.004874029,542597.116284498,,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(198480.004874029,542597.116284498,198479.690778559,542588.121767055)),268.0,4,2.0,ㅼ궗542427,MULTIPOINT (126.9828143701556 37.4828164733874)
4237,1,02-0000177216,1,7,1,2,,20131113,20131113,380.0,650,1.0,10100,864-41도,,380,1,2,1,2,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(198480.004874029,542597.116284498,NULL),NULL,NULL),3171664.0,,228634,2013-0201-051,02-177216,1.0,,,03-0000063740,1.0,3.0,7.0,,1,,20131113.0,20131113.0,02-0000177216,2,미창,6,2,3171561.0,2013-0201-051,03-063740,101814,,198480.004874029,542597.116284498,,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(198480.004874029,542597.116284498,198473.005940163,542597.238451343)),179.0,1,0.0,ㅼ궗542427,MULTIPOINT (126.9828143701556 37.4828164733874)
4238,1,02-0000177893,1,6,1,2,6913.0,20131020,20131020,340.0,650,1.0,10200,76대,,340,1,2,1,2,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(203038.665434983,541583.93750391,NULL),NULL,NULL),40697610.0,,229311,2013-0201-039,02-177893,1.0,,,03-0000064372,1.0,3.0,5.0,,2,,20131020.0,20131020.0,02-0000177893,2,신한개발,6,2,4069761.0,2013-0201-039,03-064372,102446,,203038.665434983,541583.93750391,,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(203038.665434983,541583.93750391,203040.127293507,541588.71902769)),73.0,2,0.0,ㅼ궗588417,MULTIPOINT (127.0343520996988 37.47368389323587)
4239,1,02-0000096323,1,8,1,2,521.0,20100527,20131202,340.0,650,1.0,10800,1724 대,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(200670.616045993,543579.833431821,NULL),NULL,NULL),4113968.0,,206686,2013-0201-032,02-096323,1.0,,,03-0000029459,1.0,3.0,12.0,1.0,3,,20131202.0,20131202.0,02-0000096323,2,,6,2,,2013-0201-032,03-029459,27597,,200670.616045993,543579.833431821,2.0,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(200670.616045993,543579.833431821,200681.74225224796,543584.328710942)),22.0,2,0.0,ㅼ궗564437,MULTIPOINT (127.0075831293455 37.49167184074221)
4240,1,02-0000096323,1,8,1,2,521.0,20100527,20131202,340.0,650,1.0,10800,1724 대,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(200670.616045993,543579.833431821,NULL),NULL,NULL),4113968.0,,206686,2013-0201-032,02-096323,1.0,,,03-0000056661,1.0,2.0,0.0,1.0,7,,20131202.0,20131202.0,02-0000096323,2,진우산전,6,2,,2013-0201-032,03-056661,27598,,200670.616045993,543579.833431821,2.0,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(200670.616045993,543579.833431821,200670.616139351,543579.833467658)),21.0,1,0.0,ㅼ궗564437,MULTIPOINT (127.0075831293455 37.49167184074221)
4241,1,02-0000176948,1,8,1,2,1969.0,20120917,20120917,340.0,650,1.0,10300,산97-2임,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(201166.648190443,539758.322274666,NULL),NULL,NULL),40269010.0,,228366,2012-1101-002,02-176948,1.0,,,03-0000063492,1.0,3.0,12.0,1.0,2,,20120917.0,20120917.0,02-0000176948,2,양광시스템,1,2,4026901.0,2014-0101-055,03-063492,101566,,201166.648190443,539758.322274666,2.0,2.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(201166.648190443,539758.322274666,201165.185758322,539770.232828486)),97.0,2,0.0,ㅼ궗569398,MULTIPOINT (127.0131860645073 37.45723914961334)
4242,1,02-0000176948,1,8,1,2,1969.0,20120917,20120917,340.0,650,1.0,10300,산97-2임,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(201166.648190443,539758.322274666,NULL),NULL,NULL),40269010.0,,228366,2012-1101-002,02-176948,1.0,,,03-0000063493,1.0,2.0,999.0,1.0,7,,20120917.0,20120917.0,02-0000176948,2,양광시스템,6,2,4026902.0,2012-1101-002,03-063493,101567,,201166.648190443,539758.322274666,2.0,4.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(201166.648190443,539758.322274666,201166.647581096,539758.327237397)),97.0,1,0.0,ㅼ궗569398,MULTIPOINT (127.0131860645073 37.45723914961334)
4243,1,02-0000176942,1,8,1,2,6932.0,20120917,20120917,340.0,650,1.0,10300,300-2답,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(202056.484445399,539997.291153701,NULL),NULL,NULL),40467410.0,,228360,2012-1101-002,02-176942,1.0,,,03-0000063484,1.0,3.0,5.0,,2,,20120917.0,20120917.0,02-0000176942,2,양광시스템,6,2,4046741.0,2012-1101-002,03-063484,101558,,202056.484445399,539997.291153701,,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(202056.484445399,539997.291153701,202059.13404171998,539993.05091322)),302.0,2,0.0,ㅼ궗578401,MULTIPOINT (127.0232441223947 37.45939073878067)
4244,1,02-0000176941,1,8,1,2,6933.0,20120917,20120917,340.0,650,1.0,10300,429-2답,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(201691.14731139,539670.287423408,NULL),NULL,NULL),4045088.0,,228359,2012-1101-002,02-176941,1.0,,,03-0000063482,1.0,2.0,0.0,,7,,20120917.0,20120917.0,02-0000176941,2,양광시스템,6,2,4045084.0,2012-1101-002,03-063482,101556,,201691.14731139,539670.287423408,,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(201691.14731139,539670.287423408,201691.14734229204,539670.287328302)),288.0,1,0.0,ㅼ궗574398,MULTIPOINT (127.0191140241838 37.45644513431804)
4245,1,02-0000176941,1,8,1,2,6933.0,20120917,20120917,340.0,650,1.0,10300,429-2답,,340,1,2,1,1,105,MDSYS.SDO_GEOMETRY(2001,2093,MDSYS.SDO_POINT_TYPE(201691.14731139,539670.287423408,NULL),NULL,NULL),4045088.0,,228359,2012-1101-002,02-176941,1.0,,,03-0000063481,1.0,3.0,5.0,,2,,20130917.0,20130917.0,02-0000176941,2,,6,2,4045083.0,2012-1101-002,03-063481,101555,,201691.14731139,539670.287423408,,1.0,,MDSYS.SDO_GEOMETRY(2002,2093,NULL,MDSYS.SDO_ELEM_INFO_ARRAY(1,2,1),MDSYS.SDO_ORDINATE_ARRAY(201691.14731139,539670.287423408,201692.692396362,539665.532140827)),288.0,2,0.0,ㅼ궗574398,MULTIPOINT (127.0191140241838 37.45644513431804)
