,Unnamed: 0,고정형CCTV지번주소,위도,경도,자치구,단속지점명,현장구분
2037,2037,삼성동 166-1,37.51293277,127.0653318,강남구,[삼성1-124] 우남빌딩 주변,불법주정차구역
2038,2038,삼성동 9-16,37.51446573,127.0429258,강남구,[삼성2-116] CS공인중개사 주변,불법주정차구역
2039,2039,청담동 52,37.52406752,127.0502845,강남구,[청담-140] 삼성빌딩 주변,불법주정차구역
2040,2040,청담동 124-11,37.52515796,127.0497535,강남구,[청담-141] 디아트주상복합주변,불법주정차구역
2041,2041,개포동 650,37.486573,127.056679,강남구,[개포1-101] 구룡중학교입구 주변,불법주정차구역
2042,2042,개포동 167-11,37.48297,127.0604,강남구,[개포2-101] 개포1동우체국 주변,불법주정차구역
2043,2043,개포동 186-13,37.48917,127.06695,강남구,[개포2-102] 개포동역5번출구 주변,불법주정차구역
2044,2044,개포동 186-17,37.48945,127.06897,강남구,[개포2-103] 개포2동주민센터 주변,불법주정차구역
2045,2045,개포동 1273,37.47523,127.05106,강남구,[개포4-101] 국악중고등학교 주변,불법주정차구역
2046,2046,논현동 130-9,37.51285,127.03112,강남구,[논현1-101] 학동역4번출구 주변,불법주정차구역
2047,2047,논현동 123-11,37.51051,127.0247,강남구,[논현1-104] 신화마트 주변,불법주정차구역
2048,2048,논현동 181-15,37.50749,127.02704,강남구,[논현1-106] 금강마트 주변,불법주정차구역
2049,2049,논현동 203-1,37.50565,127.02785,강남구,[논현1-107] 거평빌딩 주변,불법주정차구역
2050,2050,논현동 2,37.51645,127.02078,강남구,[논현1-108] 신사역1번출구 주변,불법주정차구역
2051,2051,논현동 126-4,37.51297,127.0279,강남구,[논현1-110] 성덕빌딩 주변,불법주정차구역
2052,2052,논현동 169,37.50887,127.02701,강남구,[논현1-111] 상명빌딩 주변,불법주정차구역
2053,2053,논현동 151-30,37.51149,127.03179,강남구,[논현1-113] 힐탑호텔 주변,불법주정차구역
2054,2054,논현동 18-4,37.51381,127.02048,강남구,[논현1-114] 운산빌딩 주변,불법주정차구역
2055,2055,논현동 212,37.51395,127.03343,강남구,[논현2-103] 논현주차장 주변,불법주정차구역
2056,2056,논현동 209-2,37.51472,127.03368,강남구,[논현2-104] 학동역1번출구 주변,불법주정차구역
2057,2057,논현동 211-14,37.5132,127.03517,강남구,[논현2-106] 강남라루체 웨딩홀 주변,불법주정차구역
2058,2058,논현동 237-5,37.50952,127.0374,강남구,[논현2-108] 동광교회 주변,불법주정차구역
2059,2059,논현동 117-3,37.51654,127.03859,강남구,[논현2-110] 영동한의원 주변,불법주정차구역
2060,2060,논현동 249,37.51324,127.03563,강남구,[논현2-114] 임피리얼팰리스서울 주변,불법주정차구역
2061,2061,논현동 105,37.52026,127.03691,강남구,[논현2-115] 동현아파트 주변,불법주정차구역
2062,2062,논현동 224-9,37.511,127.03525,강남구,[논현2-117] 주혁빌딩,불법주정차구역
2063,2063,논현동 222-11,37.51103,127.03385,강남구,[논현2-118] 이레빌 주변,불법주정차구역
2064,2064,대치동 623,37.49319,127.0599,강남구,[대치1-102] 남서울종합상가 주변,불법주정차구역
2065,2065,대치동 651,37.49217,127.05769,강남구,[대치1-103] 여천빌딩 주변,불법주정차구역
2066,2066,대치동 1021-10,37.49832,127.06098,강남구,[대치1-104] 농협(대치동지점) 주변,불법주정차구역
2067,2067,대치동 1027,37.49559,127.0592,강남구,[대치1-108] 래미안대치팰리스1단지 주변,불법주정차구역
2068,2068,대치동 1027-1,37.49415,127.06036,강남구,[대치1-109] 래미안대치팰리스 주변,불법주정차구역
2069,2069,도곡리 376-3,37.49535,127.05537,강남구,[대치1-110] 단대부고 주변,불법주정차구역
2070,2070,대치동 944-31,37.5079,127.0608,강남구,[대치2-101] 섬유센터 주변,불법주정차구역
2071,2071,대치동 994-8,37.49857,127.06839,강남구,[대치2-102] 서림상가 주변,불법주정차구역
2072,2072,대치동 998-1,37.50853,127.067,강남구,[대치2-106] 강남경찰서 주변,불법주정차구역
2073,2073,대치동 987,37.50021,127.06229,강남구,[대치2-109] 아카데미국제학교 주변,불법주정차구역
2074,2074,대치동 988,37.50029,127.06035,강남구,[대치2-112] 대치현대A 주변,불법주정차구역
2075,2075,대치동 902,37.50425,127.05624,강남구,[대치4-107] 대치포스코더샵 주변,불법주정차구역
2076,2076,대치동 893,37.5048,127.05595,강남구,[대치4-108] 롯데캐슬아파트 주변,불법주정차구역
2077,2077,대치동 921,37.49991,127.05134,강남구,[대치4-109] 오성빌딩 주변,불법주정차구역
2078,2078,대치동 890-57,37.50359,127.05163,강남구,[대치4-110] 서울독수리사역 주변,불법주정차구역
2079,2079,도곡동 967,37.48931,127.04135,강남구,[도곡1-101] 도곡경남아파트 주변,불법주정차구역
2080,2080,도곡동 959-27,37.48519,127.03726,강남구,[도곡1-102] LG전자 주변,불법주정차구역
2081,2081,도곡동 168,37.48793,127.0484,강남구,[도곡1-104] SK리더스뷰오피스텔 주변,불법주정차구역
2082,2082,도곡동 902-2,37.48656,127.03797,강남구,[도곡1-105] 언주초정문 주변,불법주정차구역
2083,2083,도곡동 467,37.48861,127.05386,강남구,[도곡2-102] 타워팰리스D동 주변,불법주정차구역
2084,2084,도곡동 467-17,37.48934,127.055,강남구,[도곡2-107] 타워팰리스F동 주변,불법주정차구역
2085,2085,도곡동 462-8,37.48562,127.04605,강남구,[도곡2-108] 로덴하우스 주변,불법주정차구역
2086,2086,도곡동 467-29,37.48719,127.0523,강남구,[도곡2-109] 타워팰리스3차 주변,불법주정차구역
2087,2087,삼성동 159,37.51333,127.06035,강남구,[삼성1-107] 아셈타워 주변,불법주정차구역
2088,2088,봉은사로 633,37.51511,127.06443,강남구,[삼성1-115] 노블발렌티웨딩홀 주변,불법주정차구역
2089,2089,삼성동 70-7,37.51422,127.05287,강남구,[삼성1-117] K707빌딩 주변,불법주정차구역
2090,2090,역삼동 710,37.50159,127.04435,강남구,[역삼2-106] 현대까르띠에아파트 주변,불법주정차구역
2091,2091,역삼동 755-4,37.49857,127.05077,강남구,[역삼2-109] 역삼e-편한세상A 주변,불법주정차구역
2092,2092,역삼동 763-16,37.49586,127.04714,강남구,[역삼2-110] 역삼2동주민센터 주변,불법주정차구역
2093,2093,역삼동 710,37.50218,127.04482,강남구,[역삼2-112] 테헤란아이파크 주변,불법주정차구역
2094,2094,역삼동 707-38,37.50304,127.04758,강남구,[역삼2-113] 테헤란오피스텔빌딩 주변,불법주정차구역
2095,2095,역삼동 755,37.49947,127.04784,강남구,[역삼2-114] 이마트역삼점 주변,불법주정차구역
2096,2096,일원동 663-3,37.49229,127.08367,강남구,[일원1-101] 일원치안센터 주변,불법주정차구역
2097,2097,일원동 644-3,37.4916,127.08775,강남구,[일원1-102] 일원1동주민센터 주변,불법주정차구역
2098,2098,일원동 701-2,37.49349,127.08705,강남구,[일원1-103] 대청초등학교 주변,불법주정차구역
2099,2099,일원동 615,37.49249,127.07643,강남구,[일원2-102] 석탑상가 주변,불법주정차구역
2100,2100,개포동 13-1,37.49488,127.07838,강남구,[일원2-103] 대진공원 주변,불법주정차구역
2101,2101,일원동 700-6,37.49471,127.08244,강남구,[일원2-104] 마루공원 주변,불법주정차구역
2102,2102,대치동 27-1,37.49877,127.07702,강남구,[일원2-106] 코원에너지 주변,불법주정차구역
2103,2103,일원동 713,37.48555,127.08308,강남구,[일원본-101] 중산고교입구R 주변,불법주정차구역
2104,2104,일원동 731,37.4826,127.0798,강남구,[일원본-102] 한솔종합상가 주변,불법주정차구역
2105,2105,수서동 595-18,37.48423,127.09441,강남구,[일원본-103] 제이스프라자 주변,불법주정차구역
2106,2106,청담동 141-15,37.52699,127.04452,강남구,[청담-103] 페라가모전시장 주변,불법주정차구역
2107,2107,청담동 46-9,37.51877,127.04912,강남구,[청담-104] 영화빌딩 주변,불법주정차구역
2108,2108,청담동 85-17,37.52466,127.03973,강남구,[청담-107] 디자이너클럽 주변,불법주정차구역
2109,2109,청담동 4-1,37.52365,127.04455,강남구,[청담-110] 피앤폴루스 주변,불법주정차구역
2110,2110,청담동 52-2,37.52453,127.05177,강남구,[청담-111] 일식긴자 주변,불법주정차구역
2111,2111,청담동 43-9,37.51799,127.04489,강남구,[청담-113] 원일빌딩 주변,불법주정차구역
2112,2112,청담동 45,37.51844,127.04731,강남구,[청담-114] 강남세무서 주변,불법주정차구역
2113,2113,청담동 68-6,37.52265,127.05527,강남구,[청담-115] 청담복집 주변,불법주정차구역
2114,2114,청담동 3,37.52327,127.04152,강남구,[청담-116] 금구빌딩 주변,불법주정차구역
2115,2115,청담동 23,37.52161,127.03978,강남구,[청담-117] 현대아파트상가 주변,불법주정차구역
2116,2116,청담동 91-8,37.52388,127.04293,강남구,[청담-119] 카페마룬에프 주변,불법주정차구역
2117,2117,청담동 84-8,37.52579,127.04014,강남구,[청담-120] 태그호이어 주변,불법주정차구역
2118,2118,청담동 139-28,37.52642,127.05461,강남구,[청담-121] 엘루이호텔 주변,불법주정차구역
2119,2119,청담동 127-31,37.52732,127.05372,강남구,[청담-123] 선릉로190길 주변,불법주정차구역
2120,2120,청담동 8,37.52285,127.04792,강남구,[청담-124] 청담2치안센터 주변,불법주정차구역
2121,2121,청담동 134-38,37.52283,127.05681,강남구,[청담-127] 청담자이아파트 주변,불법주정차구역
2122,2122,청담동 134-21,37.52107,127.05776,강남구,[청담-128] 청담삼익11동앞 주변,불법주정차구역
2123,2123,청담동 95,37.52553,127.04442,강남구,[청담-130] 청담빌라 주변,불법주정차구역
2124,2124,청담동 76-11,37.5196,127.05087,강남구,[청담-132] 유경빌딩 주변,불법주정차구역
2946,2946,양재2동 257-4,37.47464937,127.0426346,서초구,하나로카센터주변,불법주정차구역
3138,3138,반포4동 118-15,37.5043877,127.008636,서초구,파미에 주차장 입구주변1,불법주정차구역
3139,3139,반포4동 118-15,37.50385393,127.0072688,서초구,파미에 주차장 입구주변2,불법주정차구역
3140,3140,잠원동 66-2,37.51042871,127.0104821,서초구,파스텔프라자(경원중)주변,불법주정차구역
3141,3141,내곡동 205-11,37.44741089,127.056764,서초구,포레스타7단지앞주변,불법주정차구역
3142,3142,양재1동 11-149,37.48405594,127.0372759,서초구,포스코빌딩뒷골목주변,불법주정차구역
3143,3143,서초1동 1606-6,37.48762722,127.023476,서초구,푸르니서초어린이집주변,불법주정차구역
3144,3144,서초2동 1338-1,37.49051727,127.029241,서초구,풍림아이원플러스주변,불법주정차구역
3145,3145,반포4동 88-1,37.49610287,126.998205,서초구,프랑스학교 주변,불법주정차구역
3146,3146,서초1동 1625-7,37.48782148,127.0162986,서초구,프리우스주변,불법주정차구역
3147,3147,방배3동 984-3,37.48129268,126.999248,서초구,프린스효령빌딩 주변,불법주정차구역
3148,3148,서초2동 1321-11,37.49717358,127.0251383,서초구,플래티넘타워 주변,불법주정차구역
3149,3149,잠원동 56-3,37.51511278,127.0100914,서초구,하나유치원주변,불법주정차구역
3150,3150,반포4동 54-14,37.50201311,127.0107141,서초구,하나푸르니어린이집주변,불법주정차구역
3151,3151,양재2동 217-7,37.46312313,127.0356238,서초구,하이브랜드앞 주변,불법주정차구역
3152,3152,서초2동 1341-7,37.48902814,127.029934,서초구,한국제지주변,불법주정차구역
3153,3153,서초3동 1509-1,37.48829873,127.0085975,서초구,한빛아파트 101동 주변,불법주정차구역
3154,3154,서초2동 1359-28,37.48618252,127.0293584,서초구,한전사거리 주변,불법주정차구역
3155,3155,서초2동 1338-12,37.49101676,127.0298421,서초구,현대ESA오피스텔주변,불법주정차구역
3156,3156,방배본동 774-19,37.49359889,126.9889734,서초구,현대멤피스아파트주변,불법주정차구역
3157,3157,반포4동 45-14,37.49975983,127.0116525,서초구,현대빌라 주변,불법주정차구역
3158,3158,서초3동 1446-11,37.48241587,127.016235,서초구,현대슈퍼빌C동주변,불법주정차구역
3159,3159,양재2동 231,37.46497856,127.0434908,서초구,현대자동차(염곡IC) 주변,불법주정차구역
3160,3160,반포4동 107-82,37.49790081,126.9969764,서초구,현대팔레스빌라 주변,불법주정차구역
3161,3161,우면동782,37.45921313,127.0231786,서초구,호반건설본사주변,불법주정차구역
3162,3162,서초2동1361-10,37.48634702,127.0326088,서초구,호텔페이토주변,불법주정차구역
3163,3163,양재2동 391,37.47238572,127.0467558,서초구,홈플러스익스프레스주변,불법주정차구역
3164,3164,서초2동 1327-3,37.49612477,127.0276959,서초구,홍우빌딩 주변,불법주정차구역
3165,3165,서초3동 1579-9,37.48820244,127.0139657,서초구,홍인빌딩 주변,불법주정차구역
3166,3166,서초3동 1501-1,37.49026591,127.006811,서초구,힐스테이트서리풀주변,불법주정차구역
3192,3192,서울 강남구 삼성동 4-3,37.517794293276,127.046080481142,강남구,[삼성2-110] 진흥푸른솔아파트 주변,불법주정차구역
3193,3193,서울 강남구 역삼동 835-68,37.4923092347932,127.035775737969,강남구,[역삼1-127] 롯데캐슬노블 주변,불법주정차구역
3194,3194,서울 강남구 역삼동 837-7,37.4904776330903,127.032131466493,강남구,[역삼1-129] 황화빌딩 주변,불법주정차구역
3200,3200,서울 강남구 대치동 915-21,37.5008437466446,127.057655770808,강남구,[대치4-113] 명문빌딩 주변,불법주정차구역
3201,3201,서울 강남구 삼성동 159-9,37.510464723037,127.060276017905,강남구,[삼성1-118] 삼성역5번출구 주변,불법주정차구역
3202,3202,서울 강남구 수서동 723,37.4873125916649,127.10514604511,강남구,[수서-104] 수서6단지아파트 주변,불법주정차구역
3203,3203,서울 강남구 신사동 513-4,37.5170119830476,127.020847713165,강남구,[신사-101] 신사역8번출구 주변,불법주정차구역
3204,3204,서울 강남구 청담동 127-31,37.5269242818661,127.053071210331,강남구,[청담-142] 청담현대아파트 104동 주변,불법주정차구역
3205,3205,서울 강남구 청담동 48-3,37.5240367389421,127.048487114096,강남구,[청담-143] 호텔엔트라 주변,불법주정차구역
3206,3206,서울 서초구 잠원동 72,37.5100204151669,127.003164204172,서초구,반원초교 후문쪽문,불법주정차구역
3207,3207,서울 서초구 방배동 883-6,37.4890343874894,126.998631122227,서초구,황금빌딩 주변(서리풀터널 인근),불법주정차구역
3210,3210,서울 강남구 대치동 212-6,37.49478392776114,127.0617765600809,강남구,[대치1-117] 대치청실아파트소공원 주변,불법주정차구역
3211,3211,서울 강남구 자곡동 621,37.4707703849636,127.090857767579,강남구,[세곡-111] LH강남3단지 주변,불법주정차구역
3212,3212,서울 강남구 신사동 582-14,37.5255254564146,127.02827355053635,강남구,[신사-110] 압구정역4번출구 주변,불법주정차구역
3213,3213,서울 강남구 압구정동 459,37.5308113392958,127.0312312268454,강남구,[압구정-121] 압구정초등학교 정문 건너편 주변,불법주정차구역
3214,3214,서울 강남구 역삼동 707-27,37.5035314607525,127.047052246893,강남구,[역삼2-102] I&#39;Tower 주변,불법주정차구역
3215,3215,서울 강남구 수서동 591-4,37.4830779105768,127.094635215106,강남구,[일원본-106] 강남유정유치원 앞 주변,불법주정차구역
3216,3216,서울 강남구 청담동 14,37.5214034379514,127.045390847073,강남구,[청담-144] 청담2차이편한세상아파트 202동 주변,불법주정차구역
3218,3218,서울 서초구 방배동 752-36,37.4974882771201,126.98397258505,서초구,방배아크로리버아파트101동 옆,불법주정차구역
3219,3219,서울 서초구 잠원동 72,37.5067111518471,127.001149109718,서초구,신반포 센트럴자이 APT정문,불법주정차구역
3220,3220,서울 서초구 양재동 5-16,37.4792150251521,127.039868388568,서초구,텀블랜드어린이집앞,불법주정차구역
3223,3223,서울 강남구 개포동 155-4,37.48706219573254,127.06196524694148,강남구,[개포2-104] 수도공고정문 주변,불법주정차구역
3224,3224,서울 강남구 삼성동 38-30,37.5110983121067,127.045592721579,강남구,[삼성2-104] 청림빌딩 주변,불법주정차구역
3225,3225,서울 강남구 자곡동 605,37.4732459389237,127.100290881022,강남구,[세곡-110] 자곡초앞R 주변,불법주정차구역
3226,3226,서울 강남구 신사동 545-23,37.52020833893,127.023479210632,강남구,[신사-113] 신사동빌라트,불법주정차구역
3227,3227,서울 강남구 신사동 661-3,37.527842135183,127.039500137655,강남구,[압구정-105] H&amp;M(압구정점) 주변,불법주정차구역
3228,3228,서울 강남구 신사동 590-22,37.5209190518644,127.028394548762,강남구,[압구정-109] 선호빌딩 주변,불법주정차구역
3229,3229,서울 강남구 역삼동 795-25,37.4924961418419,127.038795243893,강남구,[역삼1-128] 공영노외주차장 주변,불법주정차구역
3230,3230,서울 강남구 역삼동 635-2,37.5009613373686,127.030622799896,강남구,[역삼1-135] 한국과학기술회관 주변,불법주정차구역
3234,3234,서울 강남구 대치동 504,37.49285890389193,127.06007313804928,강남구,[대치1-118] 선경1차아파트 1동 주변,불법주정차구역
3235,3235,서울 강남구 삼성동 7-3,37.51547032940714,127.04298858008032,강남구,[삼성2-118] 삼성래미안2차아파트 107동 주변,불법주정차구역
3236,3236,서울 강남구 압구정동 454,37.5322863629687,127.028397839393,강남구,[압구정-108] SC은행(압구정동지점) 주변,불법주정차구역
3237,3237,서울 서초구 우면동 769,37.4559907411309,127.01651766126,서초구,서초유치원 맞은편,불법주정차구역
3238,3238,서울 강남구 자곡동 619,37.4712795724748,127.088688007958,강남구,[세곡-113] LH강남5단지 주변,불법주정차구역
3239,3239,서울 강남구 신사동 627-9,37.5242523396574,127.032805358762,강남구,[압구정-117] 삼원가든 주변,불법주정차구역
3240,3240,서울 강남구 역삼동 709-5,37.5023529838786,127.04672840019,강남구,[역삼2-116] 역삼3차아이파크아파트 105동 주변,불법주정차구역
3241,3241,서울 서초구 방배동 895-16,37.4881949945374,126.99593454333,서초구,GS24 편의점 앞,불법주정차구역
3242,3242,서울 서초구 반포동 20-15,37.5054807660499,127.01081340004,서초구,산성교회 주차장 입구,불법주정차구역
3243,3243,서울 서초구 서초동 1500-1,37.4913149459032,127.0062129989,서초구,서초로얄프라자주변,불법주정차구역
3244,3244,서울 서초구 반포동 65-2,37.5009569531933,127.000961605978,서초구,쉐라톤서울팔래스호텔 앞,불법주정차구역
3249,3249,서울 강남구 삼성동 49-12,37.5126005101167,127.050785886554,강남구,[삼성2-114] S타워 주변,불법주정차구역
3250,3250,서울 강남구 자곡동 599,37.4749995302932,127.10419430589316,강남구,[세곡-107] 강남푸르지오시티 주변,불법주정차구역
3251,3251,서울 강남구 세곡동 577,37.4672857419137,127.101468032662,강남구,[세곡-108] 강남리더스프라자 주변,불법주정차구역
3252,3252,서울 강남구 세곡동 592,37.4667996957752,127.09960990993,강남구,[세곡-115] 세나테크놀로지 주변,불법주정차구역
3253,3253,서울 강남구 압구정동 513,37.5289385759485,127.042074950675,강남구,[압구정-118] 한양아파트 주변,불법주정차구역
