ARS-ID,표준ID,정류소명,X좌표,Y좌표,6시승차총승객수,7시승차총승객수,8시승차총승객수,9시승차총승객수
23244,122000141,삼성역,127.0635395142,37.5077308702,261.7857142857143,445.10714285714283,1350.9880952380952,773.3571428571429
23245,122000142,휘문고.대치2동주민센터,127.0657710813,37.5035822216,11.7,20.116666666666667,34.05,22.883333333333333
23246,122000143,래미안하이스턴.대치순복음교회,127.0638477221,37.4999790556,167.41666666666666,227.83333333333334,292.8333333333333,280.75
23247,122000144,대치현대아파트,127.059740956,37.5009963744,133.31666666666666,433.26666666666665,466.7,283.6666666666667
23248,122000145,휘문중고등학교,127.0618405994,37.5040754027,78.0625,164.75,251.04166666666666,173.29166666666666
23249,122000146,휘문중고등학교,127.061499249,37.5040691461,21.85,83.01666666666667,101.45,102.28333333333333
23250,122000147,대치사거리,127.058666,37.503126,38.361111111111114,134.0,170.27777777777777,190.11111111111111
23251,122000148,한국무역센터.삼성역,127.0615727264,37.5082846637,17.441666666666666,27.8,35.35,43.916666666666664
23252,122000149,한티역,127.0520473434,37.4980862991,78.25,214.0595238095238,353.3690476190476,231.6904761904762
23253,122000150,도성초등학교,127.0511009539,37.5000888739,116.43055555555556,286.2361111111111,330.52777777777777,226.13888888888889
23254,122000151,도성초교사거리,127.0517059244,37.5007911185,7.625,51.375,93.66666666666667,61.708333333333336
23255,122000152,영동농협풍림아이원아파트,127.0563108838,37.5022764796,41.541666666666664,164.29166666666666,245.16666666666666,184.41666666666666
23256,122000153,영동농협풍림아이원아파트,127.0567944809,37.5025237339,56.0,167.83333333333334,305.9583333333333,204.08333333333334
23257,122000154,도성초교사거리,127.0517731511,37.5009116143,27.666666666666668,84.70833333333333,194.5,139.79166666666666
23258,122000155,진선여자중고등학교,127.0498622609,37.5027134595,72.54166666666667,137.38888888888889,274.25,259.3888888888889
23259,122000156,선릉역,127.0503251388,37.5047933892,228.10185185185185,1069.8240740740741,1630.0092592592594,1156.0648148148148
23260,122000157,포스코빌딩,127.055021,37.50624,38.074074074074076,45.9537037037037,71.69444444444444,73.76851851851852
23261,122000158,하나은행,127.0582747975,37.5034460327,51.166666666666664,153.79166666666666,204.04166666666666,143.04166666666666
23262,122000159,대치동현대아파트,127.0591891115,37.5016508031,92.06666666666666,220.98333333333332,190.86666666666667,114.01666666666667
23263,122000160,은마아파트입구사거리,127.0598771433,37.4986561638,158.3,411.1333333333333,474.3666666666667,357.76666666666665
23264,122000161,베스티안병원,127.056703531,37.4975854871,91.05,228.21666666666667,265.05,195.86666666666667
23265,122000162,한티역2번출구.서울강남고용노동지청,127.0539776975,37.4966811293,43.4,103.4,238.58333333333334,193.43333333333334
23266,122000163,신논현역,127.0256860387,37.5047825556,141.25,316.3333333333333,704.0833333333334,433.9166666666667
23267,122000164,삼정호텔앞,127.0319302192,37.5066292509,9.083333333333334,43.75,69.33333333333333,72.5
23268,122000165,차병원,127.0345601062,37.5055546381,69.4054054054054,252.02702702702703,508.8918918918919,466.4864864864865
23269,122000166,차병원,127.0345000246,37.5060539148,70.0,156.94594594594594,287.7567567567568,270.5135135135135
23270,122000167,언주역5번출구.차병원사거리,127.0348192295,37.5074858219,41.958333333333336,105.58333333333333,229.66666666666666,159.0
23271,122000168,스포월드.라움아트센터,127.0389433341,37.5080491693,22.88888888888889,65.16666666666667,105.88888888888889,62.02777777777778
23272,122000169,스포월드.라움아트센터,127.0397675691,37.5074694525,94.08333333333333,145.41666666666666,294.5833333333333,224.375
23273,122000170,아크로힐스논현,127.0406091188,37.5091880449,48.583333333333336,136.0,194.58333333333334,178.41666666666666
23274,122000171,선정릉역4번출구.시니어플라자,127.0430366168,37.5099266142,6.416666666666667,16.416666666666668,37.166666666666664,30.083333333333332
23275,122000172,선정릉역.무형문화재전수회관,127.0442528934,37.5092828942,167.33333333333334,380.95,716.7,508.4
23276,122000173,선릉역,127.0482359174,37.5059050833,156.9,304.56666666666666,481.05,344.06666666666666
23277,122000174,서울상록회관.한국기술센터,127.0439700509,37.503077193,43.510416666666664,108.63541666666667,161.55208333333334,188.5625
23278,122000175,KT강남지사,127.0418511019,37.5047160093,73.22222222222223,130.0,295.19444444444446,269.55555555555554
23279,122000176,KT강남지사,127.0415737701,37.5047914177,37.083333333333336,105.91666666666667,181.02777777777777,103.30555555555556
23280,122000177,아가방빌딩.하나은행,127.0386736883,37.5014565377,47.925925925925924,66.93518518518519,106.71296296296296,111.3425925925926
23281,122000178,역삼역.GS타워,127.0367479574,37.5013794029,512.7567567567568,1109.918918918919,2717.7297297297296,2518.4594594594596
23282,122000179,역삼역,127.0364201238,37.5016951662,326.81081081081084,1022.027027027027,1493.972972972973,1280.8108108108108
23283,122000180,역삼역,127.0351114741,37.5003771844,36.44329896907217,51.03092783505155,92.77319587628865,85.16494845360825
23284,122000181,강남역12번출구,127.0298788329,37.498750381,32.896907216494846,61.31958762886598,106.64948453608247,99.6701030927835
23285,122000182,강남역,127.0268251714,37.499892546,85.125,163.35416666666666,485.7291666666667,456.7291666666667
23286,122000183,신논현역.구교보타워사거리,127.0256799401,37.5023272876,130.64583333333334,424.1041666666667,1002.6458333333334,807.5
23287,122000184,강남역.역삼세무서,127.0290810871,37.4982746161,150.37113402061857,310.5360824742268,510.55670103092785,440.5670103092784
23288,122000185,역삼역.포스코타워역삼,127.0337243211,37.4997045374,38.70103092783505,109.4639175257732,159.56701030927834,149.18556701030928
23289,122000186,영동중앙교회,127.0380896295,37.4981882215,40.395833333333336,140.95833333333334,294.6875,194.875
23290,122000666,강남보건소.강남구립국제교육원,127.0419868901,37.515506612,26.333333333333332,92.97916666666667,132.72916666666666,132.625
23291,122000187,역삼럭키아파트.역삼월드메르디앙아파트,127.0387426529,37.4917916003,209.85416666666666,440.0625,582.625,436.7083333333333
23292,122000188,역삼초등학교,127.0339848899,37.4941812181,119.5,262.75,601.3333333333334,464.6666666666667
23293,122000189,역삼초등학교,127.0341088802,37.494323567,61.833333333333336,183.33333333333334,328.0,223.58333333333334
23294,122000190,뱅뱅사거리.역삼동,127.0336179532,37.4902213495,100.5625,126.22916666666667,173.64583333333334,189.0625
23295,122000191,역삼초등학교,127.0304895576,37.4921478815,80.13888888888889,161.55555555555554,348.3611111111111,235.91666666666666
