,gid,geometry
960,ㅼ궗576461,MULTIPOINT (127.0204028949769 37.51406209711806)
961,ㅼ궗628401,MULTIPOINT (127.0796573163626 37.45997459428973)
962,ㅼ궗590403,MULTIPOINT (127.0369113529604 37.46162053007224)
963,ㅼ궗590403,MULTIPOINT (127.0371268370562 37.46189864991403)
964,ㅼ궗590404,MULTIPOINT (127.0373187785978 37.46190108305424)
965,ㅼ궗565456,MULTIPOINT (127.008281741045 37.50895225669174)
966,ㅼ궗555446,MULTIPOINT (126.9966956059156 37.5001250731969)
967,ㅼ궗555446,MULTIPOINT (126.9966956059156 37.5001250731969)
968,ㅼ궗555449,MULTIPOINT (126.9970898947409 37.50230963331627)
969,ㅼ궗555449,MULTIPOINT (126.9970898947409 37.50230963331627)
970,ㅼ궗583476,MULTIPOINT (127.0280957680239 37.52724514783552)
971,ㅼ궗585445,MULTIPOINT (127.0311689937017 37.49921710472397)
972,ㅼ궗585445,MULTIPOINT (127.0313986142724 37.49896077426732)
973,ㅼ궗585445,MULTIPOINT (127.0313183994953 37.49892770616825)
974,ㅼ궗585444,MULTIPOINT (127.0312552752406 37.49882693627001)
975,ㅼ궗585445,MULTIPOINT (127.0310288207319 37.49924668465794)
976,ㅼ궗585445,MULTIPOINT (127.0310288207319 37.49924668465794)
977,ㅼ궗543443,MULTIPOINT (126.983136241877 37.49737161798117)
978,ㅼ궗543443,MULTIPOINT (126.9834856282234 37.49712554907316)
979,ㅼ궗543443,MULTIPOINT (126.9834856282234 37.49712554907316)
980,ㅼ궗585444,MULTIPOINT (127.0310842394834 37.49876914499968)
981,ㅼ궗585444,MULTIPOINT (127.0310842394834 37.49876914499968)
982,ㅼ궗630429,MULTIPOINT (127.082169376574 37.48537088918187)
983,ㅼ궗594434,MULTIPOINT (127.0413794415566 37.48972845510585)
984,ㅼ궗569425,MULTIPOINT (127.0128105011086 37.48085883705139)
985,ㅼ궗569425,MULTIPOINT (127.0128105011086 37.48085883705139)
986,ㅼ궗606442,MULTIPOINT (127.054681939439 37.49672349602836)
987,ㅼ궗586443,MULTIPOINT (127.0319107203362 37.49743472745665)
988,ㅼ궗586443,MULTIPOINT (127.0319913223162 37.49727983384192)
989,ㅼ궗586443,MULTIPOINT (127.0318137547959 37.49722492021538)
990,ㅼ궗586443,MULTIPOINT (127.0318137547959 37.49722492021538)
991,ㅼ궗551435,MULTIPOINT (126.9922640556298 37.49017265463213)
992,ㅼ궗588438,MULTIPOINT (127.034156527703 37.49276432731922)
993,ㅼ궗588438,MULTIPOINT (127.034156527703 37.49276432731922)
994,ㅼ궗588438,MULTIPOINT (127.0339778361919 37.49270401137751)
995,ㅼ궗588437,MULTIPOINT (127.0343986761411 37.49225614922772)
996,ㅼ궗588437,MULTIPOINT (127.0343013328977 37.49202461908502)
997,ㅼ궗556446,MULTIPOINT (126.9981389354576 37.49981244509946)
998,ㅼ궗556446,MULTIPOINT (126.9981389354576 37.49981244509946)
999,ㅼ궗556446,MULTIPOINT (126.9981389354576 37.49981244509946)
1000,ㅼ궗555459,MULTIPOINT (126.9975014441264 37.51217738946034)
1001,ㅼ궗555459,MULTIPOINT (126.9975014441264 37.51217738946034)
1002,ㅼ궗556460,MULTIPOINT (126.9977581066799 37.51233948143629)
1003,ㅼ궗556460,MULTIPOINT (126.9977581066799 37.51233948143749)
1004,ㅼ궗556460,MULTIPOINT (126.9977581066799 37.51233948143512)
1005,ㅼ궗556458,MULTIPOINT (126.9983740622853 37.51098750436226)
1006,ㅼ궗556458,MULTIPOINT (126.9983740622853 37.51098750436226)
1007,ㅼ궗556458,MULTIPOINT (126.9983740622853 37.51098750436461)
1008,ㅼ궗556458,MULTIPOINT (126.9983740622853 37.51098750436461)
1009,ㅼ궗557456,MULTIPOINT (126.9995677352153 37.50874004735718)
1010,ㅼ궗557456,MULTIPOINT (126.9995677352153 37.50874004735718)
1011,ㅼ궗557456,MULTIPOINT (126.9995677352153 37.50874004735718)
1012,ㅼ궗557456,MULTIPOINT (126.9994427923094 37.50870062787422)
1013,ㅼ궗546447,MULTIPOINT (126.9870151800163 37.50122407460129)
1014,ㅼ궗546447,MULTIPOINT (126.9870151800163 37.50122407460129)
1015,ㅼ궗647432,MULTIPOINT (127.1013884218028 37.48737576741578)
1016,ㅼ궗647432,MULTIPOINT (127.1013884218028 37.48737576741578)
1017,ㅼ궗647431,MULTIPOINT (127.1014292593664 37.48713378585263)
1018,ㅼ궗647432,MULTIPOINT (127.1016465747403 37.48757450453648)
1019,ㅼ궗646433,MULTIPOINT (127.1003484102465 37.48854986944143)
1020,ㅼ궗646433,MULTIPOINT (127.1003484102465 37.48854986944143)
1021,ㅼ궗646433,MULTIPOINT (127.1002576832447 37.48832625915671)
1022,ㅼ궗646433,MULTIPOINT (127.1002576832447 37.48832625915671)
1023,ㅼ궗573426,MULTIPOINT (127.0181460425283 37.48239994098526)
1024,ㅼ궗573426,MULTIPOINT (127.0178258117762 37.48224965215351)
1025,ㅼ궗573426,MULTIPOINT (127.0178258117762 37.48224965215351)
1026,ㅼ궗573426,MULTIPOINT (127.0180283430256 37.48199707145226)
1027,ㅼ궗556446,MULTIPOINT (126.9978471900772 37.50004269888534)
1028,ㅼ궗556446,MULTIPOINT (126.9978471900772 37.50004269888534)
1029,ㅼ궗570468,MULTIPOINT (127.014266385255 37.51988051408527)
1030,ㅼ궗570468,MULTIPOINT (127.014266385255 37.51988051408527)
1031,ㅼ궗570468,MULTIPOINT (127.0140542427339 37.52002075088815)
1032,ㅼ궗570468,MULTIPOINT (127.0139238308917 37.5199444025711)
1033,ㅼ궗570468,MULTIPOINT (127.0139238308917 37.5199444025711)
1034,ㅼ궗582410,MULTIPOINT (127.0283554339461 37.46758502777455)
1035,ㅼ궗582410,MULTIPOINT (127.0283554339461 37.46758502777455)
1036,ㅼ궗546448,MULTIPOINT (126.9870015863184 37.50149091640257)
1037,ㅼ궗546448,MULTIPOINT (126.9870015863184 37.50149091640257)
1038,ㅼ궗546447,MULTIPOINT (126.9865694107912 37.50132547183499)
1039,ㅼ궗546447,MULTIPOINT (126.9865694107912 37.50132547183499)
1040,ㅼ궗546447,MULTIPOINT (126.9865694107912 37.50132547183499)
1041,ㅼ궗548448,MULTIPOINT (126.9893438590688 37.50194597361059)
1042,ㅼ궗549448,MULTIPOINT (126.9897542715207 37.50179443050826)
1043,ㅼ궗548448,MULTIPOINT (126.9896040098929 37.50176027398057)
1044,ㅼ궗549448,MULTIPOINT (126.9908176533634 37.50200754664827)
1045,ㅼ궗553450,MULTIPOINT (126.9950007781638 37.50331146474883)
1046,ㅼ궗553450,MULTIPOINT (126.9950007781638 37.50331146474883)
1047,ㅼ궗575435,MULTIPOINT (127.0199581687602 37.48992248545344)
1048,ㅼ궗561456,MULTIPOINT (127.0042994747532 37.50876320586286)
1049,ㅼ궗561456,MULTIPOINT (127.0042994747532 37.50876320586286)
1050,ㅼ궗562456,MULTIPOINT (127.0047130527827 37.50934904132487)
1051,ㅼ궗562456,MULTIPOINT (127.0047130527827 37.50934904132487)
1052,ㅼ궗562456,MULTIPOINT (127.0046282723436 37.50943175531887)
1053,ㅼ궗562456,MULTIPOINT (127.0044915482572 37.50928226261166)
1054,ㅼ궗562459,MULTIPOINT (127.0050882823189 37.51201312429328)
1055,ㅼ궗562459,MULTIPOINT (127.0050882823189 37.51201312429328)
1056,ㅼ궗562459,MULTIPOINT (127.0053238761442 37.51195102287313)
1057,ㅼ궗562459,MULTIPOINT (127.0053238761442 37.51195102287313)
1058,ㅼ궗579426,MULTIPOINT (127.0241951248296 37.4824371704044)
1059,ㅼ궗573455,MULTIPOINT (127.0169800688414 37.50790372667089)
1060,ㅼ궗573454,MULTIPOINT (127.0171379949282 37.50751421360215)
1061,ㅼ궗607476,MULTIPOINT (127.0556031405436 37.52770108217963)
1062,ㅼ궗569457,MULTIPOINT (127.0127527472133 37.51030004201872)
1063,ㅼ궗569457,MULTIPOINT (127.0127527472133 37.51030004201872)
1064,ㅼ궗569457,MULTIPOINT (127.0129175812287 37.51028537967256)
1065,ㅼ궗569457,MULTIPOINT (127.0129175812287 37.51028537967256)
1066,ㅼ궗609422,MULTIPOINT (127.0580272918078 37.47906633976127)
1067,ㅼ궗609423,MULTIPOINT (127.0583302498884 37.47913044203006)
1068,ㅼ궗558420,MULTIPOINT (127.0007638272811 37.47697531777768)
1069,ㅼ궗558420,MULTIPOINT (127.0005753421777 37.47679061186548)
1070,ㅼ궗558420,MULTIPOINT (127.0005753421777 37.47679061186548)
1071,ㅼ궗563424,MULTIPOINT (127.0059047251195 37.47999586465038)
1072,ㅼ궗564421,MULTIPOINT (127.0071781082735 37.47786970474092)
1073,ㅼ궗569455,MULTIPOINT (127.0128785406843 37.50865314570311)
1074,ㅼ궗569455,MULTIPOINT (127.0128785406843 37.50865314570311)
1075,ㅼ궗543430,MULTIPOINT (126.9836447849427 37.48570716553364)
1076,ㅼ궗543430,MULTIPOINT (126.9836447849427 37.48570716553364)
1077,ㅼ궗607474,MULTIPOINT (127.0555250833183 37.52562742558916)
1078,ㅼ궗607474,MULTIPOINT (127.0555250833183 37.52562742558916)
1079,ㅼ궗604447,MULTIPOINT (127.0528182406483 37.50112021062709)
1080,ㅼ궗604447,MULTIPOINT (127.0528182406483 37.50112021062709)
1081,ㅼ궗604447,MULTIPOINT (127.052715782093 37.50123264664743)
1082,ㅼ궗569424,MULTIPOINT (127.0129592290799 37.48037328864162)
1083,ㅼ궗569424,MULTIPOINT (127.0129592290799 37.48037328864162)
1084,ㅼ궗580445,MULTIPOINT (127.0251049678247 37.49902062077475)
1085,ㅼ궗580445,MULTIPOINT (127.0251049678247 37.49902062077475)
1086,ㅼ궗577472,MULTIPOINT (127.0212950545479 37.5234498366594)
1087,ㅼ궗577472,MULTIPOINT (127.0212950545479 37.5234498366594)
1088,ㅼ궗543422,MULTIPOINT (126.9839169799706 37.47795061452842)
1089,ㅼ궗543421,MULTIPOINT (126.983980313486 37.47782990300136)
1090,ㅼ궗544422,MULTIPOINT (126.9850500671223 37.47874155022082)
1091,ㅼ궗543430,MULTIPOINT (126.9837710017705 37.48545489897023)
1092,ㅼ궗543430,MULTIPOINT (126.9837710017705 37.48545489897023)
1093,ㅼ궗542433,MULTIPOINT (126.9820871771063 37.48799734178578)
1094,ㅼ궗542433,MULTIPOINT (126.9824985285785 37.48791769484293)
1095,ㅼ궗542433,MULTIPOINT (126.9823713681917 37.48799998574476)
1096,ㅼ궗542433,MULTIPOINT (126.9823713681917 37.48799998574476)
1097,ㅼ궗542433,MULTIPOINT (126.9823713681917 37.48799998574476)
1098,ㅼ궗542433,MULTIPOINT (126.9823713681917 37.48799998574476)
1099,ㅼ궗542433,MULTIPOINT (126.9822317189402 37.48791757056306)
1100,ㅼ궗542433,MULTIPOINT (126.9822317189402 37.48791757056306)
1101,ㅼ궗542433,MULTIPOINT (126.9822317189402 37.48791757056306)
1102,ㅼ궗542433,MULTIPOINT (126.9822317189402 37.48791757056306)
1103,ㅼ궗542436,MULTIPOINT (126.9828514509866 37.49065775213037)
1104,ㅼ궗542436,MULTIPOINT (126.9827146582592 37.49075814909997)
1105,ㅼ궗542436,MULTIPOINT (126.9827146582592 37.49075814909997)
1106,ㅼ궗542436,MULTIPOINT (126.9827146582592 37.49075814909997)
1107,ㅼ궗542436,MULTIPOINT (126.9827146582592 37.49075814909997)
1108,ㅼ궗542436,MULTIPOINT (126.9824426950778 37.49081575792652)
1109,ㅼ궗542436,MULTIPOINT (126.9824426950778 37.49081575792652)
1110,ㅼ궗542436,MULTIPOINT (126.9824451440535 37.49094906193812)
1111,ㅼ궗546448,MULTIPOINT (126.9865902402616 37.50146562409891)
1112,ㅼ궗546448,MULTIPOINT (126.9865902402616 37.50146562409891)
1113,ㅼ궗546447,MULTIPOINT (126.9867053893658 37.50111359018963)
1114,ㅼ궗546447,MULTIPOINT (126.9867053893658 37.50111359018963)
1115,ㅼ궗546447,MULTIPOINT (126.9867053893658 37.50111359018963)
1116,ㅼ궗548448,MULTIPOINT (126.9893962254125 37.50180054721851)
1117,ㅼ궗548448,MULTIPOINT (126.9893962254125 37.50180054721851)
1118,ㅼ궗548448,MULTIPOINT (126.9893962254125 37.50180054721851)
1119,ㅼ궗548448,MULTIPOINT (126.9893962254125 37.50180054721851)
1120,ㅼ궗548448,MULTIPOINT (126.9893397585954 37.50170850333232)
1121,ㅼ궗548448,MULTIPOINT (126.9897023521958 37.50193188456854)
1122,ㅼ궗548448,MULTIPOINT (126.9897023521958 37.50193188456854)
1123,ㅼ궗548448,MULTIPOINT (126.9897023521958 37.50193188456854)
1124,ㅼ궗548448,MULTIPOINT (126.9897023521958 37.50193188456854)
1125,ㅼ궗542425,MULTIPOINT (126.9826613752683 37.48063063603844)
1126,ㅼ궗542425,MULTIPOINT (126.9826613752683 37.48063063603844)
1127,ㅼ궗543436,MULTIPOINT (126.9837308235603 37.49096182199328)
1128,ㅼ궗543436,MULTIPOINT (126.9839208233693 37.49081137972918)
1129,ㅼ궗547431,MULTIPOINT (126.9879064139512 37.48671608806591)
1130,ㅼ궗547431,MULTIPOINT (126.9877594169711 37.48669445245253)
1131,ㅼ궗550428,MULTIPOINT (126.9912494357627 37.48403361918437)
1132,ㅼ궗550428,MULTIPOINT (126.9912494357627 37.48403361918437)
1133,ㅼ궗550428,MULTIPOINT (126.9912573674356 37.4838146785732)
1134,ㅼ궗590418,MULTIPOINT (127.0369749641557 37.47478544408401)
1135,ㅼ궗587417,MULTIPOINT (127.0330262716913 37.4741142155828)
1136,ㅼ궗553449,MULTIPOINT (126.9950704576799 37.50316812453948)
1137,ㅼ궗553449,MULTIPOINT (126.9950704576799 37.50316812453948)
1138,ㅼ궗553449,MULTIPOINT (126.9950704576799 37.50316812453948)
1139,ㅼ궗553449,MULTIPOINT (126.9950704576799 37.50316812453948)
1140,ㅼ궗553449,MULTIPOINT (126.9950704576799 37.50316812453948)
1141,ㅼ궗553449,MULTIPOINT (126.9950597822189 37.50301451779927)
1142,ㅼ궗550432,MULTIPOINT (126.9914861636897 37.48714993769801)
1143,ㅼ궗550432,MULTIPOINT (126.9918306323505 37.48696887740513)
1144,ㅼ궗550432,MULTIPOINT (126.9917894374683 37.48724629225513)
1145,ㅼ궗550432,MULTIPOINT (126.99196853465 37.48701749914523)
1146,ㅼ궗552432,MULTIPOINT (126.9932463000526 37.48769910320354)
1147,ㅼ궗552432,MULTIPOINT (126.9940468280046 37.48764726775125)
1148,ㅼ궗552432,MULTIPOINT (126.9933642385151 37.48779422892808)
1149,ㅼ궗552433,MULTIPOINT (126.9933919628851 37.48788701748057)
1150,ㅼ궗552433,MULTIPOINT (126.9936477682973 37.48791991827442)
1151,ㅼ궗552433,MULTIPOINT (126.9936477682973 37.48791991827442)
1152,ㅼ궗552433,MULTIPOINT (126.9938624537898 37.48788622987161)
1153,ㅼ궗552432,MULTIPOINT (126.9939245471595 37.48757816047082)
1154,ㅼ궗552432,MULTIPOINT (126.9939098231107 37.48748002303736)
1155,ㅼ궗558451,MULTIPOINT (127.000998327563 37.50482395824237)
1156,ㅼ궗558451,MULTIPOINT (127.000998327563 37.50482395824237)
1157,ㅼ궗558451,MULTIPOINT (127.000998327563 37.50482395824237)
1158,ㅼ궗561453,MULTIPOINT (127.0041872259501 37.50611651830677)
1159,ㅼ궗561453,MULTIPOINT (127.0041872259501 37.50611651830677)
1160,ㅼ궗552432,MULTIPOINT (126.9936364245899 37.48745766184264)
1161,ㅼ궗552432,MULTIPOINT (126.9936364245899 37.48745766184264)
1162,ㅼ궗552432,MULTIPOINT (126.993471806177 37.48747662144783)
1163,ㅼ궗552432,MULTIPOINT (126.993471806177 37.48747662144783)
1164,ㅼ궗547442,MULTIPOINT (126.9882711279355 37.49606967552539)
1165,ㅼ궗547442,MULTIPOINT (126.9881785725064 37.49619897909776)
1166,ㅼ궗547442,MULTIPOINT (126.9884671717492 37.49613959818825)
1167,ㅼ궗547442,MULTIPOINT (126.987850025215 37.49669287592619)
1168,ㅼ궗548439,MULTIPOINT (126.9897719712053 37.49410315986007)
1169,ㅼ궗548439,MULTIPOINT (126.9897719712053 37.49410315986007)
1170,ㅼ궗548439,MULTIPOINT (126.9896057979211 37.49400717628246)
1171,ㅼ궗548439,MULTIPOINT (126.989705413295 37.49384214328168)
1172,ㅼ궗568455,MULTIPOINT (127.0114468597098 37.50806452582182)
1173,ㅼ궗568455,MULTIPOINT (127.0114468597098 37.50806452582182)
1174,ㅼ궗568455,MULTIPOINT (127.0114468597098 37.50806452582182)
1175,ㅼ궗568455,MULTIPOINT (127.0114468597098 37.50806452582182)
1176,ㅼ궗568455,MULTIPOINT (127.0114294465249 37.50793872714237)
1177,ㅼ궗549438,MULTIPOINT (126.9904630906541 37.49262055002514)
1178,ㅼ궗549438,MULTIPOINT (126.9904630906541 37.49262055002514)
1179,ㅼ궗549438,MULTIPOINT (126.9906458292967 37.49297510291211)
1180,ㅼ궗549438,MULTIPOINT (126.9904774986406 37.49305709201856)
1181,ㅼ궗549438,MULTIPOINT (126.9904774986406 37.49305709201856)
1182,ㅼ궗549438,MULTIPOINT (126.9902477121331 37.49295472046054)
1183,ㅼ궗549438,MULTIPOINT (126.9902201012219 37.49280970936761)
1184,ㅼ궗549438,MULTIPOINT (126.9902201012219 37.49280970936761)
1185,ㅼ궗549438,MULTIPOINT (126.9903019903216 37.49269081799454)
1186,ㅼ궗574443,MULTIPOINT (127.0182513542835 37.497808735655)
1187,ㅼ궗574443,MULTIPOINT (127.0182513542835 37.497808735655)
1188,ㅼ궗643435,MULTIPOINT (127.0968333399014 37.49092350264432)
1189,ㅼ궗643435,MULTIPOINT (127.0970434479163 37.49075394751669)
1190,ㅼ궗587455,MULTIPOINT (127.0334363560132 37.50857633242434)
1191,ㅼ궗593434,MULTIPOINT (127.040218220481 37.48927812011534)
1192,ㅼ궗635437,MULTIPOINT (127.0874227010352 37.49267209349839)
1193,ㅼ궗635438,MULTIPOINT (127.0873651793562 37.49278476966286)
1194,ㅼ궗635437,MULTIPOINT (127.087290278824 37.49257938010943)
1195,ㅼ궗635437,MULTIPOINT (127.087290278824 37.49257938010943)
1196,ㅼ궗542424,MULTIPOINT (126.9820517599815 37.48020351259917)
1197,ㅼ궗542424,MULTIPOINT (126.982070992848 37.4803252766301)
1198,ㅼ궗541424,MULTIPOINT (126.9818053370208 37.480223416984)
1199,ㅼ궗541424,MULTIPOINT (126.9818053370208 37.480223416984)
1200,ㅼ궗541424,MULTIPOINT (126.9818053370208 37.480223416984)
1201,ㅼ궗541424,MULTIPOINT (126.9818053370208 37.480223416984)
1202,ㅼ궗541424,MULTIPOINT (126.9816509048797 37.48029721229028)
1203,ㅼ궗541424,MULTIPOINT (126.9816317151474 37.47993049991679)
1204,ㅼ궗542425,MULTIPOINT (126.9821107015282 37.4811712690493)
1205,ㅼ궗542425,MULTIPOINT (126.9821252511301 37.4813133779844)
1206,ㅼ궗542425,MULTIPOINT (126.9821410510596 37.48144762748261)
1207,ㅼ궗542425,MULTIPOINT (126.9821410510596 37.48144762748261)
1208,ㅼ궗541425,MULTIPOINT (126.9817141035437 37.48143051310448)
1209,ㅼ궗541425,MULTIPOINT (126.9817138894041 37.48131677504283)
1210,ㅼ궗541425,MULTIPOINT (126.9817138894041 37.48131677504283)
1211,ㅼ궗542427,MULTIPOINT (126.98220274354 37.48281911918394)
1212,ㅼ궗542427,MULTIPOINT (126.9820669406499 37.48291365450818)
1213,ㅼ궗542427,MULTIPOINT (126.9820669406499 37.48291365450818)
1214,ㅼ궗542427,MULTIPOINT (126.9820669406499 37.48291365450818)
1215,ㅼ궗542427,MULTIPOINT (126.9820669406499 37.48291365450818)
1216,ㅼ궗541427,MULTIPOINT (126.9819347229577 37.48281782857325)
1217,ㅼ궗541427,MULTIPOINT (126.9819347229577 37.48281782857325)
1218,ㅼ궗541427,MULTIPOINT (126.9819347229577 37.48281782857325)
1219,ㅼ궗541427,MULTIPOINT (126.9819347229577 37.48281782857325)
1220,ㅼ궗541427,MULTIPOINT (126.981797719629 37.48290796891026)
1221,ㅼ궗553429,MULTIPOINT (126.9953747122653 37.48509310435777)
1222,ㅼ궗542436,MULTIPOINT (126.9824459787302 37.49110464609446)
1223,ㅼ궗542436,MULTIPOINT (126.9826131425089 37.49102526511923)
1224,ㅼ궗542436,MULTIPOINT (126.9826131425089 37.49102526511923)
1225,ㅼ궗542436,MULTIPOINT (126.9826131425089 37.49102526511923)
1226,ㅼ궗542436,MULTIPOINT (126.982633240723 37.4911930851279)
1227,ㅼ궗542436,MULTIPOINT (126.982633240723 37.4911930851279)
1228,ㅼ궗542436,MULTIPOINT (126.982633240723 37.4911930851279)
1229,ㅼ궗542436,MULTIPOINT (126.9828682272322 37.49126973180646)
1230,ㅼ궗542436,MULTIPOINT (126.9828682272322 37.49126973180646)
1231,ㅼ궗542436,MULTIPOINT (126.982927545271 37.49100001979023)
1232,ㅼ궗542439,MULTIPOINT (126.9828033646845 37.49359485753938)
1233,ㅼ궗542439,MULTIPOINT (126.9828033646845 37.49359485753938)
1234,ㅼ궗542439,MULTIPOINT (126.9828033646845 37.49359485753938)
1235,ㅼ궗542439,MULTIPOINT (126.9828033646845 37.49359485753938)
1236,ㅼ궗542439,MULTIPOINT (126.9829504101919 37.49351857498058)
1237,ㅼ궗542439,MULTIPOINT (126.982509977269 37.49396479049555)
1238,ㅼ궗542443,MULTIPOINT (126.9829630139438 37.4970994248792)
1239,ㅼ궗599466,MULTIPOINT (127.0465974067007 37.51830177203778)
1240,ㅼ궗593470,MULTIPOINT (127.0396697257025 37.52185778914171)
1241,ㅼ궗593470,MULTIPOINT (127.0396697257025 37.52185778914171)
1242,ㅼ궗593470,MULTIPOINT (127.0395575757718 37.521557792914)
1243,ㅼ궗588468,MULTIPOINT (127.0343586975857 37.51997140639644)
1244,ㅼ궗588468,MULTIPOINT (127.0343060999379 37.5200598207132)
1245,ㅼ궗588468,MULTIPOINT (127.0343060999379 37.5200598207132)
1246,ㅼ궗572448,MULTIPOINT (127.0162659773364 37.50155510267643)
1247,ㅼ궗606442,MULTIPOINT (127.0546679809949 37.49709842400589)
1248,ㅼ궗606442,MULTIPOINT (127.0546679809949 37.49709842400589)
1249,ㅼ궗606442,MULTIPOINT (127.0544977876922 37.49700989890912)
1250,ㅼ궗606442,MULTIPOINT (127.0544423908599 37.49698670062825)
1251,ㅼ궗606442,MULTIPOINT (127.0548376490186 37.49704874287526)
1252,ㅼ궗593473,MULTIPOINT (127.0395492795807 37.52487249921153)
1253,ㅼ궗593473,MULTIPOINT (127.0397789108374 37.52482196901662)
1254,ㅼ궗579436,MULTIPOINT (127.0247274370819 37.49151472428014)
1255,ㅼ궗579436,MULTIPOINT (127.0247274370819 37.49151472428014)
1256,ㅼ궗580436,MULTIPOINT (127.0250646611841 37.49145796708039)
1257,ㅼ궗556440,MULTIPOINT (126.9978941169483 37.4950884843763)
1258,ㅼ궗556440,MULTIPOINT (126.9978941169483 37.4950884843763)
1259,ㅼ궗588468,MULTIPOINT (127.0346908976973 37.52008565408794)
1260,ㅼ궗588468,MULTIPOINT (127.0346908976973 37.52008565408794)
1261,ㅼ궗582443,MULTIPOINT (127.0275745931971 37.49756041810161)
1262,ㅼ궗582443,MULTIPOINT (127.0275745931971 37.49756041810161)
1263,ㅼ궗563441,MULTIPOINT (127.0060763343409 37.49556375425907)
1264,ㅼ궗563441,MULTIPOINT (127.005763072865 37.49536915880024)
1265,ㅼ궗563441,MULTIPOINT (127.005763072865 37.49536915880024)
1266,ㅼ궗604443,MULTIPOINT (127.0523234554275 37.49777466461506)
1267,ㅼ궗604443,MULTIPOINT (127.0522462886326 37.49738996887954)
1268,ㅼ궗604443,MULTIPOINT (127.0522462886326 37.49738996887954)
1269,ㅼ궗622436,MULTIPOINT (127.0730489571948 37.49122298634052)
1270,ㅼ궗622436,MULTIPOINT (127.0730489571948 37.49122298634052)
1271,ㅼ궗583476,MULTIPOINT (127.0281627466036 37.5274212193009)
1272,ㅼ궗583476,MULTIPOINT (127.0282713725609 37.52746804864671)
1273,ㅼ궗583476,MULTIPOINT (127.0283594982471 37.52716529169087)
1274,ㅼ궗583476,MULTIPOINT (127.0283594982471 37.52716529169087)
1275,ㅼ궗583476,MULTIPOINT (127.028354908543 37.52699500351899)
1276,ㅼ궗583476,MULTIPOINT (127.0284917952645 37.5269922674433)
1277,ㅼ궗583476,MULTIPOINT (127.0282315693431 37.52692295274731)
1278,ㅼ궗590427,MULTIPOINT (127.0363027777953 37.48264622576368)
1279,ㅼ궗589426,MULTIPOINT (127.0360957845795 37.4824793046828)
1280,ㅼ궗589426,MULTIPOINT (127.0360957845795 37.4824793046828)
1281,ㅼ궗589426,MULTIPOINT (127.0360957845795 37.4824793046828)
1282,ㅼ궗589426,MULTIPOINT (127.0358820810482 37.48246163421854)
1283,ㅼ궗589426,MULTIPOINT (127.0360355329548 37.48231892606353)
1284,ㅼ궗590426,MULTIPOINT (127.0366085267282 37.48234260001859)
1285,ㅼ궗590426,MULTIPOINT (127.0367407101281 37.48222751433187)
1286,ㅼ궗590426,MULTIPOINT (127.0365198078389 37.4821955299038)
1287,ㅼ궗590426,MULTIPOINT (127.0365198078389 37.4821955299038)
1288,ㅼ궗590426,MULTIPOINT (127.0365198078389 37.4821955299038)
1289,ㅼ궗554452,MULTIPOINT (126.9962471202826 37.50508915347171)
1290,ㅼ궗554452,MULTIPOINT (126.9962471202826 37.50508915347171)
1291,ㅼ궗554452,MULTIPOINT (126.9963165325016 37.50501771722778)
1292,ㅼ궗612426,MULTIPOINT (127.0616205138725 37.4820234713114)
1293,ㅼ궗612426,MULTIPOINT (127.0616811056493 37.48186864915782)
1294,ㅼ궗600417,MULTIPOINT (127.0487196649559 37.47388587615991)
1295,ㅼ궗600417,MULTIPOINT (127.0487196649559 37.47388587615991)
1296,ㅼ궗600417,MULTIPOINT (127.0485019198114 37.47387746954993)
1297,ㅼ궗600417,MULTIPOINT (127.0485019198114 37.47387746954993)
1298,ㅼ궗591471,MULTIPOINT (127.037546319297 37.52288376093961)
1299,ㅼ궗591471,MULTIPOINT (127.0377223344976 37.52258103695619)
1300,ㅼ궗591471,MULTIPOINT (127.0376162619826 37.52254897809076)
1301,ㅼ궗590471,MULTIPOINT (127.0371260293255 37.52274103063687)
1302,ㅼ궗578459,MULTIPOINT (127.0227521414873 37.5114290151645)
1303,ㅼ궗578459,MULTIPOINT (127.0227521414873 37.5114290151645)
1304,ㅼ궗580459,MULTIPOINT (127.0253645625912 37.51223215323805)
1305,ㅼ궗580460,MULTIPOINT (127.0250749975205 37.51235389727014)
1306,ㅼ궗580460,MULTIPOINT (127.0250749975205 37.51235389727014)
1307,ㅼ궗580459,MULTIPOINT (127.0250819680904 37.51214708333167)
1308,ㅼ궗598475,MULTIPOINT (127.0455087052677 37.52668948447677)
1309,ㅼ궗598475,MULTIPOINT (127.0455087052677 37.52668948447677)
1310,ㅼ궗606474,MULTIPOINT (127.0547307319755 37.52535340397112)
1311,ㅼ궗606474,MULTIPOINT (127.0547325727468 37.52509364941248)
1312,ㅼ궗606474,MULTIPOINT (127.0547325727468 37.52509364941248)
1313,ㅼ궗606474,MULTIPOINT (127.0542174808059 37.52516010316693)
1314,ㅼ궗606474,MULTIPOINT (127.0542174808059 37.52516010316693)
1315,ㅼ궗546409,MULTIPOINT (126.9876317162082 37.46671610609814)
1316,ㅼ궗608428,MULTIPOINT (127.0574524084782 37.48389403810823)
1317,ㅼ궗608428,MULTIPOINT (127.0574524084782 37.48389403810823)
1318,ㅼ궗655407,MULTIPOINT (127.1098707330152 37.4650833565583)
1319,ㅼ궗655407,MULTIPOINT (127.1098707330152 37.46508335655707)
