,gid,pre,경도,위도
715,다사551424,0.0036446111964064704,126.9927257656391,37.4801957330038
716,다사647409,0.0036428061561791796,127.10137528287761,37.46709178040605
717,다사571431,0.00363185858049925,127.01530517501573,37.48660004374259
718,다사565463,0.0036284914809941705,127.00832945183316,37.51541467051533
719,다사572447,0.0036265259959206296,127.0163432916045,37.50102604554848
720,다사561434,0.00362612334262145,127.00397624846578,37.489257102036184
721,다사596443,0.00360600035176691,127.04351708472197,37.49752874088125
722,다사595448,0.0036024976545999798,127.04235830539875,37.502031053448036
723,다사606435,0.00360177057088506,127.05487264892749,37.49036119081205
724,다사598455,0.0035920693787242705,127.04571410590128,37.50835351585641
725,다사608428,0.00359092719114804,127.05717223263136,37.48406030168336
726,다사560456,0.0035839357227495,127.00271361994544,37.50908166835852
727,다사653411,0.00358167389580879,127.10815082862202,37.46891717486676
728,다사608467,0.0035710697639269704,127.0569645770393,37.51921253892447
729,다사574446,0.00357044200292857,127.01861172635405,37.50013395318795
730,다사567428,0.00356631964576079,127.01079838481591,37.48387738744922
731,다사570449,0.00355567445449324,127.01406896173141,37.50281942764175
732,다사608427,0.0035528773553814897,127.05717755239195,37.48315895949666
733,다사615436,0.00354004790514949,127.06504795419656,37.49130045204695
734,다사574434,0.00353590154258261,127.01868114541321,37.48931792616641
735,다사563439,0.0035310024615712397,127.00620886977569,37.49377325075794
736,다사650430,0.00352809803479475,127.10466806369641,37.486031499623145
737,다사603459,0.00351650881250841,127.05134972558203,37.51198048721272
738,다사650431,0.00350927584109833,127.10466331395186,37.486932846849726
739,다사598403,0.00349820205830329,127.0459978175271,37.46148380523779
740,다사551444,0.00349583570610459,126.99260384667713,37.498222390862935
741,다사589450,0.00349572863806042,127.03555908405654,37.50380723377642
742,다사568445,0.0034944074937182,127.01182973451596,37.49920476319034
743,다사610447,0.00349114343695859,127.05933377811685,37.50119423918098
744,다사605440,0.0034775588735684307,127.05371466536837,37.49486362535823
745,다사542429,0.0034708046633185803,126.98251564489489,37.484658254063454
746,다사576441,0.00345829155326875,127.02090314149957,37.49563647488938
747,다사603477,0.00345120414651503,127.05125257198618,37.528204533148575
748,다사599454,0.0034507042870431607,127.04685099376458,37.50745652467746
749,다사563435,0.0034406477256784607,127.00623260441735,37.490167913403205
750,다사550432,0.0034291594960344893,126.99154589687534,37.48740154024217
751,다사612426,0.00341909827210574,127.06170706305683,37.48227448689538
752,다사605424,0.00341009351319441,127.05380045089301,37.480442166956905
753,다사561430,0.0034045533964299,127.00400008653328,37.485651763135294
754,다사604432,0.00339993725616704,127.05262643776699,37.487648622780284
755,다사565456,0.00339084469668293,127.00837083862568,37.50910534984715
756,다사652430,0.00338846034666918,127.10693028627855,37.48603904764527
757,다사620398,0.0033793417523348608,127.07089974506718,37.457070019930775
758,다사590403,0.0033524794496141,127.03695196452142,37.46144870610136
759,다사587469,0.0033500015331885,127.03318969829485,37.520923676667074
760,다사575442,0.00334174434328141,127.01976612664365,37.49653321723101
761,다사615466,0.00333999028848596,127.06489105043258,37.518340648575155
762,다사555425,0.0033377303301971107,126.99724375139755,37.48111640479811
763,다사593454,0.00333615243421678,127.04006244339826,37.507430286865855
764,다사554439,0.00333093047790372,126.99602796626863,37.49373025760842
765,다사619434,0.00332653576414946,127.06958303950236,37.48951433870757
766,다사657416,0.00332212339057263,127.11265098934336,37.4734388406143
767,다사593472,0.0033217854828623892,127.03996286198313,37.52365431991622
768,다사562434,0.0033154136262632,127.00510739280895,37.48926184579169
769,다사579481,0.00330933153842628,127.02406798034913,37.53170352607678
770,다사649435,0.00330736654849163,127.10351313393316,37.49053444350485
771,다사575401,0.00329991370139042,127.02000255621716,37.45957834699602
772,다사567457,0.0032990369741077896,127.01062784354382,37.51001607882724
773,다사564427,0.00329496796906121,127.00741111077323,37.48296195306496
774,다사576443,0.00329471428738467,127.0208916250062,37.49743914610058
