gid,acci_cnt,2030val,신호등,버스저녁하차,생활서비스,소매점,음식점,퇴근시간자전거
다사602423,0.0,0.0210843373493975,0.1333333333333333,0.0,0.0,0.0029154518950437,0.0039840637450199,0.0306122448979591
다사580459,0.0,0.0763052208835341,0.0666666666666666,0.0,0.0196078431372549,0.0087463556851311,0.0039840637450199,0.1526175687666371
다사646416,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.0039840637450199,0.0319432120674356
다사594451,0.0,0.0311244979919678,0.0666666666666666,0.1251232957835199,0.0588235294117647,0.0087463556851311,0.0438247011952191,0.0279503105590062
다사634425,0.0,0.0271084337349397,0.0666666666666666,0.0,0.0,0.0,0.0,0.0106477373558118
다사591443,0.0,0.0993975903614457,0.0666666666666666,0.0,0.0392156862745098,0.0233236151603498,0.0318725099601593,0.0181898846495119
다사612442,0.0,0.0060240963855421,0.0666666666666666,0.0751574634104635,0.0,0.0145772594752186,0.0079681274900398,0.0417036379769299
다사620432,0.0,0.1034136546184738,0.0333333333333333,0.0,0.0,0.0,0.0,0.0159716060337178
다사606473,0.0,0.0341365461847389,0.1,0.0,0.0,0.0,0.0,0.0865128660159716
다사607448,0.0,0.0542168674698795,0.1666666666666666,0.0859043922531585,0.1568627450980392,0.0291545189504373,0.0199203187250996,0.0980479148181011
다사598442,0.0,0.0993975903614457,0.1333333333333333,0.0630557740146238,0.0392156862745098,0.0,0.0,0.0643300798580301
다사598466,0.0,0.0893574297188754,0.0666666666666666,0.0,0.0588235294117647,0.0145772594752186,0.0119521912350597,0.1588287488908607
다사601469,0.0,0.0120481927710843,0.0666666666666666,0.0,0.0392156862745098,0.0291545189504373,0.0119521912350597,0.2231588287488908
다사588437,0.0,0.1767068273092369,0.1,0.0,0.0392156862745098,0.0116618075801749,0.0159362549800796,0.0270629991126885
다사594431,0.0,0.0642570281124498,0.0333333333333333,0.0981575885136421,0.0,0.0,0.0,0.0377107364685004
다사599445,0.0,0.0983935742971887,0.1333333333333333,0.1083833588883293,0.0784313725490196,0.0,0.0039840637450199,0.0221827861579414
다사650418,0.0,0.3092369477911646,0.2666666666666666,0.3882578696510621,0.0,0.0116618075801749,0.047808764940239,0.0372670807453416
다사573472,0.0,0.0451807228915662,0.1333333333333333,0.0,0.0,0.0,0.0,0.2315882874889086
다사573472,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.2315882874889086
다사647436,0.0,0.0913654618473895,0.0666666666666666,0.0,0.0,0.0,0.0,0.1184560780834072
다사600449,0.0,0.1516064257028112,0.1,0.0,0.0980392156862745,0.0058309037900874,0.099601593625498,0.0323868677905945
다사593438,0.0,0.039156626506024,0.0666666666666666,0.0,0.0392156862745098,0.0262390670553935,0.0239043824701195,0.0456965394853593
다사578472,0.0,0.07429718875502,0.0666666666666666,0.0,0.0784313725490196,0.0116618075801749,0.0358565737051792,0.1903283052351375
다사630436,0.0,0.0682730923694779,0.2,0.0,0.0784313725490196,0.0262390670553935,0.0318725099601593,0.0643300798580301
다사600417,0.0,0.0070281124497991,0.1333333333333333,0.4803203629267462,0.1176470588235294,0.0291545189504373,0.0199203187250996,0.0479148181011535
다사600417,0.0,0.0060240963855421,0.1333333333333333,0.4803203629267462,0.1176470588235294,0.0291545189504373,0.0199203187250996,0.0479148181011535
다사635437,0.0,0.0923694779116465,0.1,0.3680145748346468,0.0784313725490196,0.0029154518950437,0.0278884462151394,0.0323868677905945
다사585477,0.0,0.0,0.0666666666666666,0.3116059287590833,0.4313725490196078,0.0437317784256559,0.1035856573705179,0.0825199645075421
다사591478,0.0,0.1014056224899598,0.1,0.0,0.0,0.0,0.0,0.0940550133096717
다사588452,0.0,0.0291164658634538,0.1,0.3628025483940569,0.0588235294117647,0.0029154518950437,0.0199203187250996,0.031055900621118
다사607470,0.0,0.0,0.2,0.0,0.1372549019607843,0.0174927113702623,0.0199203187250996,0.1517302573203194
다사589440,0.0,0.0512048192771084,0.1,0.0,0.1372549019607843,0.0145772594752186,0.0318725099601593,0.0443655723158828
다사594438,0.0,0.0602409638554216,0.1,0.164867632664377,0.0392156862745098,0.0087463556851311,0.0358565737051792,0.0456965394853593
다사577472,0.0,0.0,0.1333333333333333,0.0,0.0392156862745098,0.0058309037900874,0.0079681274900398,0.1903283052351375
다사611462,0.0,0.0351405622489959,0.3333333333333333,0.1422436612967496,0.2941176470588235,0.032069970845481,0.0278884462151394,0.0811889973380656
다사597466,0.0,0.0200803212851405,0.0666666666666666,0.0,0.0980392156862745,0.0116618075801749,0.0079681274900398,0.1033717834960071
다사604447,0.0,0.0070281124497991,0.1333333333333333,0.0,0.0588235294117647,0.0233236151603498,0.0557768924302788,0.0554569653948536
다사587470,0.0,0.0080321285140562,0.1333333333333333,0.2319186615594393,0.0784313725490196,0.0116618075801749,0.0119521912350597,0.0727595385980479
다사596426,0.0,0.0341365461847389,0.1333333333333333,0.0433567383149544,0.0784313725490196,0.0437317784256559,0.0438247011952191,0.1614906832298136
다사596426,0.0,0.0,0.1333333333333333,0.0433567383149544,0.0784313725490196,0.0437317784256559,0.0438247011952191,0.1614906832298136
다사599458,0.0,0.0441767068273092,0.0333333333333333,0.0903232376954108,0.0,0.0029154518950437,0.0517928286852589,0.0399290150842945
다사639429,0.0,0.1014056224899598,0.0333333333333333,0.0,0.0,0.0,0.0,0.0173025732031943
다사609449,0.0,0.0271084337349397,0.2666666666666666,0.0731382100941291,0.0588235294117647,0.0116618075801749,0.0239043824701195,0.0381543921916592
다사597472,0.0,0.0230923694779116,0.1333333333333333,0.5321568605263008,0.0784313725490196,0.0145772594752186,0.0916334661354581,0.1574977817213842
다사631440,0.0,0.0200803212851405,0.0666666666666666,0.108700203119784,0.0,0.0087463556851311,0.0039840637450199,0.0652173913043478
다사616463,0.0,0.0090361445783132,0.3666666666666666,0.0,0.0,0.0029154518950437,0.0079681274900398,0.2302573203194321
다사635436,0.0,0.0652610441767068,0.2,0.526629060273957,0.0196078431372549,0.0058309037900874,0.0278884462151394,0.0501330967169476
다사599419,0.0,0.0642570281124498,0.2666666666666666,0.0,0.0784313725490196,0.0087463556851311,0.0398406374501992,0.1650399290150843
다사599419,0.0,0.0,0.2666666666666666,0.0,0.0784313725490196,0.0087463556851311,0.0398406374501992,0.1650399290150843
다사653416,0.0,0.0170682730923694,0.2333333333333333,0.0,0.0784313725490196,0.0,0.0318725099601593,0.0119787045252883
다사597438,0.0,0.0783132530120481,0.0333333333333333,0.0517021890541633,0.0,0.0,0.0,0.0869565217391304
다사598454,0.0,0.0672690763052208,0.0333333333333333,0.0,0.0196078431372549,0.0116618075801749,0.0159362549800796,0.0607808340727595
다사608467,0.0,0.0783132530120481,0.2,0.0,0.0196078431372549,0.0029154518950437,0.0039840637450199,0.0763087843833185
다사592463,0.0,0.0,0.0666666666666666,0.0,0.0196078431372549,0.0,0.0119521912350597,0.0989352262644188
다사587446,0.0,0.0,0.0333333333333333,0.0,0.0196078431372549,0.0058309037900874,0.0239043824701195,0.0252883762200532
다사600458,0.0,0.0321285140562249,0.0666666666666666,0.0976219708842782,0.0784313725490196,0.0058309037900874,0.0159362549800796,0.0399290150842945
다사607472,0.0,0.0431726907630522,0.0666666666666666,0.0,0.0784313725490196,0.032069970845481,0.047808764940239,0.1619343389529725
다사587439,0.0,0.0060240963855421,0.4,0.0,0.0784313725490196,0.0553935860058309,0.0637450199203187,0.0270629991126885
다사585462,0.0,0.0160642570281124,0.1333333333333333,0.0,0.0196078431372549,0.0291545189504373,0.0239043824701195,0.1202307009760425
다사625437,0.0,0.1987951807228915,0.2666666666666666,0.0,0.0,0.0,0.0,0.0585625554569654
다사578456,0.0,0.0592369477911646,0.0666666666666666,0.0,0.1176470588235294,0.0262390670553935,0.1832669322709163,0.0492457852706299
다사610447,0.0,0.0763052208835341,0.1333333333333333,0.1019287892589805,0.0392156862745098,0.0058309037900874,0.0039840637450199,0.0763087843833185
다사593472,0.0,0.0,0.0666666666666666,0.0,0.0588235294117647,0.0087463556851311,0.0119521912350597,0.077639751552795
다사603446,0.0,0.0321285140562249,0.1,0.075169407935062,0.0392156862745098,0.0174927113702623,0.0438247011952191,0.0297249334516415
다사597431,0.0,0.0622489959839357,0.1,0.0,0.0,0.0174927113702623,0.0199203187250996,0.1007098491570541
다사594434,0.0,0.1526104417670682,0.2333333333333333,0.0818438825488609,0.0,0.0,0.0,0.0239574090505767
다사593468,0.0,0.0441767068273092,0.0333333333333333,0.0,0.0392156862745098,0.0116618075801749,0.0159362549800796,0.0625554569653948
다사601440,0.0,0.1134538152610441,0.0666666666666666,0.0,0.0,0.0,0.0,0.0705412599822537
다사590440,0.0,0.0632530120481927,0.1333333333333333,0.0,0.0392156862745098,0.0204081632653061,0.0318725099601593,0.023070097604259
다사616459,0.0,0.0,0.1333333333333333,0.0,0.0196078431372549,0.0116618075801749,0.0318725099601593,0.3220940550133097
다사604462,0.0,0.03714859437751,0.1,0.0693549390923544,0.0392156862745098,0.0029154518950437,0.0199203187250996,0.1774622892635315
다사578466,0.0,0.0,0.0333333333333333,0.0,0.0392156862745098,0.0058309037900874,0.0318725099601593,0.2191659272404614
다사601417,0.0,0.0572289156626506,0.2,0.0,0.0980392156862745,0.0145772594752186,0.0278884462151394,0.1047027506654835
다사601417,0.0,0.0,0.2,0.0,0.0980392156862745,0.0145772594752186,0.0278884462151394,0.1047027506654835
다사641426,0.0,0.0180722891566265,0.1666666666666666,0.1562494695688088,0.0196078431372549,0.0058309037900874,0.0119521912350597,0.0146406388642413
다사598430,0.0,0.0552208835341365,0.1,0.0,0.0588235294117647,0.0029154518950437,0.0438247011952191,0.077639751552795
다사641407,0.0,0.038152610441767,0.0333333333333333,0.0073100490542765,0.0,0.0,0.0,0.0022182786157941
다사601459,0.0,0.0461847389558232,0.0666666666666666,0.0,0.0588235294117647,0.0116618075801749,0.0398406374501992,0.1255545696539485
다사608428,0.0,0.0,0.1,0.0401600063368846,0.0,0.0,0.0,0.0563442768411712
다사600473,0.0,0.0,0.1,0.0,0.0980392156862745,0.0174927113702623,0.0398406374501992,0.077639751552795
다사584439,0.0,0.0,0.0666666666666666,0.2616454399891367,0.0588235294117647,0.0087463556851311,0.0119521912350597,0.0798580301685891
다사614424,0.0,0.1004016064257028,0.0333333333333333,0.1761212608137238,0.0196078431372549,0.0087463556851311,0.0,0.023070097604259
다사605434,0.0,0.6596385542168675,0.0333333333333333,0.0,0.1176470588235294,0.0262390670553935,0.1872509960159362,0.0456965394853593
다사600437,0.0,0.1305220883534136,0.0333333333333333,0.0,0.0,0.0,0.0,0.0314995563442768
다사583470,0.0,0.036144578313253,0.0666666666666666,0.0,0.1764705882352941,0.0087463556851311,0.0239043824701195,0.1406388642413487
다사598449,0.0,0.0582329317269076,0.1333333333333333,0.0,0.0392156862745098,0.0029154518950437,0.0318725099601593,0.0625554569653948
다사595451,0.0,0.0341365461847389,0.0666666666666666,0.0596723302573039,0.1372549019607843,0.032069970845481,0.1155378486055776,0.0581188997338065
다사595462,0.0,0.0341365461847389,0.0333333333333333,0.0,0.0392156862745098,0.0058309037900874,0.0318725099601593,0.1326530612244898
다사604460,0.0,0.110441767068273,0.1,0.0,0.0588235294117647,0.0145772594752186,0.0318725099601593,0.170807453416149
다사579453,0.0,0.0140562248995983,0.1333333333333333,0.1888988274191648,0.1372549019607843,0.0262390670553935,0.1235059760956175,0.0887311446317657
다사579453,0.0,0.0,0.1333333333333333,0.1888988274191648,0.1372549019607843,0.0262390670553935,0.1235059760956175,0.0887311446317657
다사608448,0.0,0.0823293172690763,0.0666666666666666,0.0798164566630644,0.2156862745098039,0.0204081632653061,0.0159362549800796,0.072315882874889
다사593467,0.0,0.1164658634538152,0.1,0.0,0.3333333333333333,0.0524781341107871,0.0079681274900398,0.1756876663708962
다사581467,0.0,0.0,0.1333333333333333,0.3171791810708203,0.1176470588235294,0.0029154518950437,0.0159362549800796,0.2094055013309671
다사641425,0.0,0.1054216867469879,0.1666666666666666,0.0,0.0,0.0029154518950437,0.0,0.0221827861579414
다사592458,0.0,0.0572289156626506,0.0666666666666666,0.0,0.0588235294117647,0.0204081632653061,0.0,0.0798580301685891
다사617454,0.0,0.0,0.2,0.0,0.0196078431372549,0.0058309037900874,0.0159362549800796,0.1313220940550133
다사602459,0.0,0.0471887550200803,0.0666666666666666,0.0,0.0196078431372549,0.0029154518950437,0.0398406374501992,0.1255545696539485
다사606457,0.0,0.0281124497991967,0.0666666666666666,0.167740353696233,0.0784313725490196,0.0,0.0398406374501992,0.0989352262644188
다사593476,0.0,0.0070281124497991,0.0666666666666666,0.0,0.3333333333333333,0.0408163265306122,0.0557768924302788,0.093167701863354
다사653414,0.0,0.0512048192771084,0.1,0.0,0.0,0.0029154518950437,0.0,0.0039929015084294
다사609469,0.0,0.0,0.0666666666666666,0.0,0.0,0.0116618075801749,0.0119521912350597,0.1517302573203194
다사587472,0.0,0.0572289156626506,0.0666666666666666,0.0,0.0,0.0087463556851311,0.0199203187250996,0.0745341614906832
다사593470,0.0,0.0,0.1333333333333333,0.1320629388434053,0.0392156862745098,0.0116618075801749,0.0239043824701195,0.0625554569653948
다사626435,0.0,0.1194779116465863,0.0666666666666666,0.0,0.0,0.0,0.0,0.0204081632653061
다사589435,0.0,0.0251004016064257,0.0666666666666666,0.0,0.0392156862745098,0.0233236151603498,0.0199203187250996,0.0616681455190772
다사626440,0.0,0.1977911646586345,0.0333333333333333,0.0,0.0,0.0,0.0,0.0332741792369121
다사610462,0.0,0.0210843373493975,0.0666666666666666,0.2124847943058565,0.0196078431372549,0.0087463556851311,0.0398406374501992,0.2156166814551907
다사638412,0.0,0.0220883534136546,0.1,0.0,0.0588235294117647,0.0087463556851311,0.0039840637450199,0.0022182786157941
다사587455,0.0,0.0281124497991967,0.0666666666666666,0.2872825722855749,0.0392156862745098,0.0087463556851311,0.047808764940239,0.0377107364685004
다사651414,0.0,0.0281124497991967,0.0333333333333333,0.0,0.0196078431372549,0.0058309037900874,0.0,0.010204081632653
