gid,acci_cnt,2030val,신호등,버스저녁하차,생활서비스,소매점,음식점,퇴근시간자전거
다사571468,0,0,4,2775,0,0,0,552
다사587474,0,0,1,469.8888889,0,2,8,552
다사618436,0,0,2,0,0,0,0,555
다사593474,0,0,4,0,5,4,3,557
다사588429,0,169,8,0,7,7,13,570
다사588429,0,0,8,0,7,7,13,570
다사606474,0,0,5,0,3,1,0,574
다사546447,0,15,8,924.9777778,2,13,12,575
다사591414,0,0,2,0,0,0,0,578
다사567462,0,0,6,0,0,0,0,580
다사583476,0,0,19,0,0,2,1,585
다사596476,0,0,1,0,0,9,2,590
다사553450,0,0,8,0,0,0,0,592
다사580480,0,0,2,0,3,1,3,593
다사587478,0,0,9,0,1,12,3,595
다사616434,0,0,6,0,0,0,0,596
다사547443,0,26,1,0,0,1,2,597
다사622443,0,0,3,0,0,0,0,610
다사575461,0,0,10,0,1,1,3,612
다사545450,0,31,5,0,0,0,0,614
다사544443,0,243,3,1058.208333,5,4,5,619
다사576460,0,0,10,1073.824074,1,2,3,620
다사589478,0,0,4,0,1,3,5,621
다사566459,0,0,15,78.32575758,0,0,0,628
다사571466,0,45,6,0,6,5,5,638
다사591421,0,0,5,633.4166667,2,0,4,649
다사598419,0,59,2,0,3,8,9,650
다사598419,0,0,2,0,3,8,9,650
다사544445,0,0,10,0,0,0,0,651
다사568467,0,16,4,0,0,1,1,655
다사592415,0,22,2,0,0,3,4,656
다사578473,0,0,7,0,7,6,7,657
다사594419,0,0,5,0,1,0,0,657
다사556450,0,106,4,0,0,0,0,663
다사561452,0,0,1,3193.342593,0,0,0,670
다사561455,0,74,2,0,2,4,2,678
다사616462,0,0,5,0,0,0,0,691
다사575471,0,0,7,0,0,1,0,704
다사574471,1,0,2,0,0,0,0,704
다사595480,0,0,2,0,0,0,0,709
다사616459,0,0,4,0,1,4,8,726
다사591417,0,0,1,799.2083333,0,0,0,734
다사592417,0,0,3,0,0,0,0,734
다사552454,0,0,2,0,0,0,0,736
다사592419,0,0,1,0,2,4,3,746
다사564461,0,25,1,1647.583333,2,1,5,749
다사605474,0,38,4,0,0,1,5,750
다사555452,0,0,1,0,0,0,0,755
다사563460,0,0,8,0,0,0,0,810
다사571469,0,54,2,0,0,1,1,813
다사572469,0,33,13,0,0,0,0,813
다사568464,0,58,6,0,0,1,0,820
다사617460,0,0,1,32.66666667,1,0,1,830
다사596424,0,0,2,0,0,0,2,830
다사559452,0,0,3,0,8,11,8,831
다사617457,0,0,6,254,0,0,0,850
다사616457,0,0,7,0,5,5,10,850
다사565463,0,84,1,0,0,0,0,853
다사607476,0,0,2,0,0,0,0,891
다사574470,0,0,6,0,0,0,0,896
다사607474,0,89,2,0,1,2,0,912
다사580481,0,65,2,0,0,0,0,972
다사569467,0,149,1,0,1,1,1,999
다사560455,0,0,2,92.5,0,0,1,1001
다사597421,0,0,8,0,1,3,2,1008
다사575464,1,0,16,1316.75,0,0,4,1054
다사565462,0,135,2,0,0,0,0,1055
다사575474,0,69,1,0,0,0,0,1086
다사548452,0,36,1,0,10,18,12,1102
다사555459,0,0,2,559,0,0,0,1115
다사562459,0,93,4,404.9166667,12,4,21,1140
다사551454,0,0,7,0,0,0,15,1217
다사563461,0,173,3,0,0,0,1,1285
다사556460,0,0,3,0,0,0,0,1307
다사556458,0,0,9,1344.25,0,0,0,1312
다사572472,0,0,4,0,0,0,0,1330
다사557457,0,0,3,0,0,0,0,1635
다사556457,0,0,2,0,0,0,0,1635
