,gid,2030val
4535,다사577431,0.0
4536,다사558453,35.0
4537,다사561429,76.0
4538,다사566426,93.0
4539,다사563423,119.0
4540,다사574437,44.0
4541,다사547437,43.0
4542,다사601415,94.0
4543,다사543415,84.0
4544,다사547424,14.0
4545,다사569397,81.0
4546,다사567427,39.0
4547,다사574443,50.0
4548,다사615391,31.0
4549,다사575436,189.0
4550,다사547432,91.0
4551,다사557446,0.0
4552,다사579435,56.0
4553,다사590420,30.0
4554,다사573438,43.0
4555,다사588422,6.0
4556,다사549437,88.0
4557,다사573441,38.0
4558,다사544435,157.0
4559,다사553425,86.0
4560,다사579449,177.0
4561,다사587422,0.0
4562,다사546422,115.0
4563,다사558454,40.0
4564,다사566437,0.0
4565,다사576458,7.0
4566,다사572461,117.0
4567,다사545424,178.0
4568,다사542423,0.0
4569,다사550427,89.0
4570,다사562423,6.0
4571,다사583441,19.0
4572,다사617396,7.0
4573,다사541450,80.0
4574,다사574454,207.0
4575,다사567460,18.0
4576,다사608397,62.0
4577,다사569459,0.0
4578,다사592414,6.0
4579,다사604404,24.0
4580,다사574400,105.0
4581,다사570455,97.0
4582,다사564456,97.0
4583,다사570432,91.0
4584,다사588404,16.0
4585,다사553443,34.0
4586,다사573428,205.0
4587,다사577438,0.0
4588,다사580417,16.0
4589,다사589428,53.0
4590,다사554425,21.0
4591,다사547436,0.0
4592,다사555442,33.0
4593,다사544416,59.0
4594,다사609392,40.0
4595,다사588407,63.0
4596,다사567426,31.0
4597,다사574451,77.0
4598,다사634401,0.0
4599,다사547440,206.0
4600,다사568435,190.0
4601,다사554442,26.0
4602,다사562424,54.0
4603,다사593419,0.0
4604,다사579405,52.0
4605,다사553428,110.0
4606,다사600417,6.0
4607,다사577451,125.0
4608,다사573465,92.0
4609,다사575438,117.0
4610,다사579411,41.0
4611,다사550428,65.0
4612,다사560423,202.0
4613,다사571446,162.0
4614,다사582440,84.0
4615,다사564461,25.0
4616,다사571443,118.0
4617,다사580415,41.0
4618,다사563455,101.0
4619,다사614397,12.0
4620,다사573459,143.0
4621,다사548419,47.0
4622,다사567428,0.0
4623,다사547431,80.0
4624,다사594418,0.0
4625,다사556450,106.0
4626,다사566423,18.0
4627,다사549418,142.0
4628,다사566450,33.0
4629,다사567430,19.0
4630,다사589418,71.0
4631,다사587418,0.0
4632,다사594421,15.0
4633,다사576453,260.0
4634,다사618397,0.0
4635,다사549408,23.0
4636,다사549450,54.0
4637,다사557444,54.0
4638,다사574441,131.0
4639,다사595410,120.0
4640,다사579416,45.0
4641,다사615393,0.0
4642,다사615390,9.0
4643,다사565438,11.0
4644,다사551424,76.0
4645,다사554434,109.0
4646,다사558455,66.0
4647,다사614398,0.0
4648,다사543448,33.0
4649,다사544427,125.0
4650,다사613374,0.0
4651,다사549434,68.0
4652,다사622401,8.0
4653,다사569398,151.0
4654,다사564429,0.0
4655,다사598411,133.0
4656,다사548431,6.0
4657,다사593416,174.0
4658,다사550437,53.0
4659,다사546419,21.0
4660,다사547419,41.0
4661,다사628394,0.0
4662,다사574431,22.0
4663,다사598410,7.0
4664,다사582431,81.0
4665,다사554439,32.0
4666,다사556438,0.0
4667,다사568440,0.0
4668,다사549447,149.0
4669,다사602403,11.0
4670,다사590424,0.0
4671,다사610396,70.0
4672,다사552452,100.0
4673,다사568430,99.0
4674,다사575432,17.0
4675,다사599393,0.0
4676,다사543435,180.0
4677,다사586431,146.0
4678,다사544424,136.0
4679,다사594414,0.0
4680,다사548444,54.0
4681,다사569452,94.0
4682,다사575451,130.0
4683,다사584418,51.0
4684,다사583406,106.0
4685,다사614382,0.0
4686,다사546446,107.0
4687,다사543431,96.0
4688,다사576438,174.0
4689,다사582411,48.0
4690,다사582420,53.0
4691,다사548435,0.0
4692,다사553444,32.0
4693,다사563459,140.0
4694,다사567461,102.0
4695,다사568451,49.0
4696,다사576407,13.0
4697,다사545434,53.0
4698,다사565458,143.0
4699,다사556449,45.0
4700,다사560427,133.0
4701,다사568450,74.0
4702,다사592423,56.0
4703,다사568400,0.0
4704,다사584432,0.0
4705,다사618374,15.0
4706,다사616394,0.0
4707,다사552421,74.0
4708,다사559421,92.0
4709,다사562434,23.0
4710,다사569437,92.0
4711,다사542426,20.0
4712,다사549433,200.0
4713,다사616392,16.0
4714,다사595412,135.0
4715,다사617393,0.0
4716,다사586430,229.0
4717,다사594412,24.0
4718,다사552432,0.0
4719,다사548407,37.0
4720,다사558424,80.0
4721,다사563429,0.0
4722,다사569427,64.0
4723,다사565423,181.0
4724,다사565437,43.0
4725,다사543439,113.0
4726,다사609388,7.0
4727,다사573398,143.0
4728,다사596409,88.0
4729,다사572459,67.0
4730,다사549423,61.0
4731,다사580411,121.0
4732,다사546423,55.0
4733,다사575452,269.0
4734,다사583435,368.0
4735,다사564424,127.0
4736,다사544448,45.0
4737,다사551435,17.0
4738,다사578404,134.0
4739,다사594423,21.0
4740,다사568452,75.0
4741,다사576432,116.0
4742,다사599411,29.0
4743,다사546431,97.0
4744,다사552418,122.0
4745,다사584437,89.0
4746,다사555447,130.0
4747,다사567465,57.0
4748,다사631392,17.0
4749,다사542425,17.0
4750,다사557441,41.0
4751,다사580406,39.0
4752,다사602414,72.0
4753,다사597421,0.0
4754,다사542416,49.0
4755,다사598420,0.0
4756,다사589421,15.0
4757,다사620400,0.0
4758,다사581414,88.0
4759,다사580431,118.0
4760,다사589417,17.0
4761,다사571438,154.0
4762,다사609386,0.0
4763,다사552443,80.0
4764,다사580446,0.0
4765,다사547433,120.0
4766,다사553436,83.0
4767,다사582416,63.0
4768,다사567459,14.0
4769,다사610395,158.0
4770,다사544421,62.0
4771,다사572442,77.0
4772,다사553429,90.0
4773,다사567453,82.0
4774,다사560422,16.0
4775,다사543418,73.0
4776,다사570404,14.0
4777,다사575441,42.0
4778,다사565462,135.0
4779,다사580416,36.0
4780,다사581411,148.0
4781,다사581440,270.0
4782,다사577399,114.0
4783,다사582408,13.0
4784,다사569462,219.0
4785,다사609389,14.0
4786,다사550420,28.0
4787,다사572452,170.0
4788,다사552436,112.0
4789,다사595401,0.0
4790,다사544428,127.0
4791,다사545421,113.0
4792,다사574461,12.0
4793,다사547435,0.0
4794,다사557430,46.0
4795,다사566425,162.0
4796,다사570448,119.0
4797,다사563427,44.0
4798,다사592427,175.0
4799,다사604406,0.0
4800,다사550432,46.0
4801,다사617375,0.0
4802,다사543426,98.0
4803,다사593422,36.0
4804,다사597419,35.0
4805,다사574464,29.0
4806,다사591426,116.0
4807,다사571468,0.0
4808,다사601413,38.0
4809,다사550440,93.0
4810,다사561430,43.0
4811,다사574445,139.0
4812,다사553440,36.0
4813,다사559443,70.0
4814,다사570457,26.0
4815,다사571437,96.0
4816,다사594417,85.0
4817,다사607391,52.0
4818,다사545437,188.0
4819,다사570467,171.0
4820,다사546436,0.0
4821,다사602404,24.0
4822,다사568457,87.0
4823,다사559429,14.0
4824,다사607398,6.0
4825,다사608385,0.0
4826,다사576457,18.0
4827,다사589423,7.0
4828,다사548409,45.0
4829,다사542434,0.0
4830,다사547410,21.0
4831,다사617394,0.0
4832,다사552435,76.0
4833,다사563430,77.0
4834,다사593411,6.0
4835,다사569432,22.0
4836,다사564425,96.0
4837,다사568462,72.0
4838,다사571427,414.0
4839,다사558418,46.0
4840,다사574436,22.0
4841,다사568433,50.0
4842,다사585431,84.0
4843,다사541449,58.0
4844,다사552419,75.0
4845,다사572439,83.0
4846,다사578435,16.0
4847,다사588409,92.0
4848,다사595427,41.0
4849,다사574434,26.0
4850,다사577456,44.0
4851,다사554433,12.0
4852,다사593420,64.0
4853,다사591422,0.0
4854,다사607390,106.0
4855,다사544425,172.0
4856,다사574455,210.0
4857,다사548447,160.0
4858,다사561423,8.0
4859,다사550453,21.0
4860,다사564433,127.0
4861,다사571430,283.0
4862,다사571462,19.0
4863,다사550434,83.0
4864,다사572430,0.0
4865,다사619399,0.0
4866,다사544429,92.0
4867,다사575440,117.0
4868,다사542427,8.0
4869,다사551453,135.0
4870,다사564454,85.0
4871,다사573462,57.0
4872,다사581435,72.0
4873,다사582429,18.0
4874,다사583440,35.0
4875,다사543430,145.0
4876,다사557449,104.0
4877,다사565456,208.0
4878,다사607399,15.0
4879,다사570449,109.0
4880,다사573449,283.0
4881,다사597409,31.0
4882,다사559448,63.0
4883,다사571441,36.0
4884,다사568465,52.0
4885,다사573432,76.0
4886,다사559427,22.0
4887,다사570425,45.0
4888,다사577447,10.0
4889,다사579415,25.0
4890,다사580444,38.0
4891,다사596418,192.0
4892,다사547422,58.0
4893,다사555432,122.0
4894,다사568459,0.0
4895,다사578451,10.0
4896,다사562456,88.0
4897,다사578400,90.0
4898,다사582406,72.0
4899,다사548423,37.0
4900,다사566444,0.0
4901,다사595423,39.0
4902,다사581404,46.0
4903,다사547434,127.0
4904,다사556431,92.0
4905,다사568460,26.0
4906,다사582439,351.0
4907,다사598415,85.0
4908,다사568428,26.0
4909,다사584430,72.0
4910,다사552414,0.0
4911,다사577433,54.0
4912,다사604396,18.0
4913,다사559454,245.0
4914,다사583432,0.0
4915,다사562455,89.0
4916,다사566433,0.0
4917,다사597413,107.0
4918,다사566427,54.0
4919,다사566445,0.0
4920,다사560426,123.0
4921,다사550451,43.0
4922,다사546433,143.0
4923,다사570398,80.0
4924,다사552430,74.0
4925,다사569449,0.0
4926,다사632408,0.0
4927,다사551434,66.0
4928,다사629393,30.0
4929,다사557431,76.0
4930,다사584433,22.0
4931,다사556425,0.0
4932,다사563454,62.0
4933,다사565455,17.0
4934,다사557448,45.0
4935,다사553449,87.0
4936,다사572438,83.0
4937,다사546437,71.0
4938,다사572460,134.0
4939,다사561421,71.0
4940,다사548437,80.0
4941,다사567445,137.0
4942,다사607387,57.0
4943,다사581429,38.0
4944,다사545443,73.0
4945,다사545436,99.0
4946,다사548441,40.0
4947,다사551436,84.0
4948,다사564463,70.0
4949,다사565427,82.0
4950,다사595426,12.0
4951,다사578453,10.0
4952,다사621397,0.0
4953,다사569436,48.0
4954,다사572457,7.0
4955,다사546445,60.0
4956,다사553430,0.0
4957,다사606389,58.0
4958,다사551444,0.0
4959,다사556446,0.0
4960,다사618373,0.0
4961,다사562429,25.0
4962,다사550443,74.0
4963,다사563461,173.0
4964,다사577405,28.0
4965,다사574430,6.0
4966,다사582433,0.0
4967,다사559453,146.0
4968,다사580404,110.0
4969,다사598417,60.0
4970,다사565435,17.0
4971,다사554453,54.0
4972,다사567450,0.0
4973,다사546435,10.0
4974,다사575457,53.0
4975,다사609377,0.0
4976,다사559420,70.0
4977,다사547409,9.0
4978,다사570466,192.0
4979,다사595413,26.0
4980,다사554449,167.0
4981,다사630395,0.0
4982,다사578442,90.0
4983,다사568437,35.0
4984,다사552441,35.0
4985,다사574465,64.0
4986,다사547444,53.0
4987,다사563449,27.0
4988,다사549425,9.0
4989,다사576440,96.0
4990,다사577452,132.0
4991,다사553433,33.0
4992,다사554430,190.0
4993,다사606390,156.0
4994,다사543432,156.0
4995,다사574462,91.0
4996,다사546440,187.0
4997,다사575445,73.0
4998,다사605405,13.0
4999,다사567432,9.0
5000,다사572449,31.0
5001,다사594410,0.0
5002,다사551429,167.0
5003,다사567434,47.0
5004,다사568426,14.0
5005,다사571457,11.0
5006,다사548445,29.0
5007,다사555431,155.0
5008,다사605404,7.0
5009,다사553431,83.0
5010,다사545433,46.0
5011,다사561420,64.0
5012,다사568432,0.0
5013,다사568436,55.0
5014,다사601396,8.0
5015,다사543438,105.0
5016,다사590423,22.0
5017,다사574457,53.0
5018,다사551437,83.0
5019,다사553453,96.0
5020,다사577443,179.0
5021,다사598402,0.0
5022,다사560429,12.0
5023,다사586429,0.0
5024,다사614391,33.0
5025,다사543421,17.0
5026,다사608393,18.0
5027,다사552431,22.0
5028,다사581432,25.0
5029,다사547448,28.0
5030,다사591420,21.0
5031,다사569399,0.0
5032,다사563421,47.0
5033,다사544441,88.0
5034,다사578416,132.0
5035,다사553448,66.0
5036,다사600413,205.0
5037,다사579414,40.0
5038,다사594411,97.0
5039,다사548446,79.0
5040,다사572432,146.0
5041,다사572445,117.0
5042,다사574398,111.0
5043,다사611384,0.0
5044,다사585430,26.0
5045,다사555433,56.0
5046,다사564434,67.0
5047,다사592419,0.0
5048,다사546427,91.0
5049,다사589422,20.0
5050,다사552440,43.0
5051,다사558423,143.0
5052,다사558456,150.0
5053,다사570399,0.0
5054,다사614390,18.0
5055,다사568456,69.0
5056,다사615394,0.0
5057,다사560428,80.0
5058,다사560420,166.0
5059,다사574439,96.0
5060,다사576406,0.0
5061,다사581430,150.0
5062,다사584436,214.0
5063,다사578444,64.0
5064,다사600412,64.0
5065,다사547442,39.0
5066,다사577401,81.0
5067,다사611383,0.0
5068,다사569429,62.0
5069,다사569431,226.0
5070,다사572450,31.0
5071,다사543433,223.0
5072,다사545446,46.0
5073,다사565425,126.0
5074,다사579401,145.0
5075,다사590428,135.0
5076,다사559419,88.0
5077,다사569400,0.0
5078,다사571431,111.0
5079,다사564448,169.0
5080,다사545426,164.0
5081,다사562435,83.0
5082,다사556434,35.0
5083,다사578403,57.0
5084,다사629394,0.0
5085,다사577442,81.0
5086,다사569467,149.0
5087,다사578413,71.0
5088,다사584431,113.0
5089,다사636401,0.0
5090,다사581438,154.0
5091,다사592426,166.0
5092,다사575428,116.0
5093,다사600414,98.0
5094,다사604405,18.0
5095,다사608383,6.0
5096,다사571455,183.0
5097,다사553441,22.0
5098,다사554438,70.0
5099,다사562432,227.0
5100,다사545435,159.0
5101,다사548405,6.0
5102,다사556423,0.0
5103,다사575454,285.0
5104,다사559445,66.0
5105,다사565428,51.0
5106,다사566428,101.0
5107,다사550426,123.0
5108,다사545429,54.0
5109,다사556441,44.0
5110,다사545449,29.0
5111,다사573454,73.0
5112,다사548406,14.0
5113,다사548442,68.0
5114,다사544433,55.0
5115,다사556442,29.0
5116,다사563458,233.0
5117,다사576430,8.0
5118,다사567433,117.0
5119,다사585429,55.0
5120,다사544426,225.0
5121,다사576404,23.0
5122,다사613392,47.0
5123,다사551452,155.0
5124,다사569458,16.0
5125,다사576454,217.0
5126,다사620399,18.0
5127,다사573457,49.0
5128,다사585433,61.0
5129,다사551431,66.0
5130,다사568458,51.0
5131,다사575427,35.0
5132,다사544422,29.0
5133,다사556439,25.0
5134,다사558446,174.0
5135,다사609385,9.0
5136,다사546447,15.0
5137,다사579412,62.0
5138,다사545428,138.0
5139,다사552429,115.0
5140,다사564426,85.0
5141,다사576405,41.0
5142,다사559442,39.0
5143,다사573444,144.0
5144,다사543429,58.0
5145,다사559425,50.0
5146,다사569463,174.0
5147,다사572397,73.0
5148,다사551426,123.0
5149,다사550433,141.0
5150,다사604397,0.0
5151,다사616395,11.0
5152,다사563456,62.0
5153,다사549435,15.0
5154,다사563422,66.0
5155,다사553424,30.0
5156,다사569456,95.0
5157,다사563424,96.0
5158,다사602395,6.0
5159,다사571456,69.0
5160,다사607396,18.0
5161,다사553423,8.0
5162,다사575434,78.0
5163,다사554441,23.0
5164,다사565429,39.0
5165,다사570442,43.0
5166,다사574447,69.0
5167,다사551430,114.0
5168,다사573445,60.0
5169,다사548411,0.0
5170,다사550439,53.0
5171,다사575459,70.0
5172,다사601404,8.0
5173,다사583439,24.0
5174,다사605395,22.0
5175,다사546421,36.0
5176,다사550423,60.0
5177,다사554431,126.0
5178,다사562460,236.0
5179,다사614395,76.0
5180,다사543450,43.0
5181,다사555428,93.0
5182,다사595411,32.0
5183,다사578452,28.0
5184,다사548408,40.0
5185,다사557450,92.0
5186,다사548432,100.0
5187,다사579437,142.0
5188,다사566429,77.0
5189,다사599402,0.0
5190,다사589407,95.0
5191,다사560421,118.0
5192,다사614392,106.0
5193,다사553434,104.0
5194,다사542449,79.0
5195,다사546424,7.0
5196,다사546432,54.0
5197,다사542429,32.0
5198,다사575453,198.0
5199,다사575439,123.0
5200,다사551428,196.0
5201,다사566462,117.0
5202,다사596420,140.0
5203,다사551418,106.0
5204,다사557440,90.0
5205,다사570461,26.0
5206,다사630394,0.0
5207,다사578450,186.0
5208,다사547452,24.0
5209,다사610397,8.0
5210,다사570434,0.0
5211,다사579430,204.0
5212,다사617395,8.0
5213,다사573436,7.0
5214,다사590418,52.0
5215,다사543425,124.0
5216,다사546450,43.0
5217,다사565447,279.0
5218,다사592415,22.0
5219,다사576441,46.0
5220,다사575447,111.0
5221,다사567436,28.0
5222,다사571467,241.0
5223,다사576450,0.0
5224,다사566463,150.0
5225,다사552420,101.0
5226,다사555445,8.0
5227,다사546441,70.0
5228,다사552425,150.0
5229,다사562422,112.0
5230,다사566430,80.0
5231,다사580400,91.0
5232,다사621399,0.0
5233,다사554436,68.0
5234,다사563425,141.0
5235,다사567424,50.0
5236,다사551421,57.0
5237,다사551439,51.0
5238,다사552427,193.0
5239,다사554443,91.0
5240,다사577454,112.0
5241,다사563433,135.0
5242,다사579429,77.0
5243,다사581412,49.0
5244,다사596413,98.0
5245,다사606391,26.0
5246,다사568467,16.0
5247,다사577449,119.0
5248,다사594427,109.0
5249,다사598413,238.0
5250,다사578448,130.0
5251,다사551443,84.0
5252,다사628392,0.0
5253,다사585418,277.0
5254,다사569454,121.0
5255,다사597414,48.0
5256,다사586416,137.0
5257,다사595425,52.0
5258,다사563431,105.0
5259,다사550431,115.0
5260,다사569465,71.0
5261,다사573442,242.0
5262,다사550442,26.0
5263,다사563457,107.0
5264,다사580412,140.0
5265,다사575458,7.0
5266,다사567399,0.0
5267,다사542424,47.0
5268,다사543434,84.0
5269,다사549419,67.0
5270,다사549439,0.0
5271,다사559440,60.0
5272,다사608392,135.0
5273,다사547439,52.0
5274,다사637402,0.0
5275,다사558442,101.0
5276,다사572456,0.0
5277,다사549426,66.0
5278,다사558457,87.0
5279,다사549410,20.0
5280,다사547418,0.0
5281,다사581408,27.0
5282,다사558421,6.0
5283,다사584419,155.0
5284,다사558439,90.0
5285,다사572470,99.0
5286,다사576410,0.0
5287,다사550450,54.0
5288,다사576437,11.0
5289,다사589406,59.0
5290,다사559441,25.0
5291,다사576431,25.0
5292,다사567449,0.0
5293,다사578428,24.0
5294,다사595419,59.0
5295,다사593428,140.0
5296,다사598401,0.0
5297,다사582438,220.0
5298,다사636400,0.0
5299,다사593426,105.0
5300,다사555441,50.0
5301,다사555413,0.0
5302,다사546449,17.0
5303,다사564438,0.0
5304,다사595424,145.0
5305,다사569451,168.0
5306,다사574456,189.0
5307,다사609395,49.0
5308,다사579443,0.0
5309,다사631394,0.0
5310,다사570403,6.0
5311,다사593425,145.0
5312,다사544431,95.0
5313,다사607397,39.0
5314,다사577432,99.0
5315,다사544447,16.0
5316,다사550421,105.0
5317,다사559444,162.0
5318,다사575450,126.0
5319,다사568397,86.0
5320,다사639401,32.0
5321,다사572429,218.0
5322,다사607382,0.0
5323,다사571398,162.0
5324,다사549407,31.0
5325,다사568464,58.0
5326,다사544418,0.0
5327,다사547445,63.0
5328,다사549421,72.0
5329,다사562426,38.0
5330,다사559426,53.0
5331,다사569435,57.0
5332,다사583437,500.0
5333,다사561426,6.0
5334,다사568431,303.0
5335,다사583438,81.0
5336,다사573460,125.0
5337,다사578434,58.0
5338,다사593427,98.0
5339,다사555434,107.0
5340,다사571440,0.0
5341,다사577415,70.0
5342,다사557421,11.0
5343,다사567464,149.0
5344,다사565439,0.0
5345,다사614393,100.0
5346,다사564449,210.0
5347,다사544444,156.0
5348,다사545441,6.0
5349,다사579436,229.0
5350,다사566435,69.0
5351,다사572446,88.0
5352,다사601395,0.0
5353,다사566455,274.0
5354,다사549429,18.0
5355,다사572402,18.0
5356,다사613393,126.0
5357,다사607389,51.0
5358,다사574466,32.0
5359,다사567446,36.0
5360,다사545423,126.0
5361,다사575443,218.0
5362,다사575461,0.0
5363,다사567425,79.0
5364,다사561458,53.0
5365,다사571452,96.0
5366,다사561459,134.0
5367,다사595417,143.0
5368,다사568429,123.0
5369,다사592420,26.0
5370,다사609397,51.0
5371,다사555430,115.0
5372,다사570458,15.0
5373,다사576434,40.0
5374,다사600416,88.0
5375,다사595418,68.0
5376,다사558419,6.0
5377,다사555438,36.0
5378,다사599414,87.0
5379,다사553439,91.0
5380,다사570456,64.0
5381,다사573458,178.0
5382,다사570450,150.0
5383,다사573448,107.0
5384,다사584429,61.0
5385,다사549431,13.0
5386,다사585435,111.0
5387,다사554440,18.0
5388,다사549452,29.0
5389,다사574452,154.0
5390,다사602394,0.0
5391,다사558445,92.0
5392,다사545430,10.0
5393,다사571403,0.0
5394,다사588418,8.0
5395,다사553442,64.0
5396,다사618375,0.0
5397,다사544442,55.0
5398,다사591427,153.0
5399,다사547438,110.0
5400,다사567466,131.0
5401,다사546428,6.0
5402,다사556443,49.0
5403,다사594424,11.0
5404,다사596414,15.0
5405,다사555448,30.0
5406,다사633410,0.0
5407,다사580438,160.0
5408,다사580430,23.0
5409,다사617374,0.0
5410,다사578412,41.0
5411,다사557418,12.0
5412,다사566446,56.0
5413,다사567444,67.0
5414,다사611396,155.0
5415,다사625393,0.0
5416,다사545422,126.0
5417,다사576449,66.0
5418,다사574460,111.0
5419,다사544451,37.0
5420,다사547429,0.0
5421,다사544415,29.0
5422,다사547426,13.0
5423,다사570469,107.0
5424,다사562430,59.0
5425,다사573433,113.0
5426,다사570433,39.0
5427,다사556428,73.0
5428,다사570445,106.0
5429,다사575448,95.0
5430,다사556433,65.0
5431,다사588421,0.0
5432,다사545439,116.0
5433,다사568463,143.0
5434,다사592422,0.0
5435,다사582421,0.0
5436,다사543416,148.0
5437,다사629395,6.0
5438,다사548443,39.0
5439,다사609387,18.0
5440,다사544438,144.0
5441,다사557422,78.0
5442,다사548438,78.0
5443,다사574458,117.0
5444,다사546425,125.0
5445,다사558449,112.0
5446,다사553418,20.0
5447,다사556445,10.0
5448,다사552438,57.0
5449,다사575405,42.0
5450,다사578433,102.0
5451,다사578439,0.0
5452,다사575406,24.0
5453,다사605396,0.0
5454,다사552422,60.0
5455,다사553427,166.0
5456,다사547450,24.0
5457,다사570468,21.0
5458,다사557445,101.0
5459,다사560424,110.0
5460,다사576447,269.0
5461,다사558422,34.0
5462,다사559446,157.0
5463,다사569426,23.0
5464,다사558443,148.0
5465,다사565432,189.0
5466,다사546439,81.0
5467,다사593423,113.0
5468,다사576429,107.0
5469,다사573451,98.0
5470,다사544420,6.0
5471,다사571433,0.0
5472,다사594416,134.0
5473,다사570443,619.0
5474,다사572467,152.0
5475,다사591429,0.0
5476,다사570437,40.0
5477,다사577435,24.0
5478,다사579447,70.0
5479,다사566424,45.0
5480,다사568445,13.0
5481,다사580441,88.0
5482,다사554424,75.0
5483,다사566465,122.0
5484,다사571432,73.0
5485,다사550452,46.0
5486,다사591428,88.0
5487,다사556430,14.0
5488,다사544417,6.0
5489,다사575460,97.0
5490,다사598414,115.0
5491,다사555437,66.0
5492,다사567400,0.0
5493,다사574428,197.0
5494,다사581406,130.0
5495,다사558441,52.0
5496,다사576427,14.0
5497,다사579417,0.0
5498,다사575429,119.0
5499,다사547420,108.0
5500,다사590407,120.0
5501,다사570444,175.0
5502,다사594413,118.0
5503,다사542433,0.0
5504,다사556424,63.0
5505,다사575456,142.0
5506,다사607392,47.0
5507,다사557439,34.0
5508,다사607384,0.0
5509,다사551417,26.0
5510,다사567448,29.0
5511,다사568446,12.0
5512,다사548450,11.0
5513,다사565446,85.0
5514,다사576456,113.0
5515,다사574429,43.0
5516,다사573463,29.0
5517,다사548422,52.0
5518,다사598416,134.0
5519,다사582428,0.0
5520,다사566431,0.0
5521,다사580437,59.0
5522,다사581441,49.0
5523,다사577453,146.0
5524,다사548415,10.0
5525,다사599412,226.0
5526,다사558420,0.0
5527,다사576446,145.0
5528,다사581439,41.0
5529,다사607388,31.0
5530,다사543440,87.0
5531,다사568439,0.0
5532,다사566434,24.0
5533,다사567456,285.0
5534,다사569450,134.0
5535,다사572441,77.0
5536,다사559449,107.0
5537,다사577439,0.0
5538,다사590426,25.0
5539,다사595416,64.0
5540,다사573455,130.0
5541,다사580439,89.0
5542,다사587404,0.0
5543,다사596416,16.0
5544,다사597412,100.0
5545,다사565426,127.0
5546,다사579439,6.0
5547,다사612395,57.0
5548,다사569434,176.0
5549,다사576436,43.0
5550,다사544430,261.0
5551,다사630392,51.0
5552,다사597417,186.0
5553,다사577400,195.0
5554,다사578443,47.0
5555,다사542422,0.0
5556,다사551441,34.0
5557,다사570426,100.0
5558,다사546443,92.0
5559,다사552423,167.0
5560,다사593421,152.0
5561,다사569455,47.0
5562,다사573434,0.0
5563,다사594426,129.0
5564,다사569425,53.0
5565,다사568398,93.0
5566,다사577436,101.0
5567,다사557428,42.0
5568,다사559455,85.0
5569,다사560431,17.0
5570,다사583429,146.0
5571,다사569440,0.0
5572,다사597418,74.0
5573,다사566447,61.0
5574,다사575462,0.0
5575,다사614394,117.0
5576,다사550438,45.0
5577,다사572458,101.0
5578,다사544440,124.0
5579,다사543428,155.0
5580,다사597402,0.0
5581,다사546426,108.0
5582,다사565460,79.0
5583,다사598412,159.0
5584,다사552442,44.0
5585,다사590419,118.0
5586,다사596410,143.0
5587,다사549420,60.0
5588,다사603404,32.0
5589,다사544437,87.0
5590,다사564422,48.0
5591,다사577446,184.0
5592,다사577448,110.0
5593,다사550447,26.0
5594,다사553451,31.0
5595,다사555444,117.0
5596,다사583433,24.0
5597,다사562420,44.0
5598,다사574444,175.0
5599,다사597420,162.0
5600,다사600415,114.0
5601,다사581431,115.0
5602,다사568453,74.0
5603,다사596417,56.0
5604,다사564423,101.0
5605,다사568434,107.0
5606,다사617392,0.0
5607,다사555449,159.0
5608,다사572466,25.0
5609,다사544449,45.0
5610,다사558450,112.0
5611,다사619374,21.0
5612,다사564458,111.0
5613,다사581407,75.0
5614,다사589408,28.0
5615,다사552444,0.0
5616,다사582415,76.0
5617,다사593429,43.0
5618,다사594428,89.0
5619,다사607383,9.0
5620,다사582404,101.0
5621,다사576448,132.0
5622,다사565445,107.0
5623,다사590421,9.0
5624,다사565463,84.0
5625,다사572453,160.0
5626,다사616396,7.0
5627,다사552434,53.0
5628,다사572447,53.0
5629,다사607394,19.0
5630,다사571469,54.0
5631,다사606395,18.0
5632,다사575409,15.0
5633,다사565424,55.0
5634,다사543436,85.0
5635,다사578414,157.0
5636,다사549411,19.0
5637,다사552428,198.0
5638,다사582442,21.0
5639,다사588405,15.0
5640,다사551427,173.0
5641,다사563432,251.0
5642,다사564462,104.0
5643,다사543427,141.0
5644,다사564427,56.0
5645,다사550425,92.0
5646,다사567463,90.0
5647,다사575433,51.0
5648,다사575444,74.0
5649,다사599415,92.0
5650,다사606394,0.0
5651,다사615397,8.0
5652,다사544432,35.0
5653,다사570427,131.0
5654,다사578447,179.0
5655,다사579444,146.0
5656,다사579438,86.0
5657,다사544423,126.0
5658,다사545425,136.0
5659,다사547428,0.0
5660,다사564430,114.0
5661,다사593417,0.0
5662,다사566448,97.0
5663,다사573466,36.0
5664,다사578446,64.0
5665,다사573468,77.0
5666,다사549446,66.0
5667,다사559450,50.0
5668,다사545438,127.0
5669,다사609384,16.0
5670,다사557443,56.0
5671,다사548449,51.0
5672,다사575435,98.0
5673,다사551442,62.0
5674,다사606404,0.0
5675,다사612396,150.0
5676,다사542431,114.0
5677,다사569428,60.0
5678,다사613380,0.0
5679,다사549432,162.0
5680,다사578399,53.0
5681,다사560458,61.0
5682,다사572403,0.0
5683,다사563426,185.0
5684,다사582407,107.0
5685,다사547449,64.0
5686,다사548452,36.0
5687,다사615395,0.0
5688,다사557434,29.0
5689,다사569447,88.0
5690,다사548428,0.0
5691,다사551438,60.0
5692,다사609396,94.0
5693,다사555429,97.0
5694,다사576439,111.0
5695,다사597416,73.0
5696,다사621401,0.0
5697,다사592428,178.0
5698,다사571470,122.0
5699,다사543423,130.0
5700,다사571453,132.0
