,gid,TL_cnt
1058,다사608399,1
1059,다사608427,2
1060,다사608437,3
1061,다사608442,1
1062,다사608444,1
1063,다사608448,1
1064,다사608449,3
1065,다사608451,3
1066,다사608454,2
1067,다사608455,3
1068,다사608456,3
1069,다사608468,1
1070,다사608469,1
1071,다사608470,4
1072,다사608471,1
1073,다사609383,1
1074,다사609397,1
1075,다사609428,9
1076,다사609438,1
1077,다사609444,2
1078,다사609451,3
1079,다사609452,1
1080,다사609455,2
1081,다사609468,2
1082,다사609469,3
1083,다사609471,6
1084,다사610394,1
1085,다사610395,1
1086,다사610396,1
1087,다사610428,4
1088,다사610438,11
1089,다사610442,5
1090,다사610443,4
1091,다사610445,1
1092,다사610446,1
1093,다사610447,1
1094,다사610451,1
1095,다사610453,5
1096,다사610455,1
1097,다사610460,4
1098,다사610466,1
1099,다사611427,6
1100,다사611439,3
1101,다사611441,1
1102,다사611445,1
1103,다사611446,3
1104,다사611447,2
1105,다사611450,1
1106,다사611453,3
1107,다사611454,1
1108,다사611462,3
1109,다사611468,2
1110,다사612426,11
1111,다사612427,1
1112,다사612439,1
1113,다사612442,1
1114,다사612444,1
1115,다사612445,1
1116,다사612453,1
1117,다사612454,1
1118,다사612455,1
1119,다사612462,2
1120,다사612464,1
1121,다사612466,1
1122,다사613395,2
1123,다사613423,5
1124,다사613426,1
1125,다사613438,4
1126,다사613439,3
1127,다사613445,1
1128,다사613447,2
1129,다사613454,1
1130,다사613462,1
1131,다사613464,1
1132,다사613465,1
1133,다사614395,2
1134,다사614424,3
1135,다사614425,1
1136,다사614447,1
1137,다사614451,2
1138,다사614462,1
1139,다사614465,1
1140,다사614466,1
1141,다사615446,1
1142,다사615454,1
1143,다사615459,2
1144,다사615463,3
1145,다사615464,1
1146,다사615465,2
1147,다사616445,8
1148,다사616446,1
1149,다사616454,2
1150,다사616455,3
1151,다사616457,2
1152,다사617433,5
1153,다사617449,2
1154,다사618428,1
1155,다사618430,4
1156,다사618432,1
1157,다사618433,5
1158,다사618434,4
1159,다사618439,1
1160,다사618441,3
1161,다사618442,1
1162,다사618447,3
1163,다사619444,1
1164,다사620434,5
1165,다사621444,2
1166,다사623437,3
1167,다사624437,3
1168,다사625426,1
1169,다사626439,3
1170,다사627438,4
1171,다사628436,1
1172,다사628439,6
1173,다사629429,3
1174,다사629435,3
1175,다사629436,1
1176,다사630436,3
1177,다사630439,2
