,gid,TL_cnt
910,다사583474,2
911,다사583475,5
912,다사583481,1
913,다사583482,5
914,다사583483,10
915,다사584428,1
916,다사584429,3
917,다사584430,3
918,다사584434,2
919,다사584435,3
920,다사584436,7
921,다사584437,3
922,다사584438,1
923,다사584439,3
924,다사584440,6
925,다사584441,13
926,다사584442,14
927,다사584443,8
928,다사584444,1
929,다사584445,9
930,다사584452,3
931,다사584453,3
932,다사584454,5
933,다사584456,1
934,다사584457,1
935,다사584458,1
936,다사584459,3
937,다사584462,1
938,다사584463,1
939,다사584464,1
940,다사584465,2
941,다사584466,11
942,다사584467,2
943,다사584468,1
944,다사584469,4
945,다사584470,5
946,다사584471,1
947,다사584472,7
948,다사584475,7
949,다사584476,7
950,다사584477,2
951,다사584481,4
952,다사585429,2
953,다사585430,5
954,다사585431,4
955,다사585432,4
956,다사585433,1
957,다사585434,1
958,다사585435,4
959,다사585436,5
960,다사585437,9
961,다사585438,2
962,다사585439,8
963,다사585440,7
964,다사585441,2
965,다사585442,6
966,다사585443,16
967,다사585444,2
968,다사585445,3
969,다사585446,3
970,다사585447,1
971,다사585448,1
972,다사585451,1
973,다사585452,3
974,다사585454,1
975,다사585455,3
976,다사585456,1
977,다사585457,2
978,다사585458,3
979,다사585459,1
980,다사585460,2
981,다사585461,2
982,다사585462,1
983,다사585463,3
984,다사585464,1
985,다사585465,3
986,다사585466,6
987,다사585467,4
988,다사585468,5
989,다사585469,1
990,다사585470,12
991,다사585471,5
992,다사585472,11
993,다사585473,1
994,다사585474,3
995,다사585475,6
996,다사585476,8
997,다사585477,22
998,다사585482,1
999,다사586418,6
1000,다사586428,1
1001,다사586429,5
1002,다사586430,5
1003,다사586431,2
1004,다사586432,2
1005,다사586435,8
1006,다사586436,18
1007,다사586437,23
1008,다사586439,2
1009,다사586440,1
1010,다사586441,4
1011,다사586442,1
1012,다사586443,1
1013,다사586444,3
1014,다사586445,2
1015,다사586447,1
1016,다사586451,1
1017,다사586452,1
1018,다사586454,3
1019,다사586455,5
1020,다사586456,7
1021,다사586457,1
1022,다사586459,2
1023,다사586460,2
1024,다사586461,2
1025,다사586462,3
1026,다사586464,4
1027,다사586465,4
1028,다사586466,3
1029,다사586467,2
1030,다사586468,1
1031,다사586469,2
1032,다사586470,9
1033,다사586471,5
1034,다사586472,7
1035,다사586473,1
1036,다사586475,3
1037,다사586477,11
1038,다사587411,3
1039,다사587429,1
1040,다사587430,4
1041,다사587431,2
1042,다사587432,2
1043,다사587433,1
1044,다사587434,11
1045,다사587435,6
1046,다사587436,2
1047,다사587437,2
1048,다사587439,4
1049,다사587440,6
1050,다사587441,8
1051,다사587443,4
1052,다사587444,8
1053,다사587445,4
1054,다사587446,1
1055,다사587447,2
1056,다사587448,3
1057,다사587453,2
1058,다사587454,3
1059,다사587455,2
1060,다사587456,3
1061,다사587457,1
1062,다사587458,5
1063,다사587460,2
1064,다사587461,4
1065,다사587462,2
1066,다사587463,5
1067,다사587464,1
1068,다사587465,4
1069,다사587466,1
1070,다사587468,4
