,gid,TL_cnt
671,다사576405,1
672,다사576427,4
673,다사576428,1
674,다사576429,3
675,다사576430,3
676,다사576431,2
677,다사576432,3
678,다사576433,1
679,다사576434,1
680,다사576435,8
681,다사576437,1
682,다사576440,2
683,다사576447,2
684,다사576449,1
685,다사576450,1
686,다사576451,4
687,다사576452,3
688,다사576453,1
689,다사576454,2
690,다사576455,2
691,다사576456,1
692,다사576457,5
693,다사576458,2
694,다사576459,4
695,다사576460,2
696,다사576461,4
697,다사576462,5
698,다사576463,2
699,다사576464,2
700,다사576465,4
701,다사576466,3
702,다사576467,5
703,다사576468,5
704,다사576469,2
705,다사576470,6
706,다사576472,2
707,다사576474,1
708,다사577399,3
709,다사577400,2
710,다사577416,1
711,다사577428,1
712,다사577429,3
713,다사577431,2
714,다사577432,3
715,다사577433,6
716,다사577434,4
717,다사577435,5
718,다사577436,3
719,다사577441,1
720,다사577443,8
721,다사577448,8
722,다사577449,4
723,다사577450,5
724,다사577451,1
725,다사577452,4
726,다사577453,1
727,다사577454,4
728,다사577455,4
729,다사577456,5
730,다사577457,3
731,다사577458,8
732,다사577459,8
733,다사577460,2
734,다사577463,4
735,다사577464,5
736,다사577465,1
737,다사577466,4
738,다사577468,3
739,다사577469,4
740,다사577470,8
741,다사577471,8
742,다사577472,2
743,다사578400,1
744,다사578401,1
745,다사578403,1
746,다사578412,2
747,다사578413,1
748,다사578414,1
749,다사578415,2
750,다사578428,3
751,다사578429,1
752,다사578430,2
753,다사578431,1
754,다사578433,1
755,다사578434,1
756,다사578439,1
757,다사578440,1
758,다사578443,2
759,다사578446,25
760,다사578448,1
761,다사578449,3
762,다사578450,4
763,다사578451,1
764,다사578452,5
765,다사578453,3
766,다사578454,5
767,다사578455,2
768,다사578456,9
769,다사578457,7
770,다사578458,9
771,다사578459,5
772,다사578460,3
773,다사578461,1
774,다사578463,4
775,다사578464,6
776,다사578465,3
777,다사578466,2
778,다사578467,5
779,다사578468,18
780,다사578469,8
781,다사578470,8
782,다사578471,12
783,다사578472,4
784,다사578473,6
785,다사579399,1
786,다사579401,2
787,다사579404,1
788,다사579405,5
789,다사579406,1
790,다사579408,2
791,다사579411,1
792,다사579412,1
793,다사579413,4
794,다사579414,10
795,다사579415,1
796,다사579416,1
797,다사579429,4
798,다사579431,2
799,다사579436,1
800,다사579437,1
801,다사579442,5
802,다사579443,3
803,다사579444,2
804,다사579446,2
805,다사579447,3
806,다사579448,5
807,다사579449,4
808,다사579450,4
809,다사579451,5
810,다사579452,3
811,다사579453,9
812,다사579454,4
813,다사579455,7
814,다사579456,11
815,다사579457,12
816,다사579458,2
817,다사579459,6
818,다사579460,2
819,다사579461,1
820,다사579464,2
821,다사579465,5
822,다사579466,2
823,다사579467,1
824,다사579468,8
825,다사579469,2
826,다사579470,3
827,다사579471,1
828,다사579472,1
829,다사579473,2
830,다사579476,4
831,다사580403,2
832,다사580405,2
833,다사580406,6
834,다사580411,1
835,다사580412,2
836,다사580413,14
837,다사580414,6
838,다사580426,2
839,다사580431,1
840,다사580432,1
841,다사580435,2
842,다사580437,4
843,다사580441,3
844,다사580442,3
845,다사580444,1
846,다사580445,5
847,다사580446,6
848,다사580447,3
849,다사580448,8
850,다사580449,2
851,다사580450,4
852,다사580451,2
853,다사580452,1
854,다사580453,2
855,다사580454,3
856,다사580455,2
857,다사580456,8
858,다사580457,4
859,다사580458,3
860,다사580459,3
861,다사580460,3
862,다사580461,2
863,다사580464,1
864,다사580465,5
865,다사580466,1
866,다사580467,6
867,다사580468,4
