,gid,COUNT
4452,다사598426,192
4453,다사598427,131
4454,다사598428,95
4455,다사598429,124
4456,다사598430,61
4457,다사598431,82
4458,다사598432,50
4459,다사598433,66
4460,다사598434,37
4461,다사598435,34
4462,다사598436,62
4463,다사598437,46
4464,다사598438,73
4465,다사598439,55
4466,다사598440,89
4467,다사598441,99
4468,다사598442,72
4469,다사598443,96
4470,다사598444,62
4471,다사598445,96
4472,다사598446,88
4473,다사598447,64
4474,다사598448,105
4475,다사598449,71
4476,다사598450,103
4477,다사598451,73
4478,다사598452,85
4479,다사598453,61
4480,다사598454,29
4481,다사598455,46
4482,다사598456,34
4483,다사598457,54
4484,다사598458,37
4485,다사598459,51
4486,다사598460,48
4487,다사598461,28
4488,다사598462,47
4489,다사598463,33
4490,다사598464,52
4491,다사598465,38
4492,다사598466,59
4493,다사598467,62
4494,다사598468,43
4495,다사598469,69
4496,다사598470,48
4497,다사598471,81
4498,다사598472,88
4499,다사598473,62
4500,다사598474,89
4501,다사598475,56
4502,다사598476,87
4503,다사598477,58
4504,다사598478,80
4505,다사598479,130
4506,다사598480,99
4507,다사598481,115
4508,다사598482,66
4509,다사598483,81
4510,다사598484,31
4511,다사599369,0
4512,다사599370,0
4513,다사599371,0
4514,다사599372,0
4515,다사599373,0
4516,다사599374,0
4517,다사599375,0
4518,다사599376,0
4519,다사599377,0
4520,다사599378,0
4521,다사599379,0
4522,다사599380,0
4523,다사599381,0
4524,다사599382,0
4525,다사599383,0
4526,다사599384,1
4527,다사599385,1
4528,다사599386,1
4529,다사599387,1
4530,다사599388,1
4531,다사599389,0
4532,다사599390,0
4533,다사599391,4
4534,다사599392,4
4535,다사599393,4
4536,다사599394,4
4537,다사599395,14
4538,다사599396,10
4539,다사599397,10
4540,다사599398,36
4541,다사599399,26
4542,다사599400,26
4543,다사599401,55
4544,다사599402,29
4545,다사599403,29
4546,다사599404,29
4547,다사599405,36
4548,다사599406,7
4549,다사599407,7
4550,다사599408,11
4551,다사599409,4
4552,다사599410,4
4553,다사599411,4
4554,다사599412,12
4555,다사599413,8
4556,다사599414,8
4557,다사599415,28
4558,다사599416,20
4559,다사599417,20
4560,다사599418,40
4561,다사599419,140
4562,다사599420,50
4563,다사599421,50
4564,다사599422,111
4565,다사599423,61
4566,다사599424,61
4567,다사599425,61
4568,다사599426,124
4569,다사599427,63
4570,다사599428,63
4571,다사599429,92
4572,다사599430,29
4573,다사599431,29
4574,다사599432,29
4575,다사599433,45
4576,다사599434,16
4577,다사599435,16
4578,다사599436,44
4579,다사599437,28
4580,다사599438,28
4581,다사599439,28
4582,다사599440,62
4583,다사599441,34
4584,다사599442,34
4585,다사599443,58
4586,다사599444,24
4587,다사599445,24
4588,다사599446,54
4589,다사599447,30
4590,다사599448,30
4591,다사599449,30
4592,다사599450,62
4593,다사599451,32
4594,다사599452,32
4595,다사599453,49
4596,다사599454,17
4597,다사599455,17
4598,다사599456,17
4599,다사599457,54
4600,다사599458,20
4601,다사599459,20
4602,다사599460,48
4603,다사599461,14
4604,다사599462,14
4605,다사599463,14
4606,다사599464,52
4607,다사599465,19
4608,다사599466,19
4609,다사599467,62
4610,다사599468,22
4611,다사599469,22
4612,다사599470,22
4613,다사599471,81
4614,다사599472,33
4615,다사599473,33
4616,다사599474,89
4617,다사599475,27
4618,다사599476,27
4619,다사599477,58
4620,다사599478,107
4621,다사599479,49
4622,다사599480,49
4623,다사599481,115
4624,다사599482,16
4625,다사599483,16
4626,다사599484,31
4627,다사600368,0
4628,다사600369,0
4629,다사600370,0
4630,다사600371,0
4631,다사600372,0
4632,다사600373,0
4633,다사600374,0
4634,다사600375,0
4635,다사600376,0
4636,다사600377,0
4637,다사600378,0
4638,다사600379,0
4639,다사600380,0
4640,다사600381,0
4641,다사600382,0
4642,다사600383,1
4643,다사600384,2
4644,다사600385,2
4645,다사600386,1
4646,다사600387,2
4647,다사600388,2
4648,다사600389,0
4649,다사600390,7
4650,다사600391,11
4651,다사600392,11
4652,다사600393,4
4653,다사600394,18
4654,다사600395,28
4655,다사600396,10
4656,다사600397,36
4657,다사600398,62
4658,다사600399,52
4659,다사600400,26
4660,다사600401,70
4661,다사600402,44
4662,다사600403,29
4663,다사600404,36
4664,다사600405,43
4665,다사600406,7
4666,다사600407,7
4667,다사600408,13
4668,다사600409,6
4669,다사600410,4
4670,다사600411,6
4671,다사600412,28
4672,다사600413,16
4673,다사600414,8
4674,다사600415,33
4675,다사600416,25
4676,다사600417,40
4677,다사600418,82
4678,다사600419,91
4679,다사600420,50
4680,다사600421,50
4681,다사600422,135
4682,다사600423,85
4683,다사600424,61
4684,다사600425,107
4685,다사600426,170
4686,다사600427,63
4687,다사600428,63
4688,다사600429,164
4689,다사600430,29
4690,다사600431,29
4691,다사600432,62
4692,다사600433,78
4693,다사600434,16
4694,다사600435,16
4695,다사600436,60
4696,다사600437,28
4697,다사600438,28
4698,다사600439,56
4699,다사600440,90
4700,다사600441,34
4701,다사600442,34
4702,다사600443,87
4703,다사600444,24
4704,다사600445,24
4705,다사600446,72
4706,다사600447,48
4707,다사600448,30
4708,다사600449,30
4709,다사600450,99
4710,다사600451,32
4711,다사600452,32
4712,다사600453,79
4713,다사600454,17
4714,다사600455,17
4715,다사600456,17
4716,다사600457,37
4717,다사600458,20
4718,다사600459,20
4719,다사600460,34
4720,다사600461,14
4721,다사600462,14
4722,다사600463,14
4723,다사600464,33
4724,다사600465,19
4725,다사600466,19
4726,다사600467,41
4727,다사600468,22
4728,다사600469,22
4729,다사600470,22
4730,다사600471,55
4731,다사600472,33
4732,다사600473,33
4733,다사600474,60
4734,다사600475,27
4735,다사600476,27
4736,다사600477,27
4737,다사600478,76
4738,다사600479,49
4739,다사600480,49
4740,다사600481,65
4741,다사600482,16
4742,다사600483,16
4743,다사601368,0
4744,다사601369,0
4745,다사601370,0
4746,다사601371,0
4747,다사601372,0
4748,다사601373,0
4749,다사601374,0
4750,다사601375,0
4751,다사601376,0
4752,다사601377,0
4753,다사601378,0
4754,다사601379,0
4755,다사601380,0
4756,다사601381,0
4757,다사601382,1
4758,다사601383,1
4759,다사601384,1
4760,다사601385,2
4761,다사601386,3
4762,다사601387,2
4763,다사601388,1
4764,다사601389,8
4765,다사601390,7
4766,다사601391,7
4767,다사601392,11
4768,다사601393,25
4769,다사601394,18
4770,다사601395,24
4771,다사601396,50
4772,다사601397,36
4773,다사601398,26
4774,다사601399,52
4775,다사601400,67
4776,다사601401,41
4777,다사601402,44
4778,다사601403,51
4779,다사601404,36
4780,다사601405,14
4781,다사601406,14
4782,다사601407,16
4783,다사601408,9
4784,다사601409,6
4785,다사601410,8
4786,다사601411,6
4787,다사601412,20
4788,다사601413,20
4789,다사601414,15
4790,다사601415,26
4791,다사601416,50
4792,다사601417,92
4793,다사601418,41
4794,다사601419,71
4795,다사601420,71
4796,다사601421,95
4797,다사601422,74
4798,다사601423,85
4799,다사601424,131
4800,다사601425,107
4801,다사601426,109
4802,다사601427,181
4803,다사601428,135
4804,다사601429,164
4805,다사601430,101
4806,다사601431,134
4807,다사601432,62
4808,다사601433,49
4809,다사601434,65
4810,다사601435,32
4811,다사601436,60
4812,다사601437,44
4813,다사601438,72
4814,다사601439,56
4815,다사601440,62
4816,다사601441,91
4817,다사601442,63
4818,다사601443,87
4819,다사601444,53
4820,다사601445,71
4821,다사601446,42
4822,다사601447,48
4823,다사601448,85
4824,다사601449,67
4825,다사601450,99
4826,다사601451,69
4827,다사601452,99
4828,다사601453,79
4829,다사601454,47
4830,다사601455,62
4831,다사601456,32
4832,다사601457,52
4833,다사601458,35
4834,다사601459,59
4835,다사601460,58
4836,다사601461,38
4837,다사601462,64
4838,다사601463,40
4839,다사601464,59
4840,다사601465,45
4841,다사601466,48
4842,다사601467,70
4843,다사601468,51
4844,다사601469,76
4845,다사601470,47
4846,다사601471,80
4847,다사601472,58
4848,다사601473,65
4849,다사601474,92
4850,다사601475,59
4851,다사601476,105
4852,다사601477,73
4853,다사601478,122
4854,다사601479,95
4855,다사601480,66
4856,다사601481,82
4857,다사601482,33
4858,다사602367,0
4859,다사602368,0
4860,다사602369,0
4861,다사602370,0
4862,다사602371,0
4863,다사602372,0
4864,다사602373,0
4865,다사602374,0
4866,다사602375,0
4867,다사602376,0
4868,다사602377,0
4869,다사602378,0
4870,다사602379,0
4871,다사602380,0
4872,다사602381,0
4873,다사602382,1
4874,다사602383,1
4875,다사602384,1
4876,다사602385,1
4877,다사602386,2
4878,다사602387,1
4879,다사602388,1
4880,다사602389,8
4881,다사602390,7
4882,다사602391,7
4883,다사602392,7
4884,다사602393,21
4885,다사602394,14
4886,다사602395,14
4887,다사602396,40
4888,다사602397,26
4889,다사602398,26
4890,다사602399,26
4891,다사602400,41
4892,다사602401,15
4893,다사602402,15
4894,다사602403,22
4895,다사602404,7
4896,다사602405,7
4897,다사602406,7
4898,다사602407,9
4899,다사602408,2
4900,다사602409,4
4901,다사602410,8
4902,다사602411,4
4903,다사602412,4
4904,다사602413,4
4905,다사602414,14
4906,다사602415,10
4907,다사602416,5
4908,다사602417,26
4909,다사602418,21
4910,다사602419,21
4911,다사602420,21
4912,다사602421,45
4913,다사602422,24
4914,다사602423,24
4915,다사602424,70
4916,다사602425,46
4917,다사602426,46
4918,다사602427,118
4919,다사602428,72
4920,다사602429,72
4921,다사602430,72
4922,다사602431,105
4923,다사602432,33
4924,다사602433,33
4925,다사602434,49
4926,다사602435,16
4927,다사602436,16
4928,다사602437,16
4929,다사602438,44
4930,다사602439,28
4931,다사602440,28
4932,다사602441,57
4933,다사602442,29
4934,다사602443,29
4935,다사602444,29
4936,다사602445,47
4937,다사602446,18
4938,다사602447,18
4939,다사602448,55
4940,다사602449,37
4941,다사602450,37
4942,다사602451,37
4943,다사602452,67
4944,다사602453,30
4945,다사602454,30
4946,다사602455,45
4947,다사602456,15
4948,다사602457,15
4949,다사602458,15
4950,다사602459,59
4951,다사602460,24
4952,다사602461,24
4953,다사602462,64
4954,다사602463,26
4955,다사602464,26
4956,다사602465,45
4957,다사602466,74
4958,다사602467,29
4959,다사602468,29
4960,다사602469,76
4961,다사602470,25
4962,다사602471,25
4963,다사602472,90
4964,다사602473,65
4965,다사602474,32
4966,다사602475,32
4967,다사602476,105
4968,다사602477,46
4969,다사602478,46
4970,다사602479,112
4971,다사602480,66
4972,다사602481,17
4973,다사603366,0
4974,다사603367,0
4975,다사603368,0
4976,다사603369,0
4977,다사603370,0
4978,다사603371,0
4979,다사603372,0
4980,다사603373,0
4981,다사603374,0
4982,다사603375,0
4983,다사603376,0
4984,다사603377,0
4985,다사603378,0
4986,다사603379,0
4987,다사603380,0
4988,다사603381,0
4989,다사603382,1
4990,다사603383,1
4991,다사603384,1
4992,다사603385,2
4993,다사603386,3
4994,다사603387,2
4995,다사603388,1
4996,다사603389,40
4997,다사603390,39
4998,다사603391,7
4999,다사603392,29
5000,다사603393,43
5001,다사603394,14
5002,다사603395,14
5003,다사603396,63
5004,다사603397,49
5005,다사603398,26
5006,다사603399,33
5007,다사603400,48
5008,다사603401,15
5009,다사603402,15
5010,다사603403,28
5011,다사603404,13
5012,다사603405,7
5013,다사603406,10
5014,다사603407,12
5015,다사603408,2
5016,다사603409,4
5017,다사603410,12
5018,다사603411,8
5019,다사603412,4
5020,다사603413,3
5021,다사603414,8
5022,다사603415,5
5023,다사603416,5
5024,다사603417,30
5025,다사603418,21
5026,다사603419,21
5027,다사603420,55
5028,다사603421,55
5029,다사603422,24
5030,다사603423,24
5031,다사603424,89
5032,다사603425,46
5033,다사603426,46
5034,다사603427,156
5035,다사603428,110
5036,다사603429,72
5037,다사603430,72
5038,다사603431,167
5039,다사603432,33
5040,다사603433,33
5041,다사603434,82
5042,다사603435,49
5043,다사603436,16
5044,다사603437,16
5045,다사603438,65
5046,다사603439,28
5047,다사603440,28
5048,다사603441,86
5049,다사603442,29
5050,다사603443,29
5051,다사603444,29
5052,다사603445,73
5053,다사603446,18
5054,다사603447,18
5055,다사603448,78
5056,다사603449,37
5057,다사603450,37
5058,다사603451,37
5059,다사603452,116
5060,다사603453,30
5061,다사603454,30
5062,다사603455,77
5063,다사603456,15
5064,다사603457,15
5065,다사603458,15
5066,다사603459,39
5067,다사603460,24
5068,다사603461,24
5069,다사603462,50
5070,다사603463,26
5071,다사603464,26
5072,다사603465,26
5073,다사603466,55
5074,다사603467,29
5075,다사603468,29
5076,다사603469,54
5077,다사603470,25
5078,다사603471,25
5079,다사603472,57
5080,다사603473,32
5081,다사603474,32
5082,다사603475,32
5083,다사603476,78
5084,다사603477,46
5085,다사603478,46
5086,다사603479,63
5087,다사603480,17
5088,다사603481,17
5089,다사604366,0
5090,다사604367,0
5091,다사604368,0
5092,다사604369,0
5093,다사604370,0
5094,다사604371,0
5095,다사604372,0
5096,다사604373,0
5097,다사604374,0
5098,다사604375,0
5099,다사604376,0
5100,다사604377,0
5101,다사604378,0
5102,다사604379,0
5103,다사604380,0
5104,다사604381,0
5105,다사604382,0
5106,다사604383,1
5107,다사604384,2
5108,다사604385,2
5109,다사604386,1
5110,다사604387,2
5111,다사604388,34
5112,다사604389,33
5113,다사604390,39
5114,다사604391,61
5115,다사604392,29
5116,다사604393,36
5117,다사604394,36
5118,다사604395,59
5119,다사604396,37
5120,다사604397,49
5121,다사604398,56
5122,다사604399,33
5123,다사604400,22
5124,다사604401,28
5125,다사604402,21
5126,다사604403,21
5127,다사604404,13
5128,다사604405,16
5129,다사604406,10
5130,다사604407,5
5131,다사604408,7
5132,다사604409,4
5133,다사604410,8
5134,다사604411,4
5135,다사604412,5
5136,다사604413,3
5137,다사604414,6
5138,다사604415,10
5139,다사604416,9
5140,다사604417,30
5141,다사604418,25
5142,다사604419,35
5143,다사604420,31
5144,다사604421,34
5145,다사604422,53
5146,다사604423,43
5147,다사604424,89
5148,다사604425,65
5149,다사604426,103
5150,다사604427,84
5151,다사604428,110
5152,다사604429,172
5153,다사604430,134
5154,다사604431,167
5155,다사604432,95
5156,다사604433,128
5157,다사604434,66
5158,다사604435,49
5159,다사604436,70
5160,다사604437,37
5161,다사604438,65
5162,다사604439,49
5163,다사604440,78
5164,다사604441,86
5165,다사604442,58
5166,다사604443,84
5167,다사604444,55
5168,다사604445,73
5169,다사604446,67
5170,다사604447,41
5171,다사604448,78
5172,다사604449,60
5173,다사604450,109
5174,다사604451,86
5175,다사604452,116
5176,다사604453,111
5177,다사604454,62
5178,다사604455,77
5179,다사604456,47
5180,다사604457,73
5181,다사604458,41
5182,다사604459,65
5183,다사604460,85
5184,다사604461,59
5185,다사604462,85
5186,다사604463,61
5187,다사604464,81
5188,다사604465,46
5189,다사604466,75
5190,다사604467,76
5191,다사604468,56
5192,다사604469,81
5193,다사604470,52
5194,다사604471,99
5195,다사604472,104
5196,다사604473,79
5197,다사604474,153
5198,다사604475,106
5199,다사604476,152
5200,다사604477,120
5201,다사604478,69
5202,다사604479,86
5203,다사604480,40
5204,다사605367,0
5205,다사605368,0
5206,다사605369,0
5207,다사605370,0
5208,다사605371,0
5209,다사605372,0
5210,다사605373,0
5211,다사605374,0
5212,다사605375,0
5213,다사605376,0
5214,다사605377,0
5215,다사605378,0
5216,다사605379,0
5217,다사605380,0
5218,다사605381,0
5219,다사605382,0
5220,다사605383,0
5221,다사605384,1
5222,다사605385,1
5223,다사605386,1
5224,다사605387,1
5225,다사605388,33
5226,다사605389,32
5227,다사605390,32
5228,다사605391,54
5229,다사605392,22
5230,다사605393,22
5231,다사605394,22
5232,다사605395,45
5233,다사605396,23
5234,다사605397,23
5235,다사605398,30
5236,다사605399,7
5237,다사605400,7
5238,다사605401,13
5239,다사605402,6
5240,다사605403,6
5241,다사605404,6
5242,다사605405,9
5243,다사605406,3
5244,다사605407,3
5245,다사605408,5
5246,다사605409,2
5247,다사605410,4
5248,다사605411,4
5249,다사605412,3
5250,다사605413,1
5251,다사605414,1
5252,다사605415,5
5253,다사605416,4
5254,다사605417,4
5255,다사605418,4
5256,다사605419,14
5257,다사605420,10
5258,다사605421,10
5259,다사605422,29
5260,다사605423,19
5261,다사605424,19
5262,다사605425,19
5263,다사605426,57
5264,다사605427,38
5265,다사605428,38
5266,다사605429,100
5267,다사605430,62
5268,다사605431,62
5269,다사605432,62
5270,다사605433,95
5271,다사605434,33
5272,다사605435,33
5273,다사605436,54
5274,다사605437,21
5275,다사605438,21
5276,다사605439,21
5277,다사605440,50
5278,다사605441,29
5279,다사605442,29
5280,다사605443,55
5281,다사605444,26
5282,다사605445,26
5283,다사605446,49
5284,다사605447,23
5285,다사605448,23
5286,다사605449,23
5287,다사605450,72
5288,다사605451,49
5289,다사605452,49
5290,다사605453,81
5291,다사605454,32
5292,다사605455,32
5293,다사605456,32
5294,다사605457,73
5295,다사605458,26
5296,다사605459,26
5297,다사605460,85
5298,다사605461,35
5299,다사605462,35
5300,다사605463,35
5301,다사605464,81
5302,다사605465,20
5303,다사605466,20
5304,다사605467,76
5305,다사605468,27
5306,다사605469,27
5307,다사605470,27
5308,다사605471,99
5309,다사605472,47
5310,다사605473,47
5311,다사605474,153
5312,다사605475,74
5313,다사605476,74
5314,다사605477,120
5315,다사605478,143
5316,다사605479,23
5317,다사606367,0
5318,다사606368,0
5319,다사606369,0
5320,다사606370,0
5321,다사606371,0
5322,다사606372,0
5323,다사606373,0
5324,다사606374,0
5325,다사606375,0
5326,다사606376,0
5327,다사606377,0
5328,다사606378,0
5329,다사606379,0
5330,다사606380,1
5331,다사606381,1
5332,다사606382,0
5333,다사606383,1
5334,다사606384,2
5335,다사606385,2
5336,다사606386,1
5337,다사606387,8
5338,다사606388,40
5339,다사606389,32
5340,다사606390,73
5341,다사606391,95
5342,다사606392,63
5343,다사606393,22
5344,다사606394,44
5345,다사606395,67
5346,다사606396,23
5347,다사606397,30
5348,다사606398,37
5349,다사606399,14
5350,다사606400,7
5351,다사606401,16
5352,다사606402,9
5353,다사606403,6
5354,다사606404,9
5355,다사606405,12
5356,다사606406,3
5357,다사606407,3
5358,다사606408,8
5359,다사606409,5
5360,다사606410,2
5361,다사606411,10
5362,다사606412,6
5363,다사606413,1
5364,다사606414,1
5365,다사606415,8
5366,다사606416,7
5367,다사606417,4
5368,다사606418,9
5369,다사606419,19
5370,다사606420,10
5371,다사606421,10
5372,다사606422,40
5373,다사606423,30
5374,다사606424,19
5375,다사606425,34
5376,다사606426,72
5377,다사606427,38
5378,다사606428,38
5379,다사606429,141
5380,다사606430,62
5381,다사606431,62
5382,다사606432,125
5383,다사606433,158
5384,다사606434,33
5385,다사606435,33
5386,다사606436,90
5387,다사606437,21
5388,다사606438,21
5389,다사606439,45
5390,다사606440,74
5391,다사606441,29
5392,다사606442,29
5393,다사606443,84
5394,다사606444,26
5395,다사606445,26
5396,다사606446,69
5397,다사606447,43
5398,다사606448,23
5399,다사606449,23
5400,다사606450,104
5401,다사606451,49
5402,다사606452,49
5403,다사606453,155
5404,다사606454,32
5405,다사606455,32
5406,다사606456,32
5407,다사606457,58
5408,다사606458,26
5409,다사606459,26
5410,다사606460,61
5411,다사606461,35
5412,다사606462,35
5413,다사606463,35
5414,다사606464,55
5415,다사606465,20
5416,다사606466,20
5417,다사606467,47
5418,다사606468,27
5419,다사606469,27
5420,다사606470,27
5421,다사606471,74
5422,다사606472,47
5423,다사606473,47
5424,다사606474,121
5425,다사606475,74
5426,다사606476,74
5427,다사606477,74
5428,다사606478,97
5429,다사607367,0
5430,다사607368,0
5431,다사607369,0
5432,다사607370,0
5433,다사607371,0
5434,다사607372,0
5435,다사607373,0
5436,다사607374,0
5437,다사607375,0
5438,다사607376,0
5439,다사607377,0
5440,다사607378,0
5441,다사607379,1
5442,다사607380,1
5443,다사607381,1
5444,다사607382,2
5445,다사607383,1
5446,다사607384,1
5447,다사607385,2
5448,다사607386,9
5449,다사607387,8
5450,다사607388,39
5451,다사607389,80
5452,다사607390,73
5453,다사607391,41
5454,다사607392,63
5455,다사607393,85
5456,다사607394,44
5457,다사607395,45
5458,다사607396,52
5459,다사607397,30
5460,다사607398,7
5461,다사607399,14
5462,다사607400,17
5463,다사607401,10
5464,다사607402,9
5465,다사607403,12
5466,다사607404,9
5467,다사607405,6
5468,다사607406,6
5469,다사607407,9
5470,다사607408,6
5471,다사607409,5
5472,다사607410,8
5473,다사607411,10
5474,다사607412,4
5475,다사607413,4
5476,다사607414,7
5477,다사607415,4
5478,다사607416,7
5479,다사607417,12
5480,다사607418,9
5481,다사607419,15
5482,다사607420,26
5483,다사607421,21
5484,다사607422,21
5485,다사607423,30
5486,다사607424,45
5487,다사607425,34
5488,다사607426,53
5489,다사607427,94
5490,다사607428,79
5491,다사607429,141
5492,다사607430,103
5493,다사607431,166
5494,다사607432,125
5495,다사607433,96
5496,다사607434,132
5497,다사607435,69
5498,다사607436,90
5499,다사607437,57
5500,다사607438,81
5501,다사607439,45
5502,다사607440,53
5503,다사607441,82
5504,다사607442,58
5505,다사607443,84
5506,다사607444,55
5507,다사607445,75
5508,다사607446,46
5509,다사607447,43
5510,다사607448,75
5511,다사607449,55
5512,다사607450,104
5513,다사607451,81
5514,다사607452,155
5515,다사607453,155
5516,다사607454,106
5517,다사607455,133
5518,다사607456,59
5519,다사607457,85
5520,다사607458,53
5521,다사607459,88
5522,다사607460,96
5523,다사607461,70
5524,다사607462,98
5525,다사607463,63
5526,다사607464,83
5527,다사607465,48
5528,다사607466,54
5529,다사607467,81
5530,다사607468,61
5531,다사607469,95
5532,다사607470,61
5533,다사607471,108
5534,다사607472,81
5535,다사607473,109
5536,다사607474,183
5537,다사607475,136
5538,다사607476,185
5539,다사607477,123
5540,다사608368,0
5541,다사608369,0
5542,다사608370,0
5543,다사608371,0
5544,다사608372,0
5545,다사608373,0
5546,다사608374,0
5547,다사608375,0
5548,다사608376,0
5549,다사608377,0
5550,다사608378,0
5551,다사608379,1
5552,다사608380,1
5553,다사608381,1
5554,다사608382,2
5555,다사608383,1
5556,다사608384,1
5557,다사608385,1
5558,다사608386,8
5559,다사608387,7
5560,다사608388,7
5561,다사608389,48
5562,다사608390,41
5563,다사608391,41
5564,다사608392,41
5565,다사608393,63
5566,다사608394,22
5567,다사608395,22
5568,다사608396,29
5569,다사608397,7
5570,다사608398,7
5571,다사608399,7
5572,다사608400,10
5573,다사608401,3
5574,다사608402,3
5575,다사608403,6
5576,다사608404,3
5577,다사608405,3
5578,다사608406,3
5579,다사608407,6
5580,다사608408,3
5581,다사608409,3
5582,다사608410,6
5583,다사608411,6
5584,다사608412,3
5585,다사608413,3
5586,다사608414,6
5587,다사608415,3
5588,다사608416,3
5589,다사608417,8
5590,다사608418,5
5591,다사608419,5
5592,다사608420,16
5593,다사608421,11
5594,다사608422,11
5595,다사608423,11
5596,다사608424,26
5597,다사608425,15
5598,다사608426,15
5599,다사608427,56
5600,다사608428,41
5601,다사608429,41
5602,다사608430,41
5603,다사608431,104
5604,다사608432,63
5605,다사608433,63
5606,다사608434,99
5607,다사608435,36
5608,다사608436,36
5609,다사608437,36
5610,다사608438,60
5611,다사608439,24
5612,다사608440,24
5613,다사608441,53
5614,다사608442,29
5615,다사608443,29
5616,다사608444,29
5617,다사608445,49
5618,다사608446,20
5619,다사608447,20
5620,다사608448,52
5621,다사608449,32
5622,다사608450,32
5623,다사608451,32
5624,다사608452,106
5625,다사608453,74
5626,다사608454,74
5627,다사608455,101
5628,다사608456,27
5629,다사608457,27
5630,다사608458,27
5631,다사608459,88
5632,다사608460,35
5633,다사608461,35
5634,다사608462,98
5635,다사608463,28
5636,다사608464,28
5637,다사608465,82
5638,다사608466,54
5639,다사608467,34
5640,다사608468,34
5641,다사608469,95
5642,다사608470,34
5643,다사608471,34
5644,다사608472,143
5645,다사608473,109
5646,다사608474,62
5647,다사608475,62
5648,다사608476,185
5649,다사608477,49
5650,다사609368,0
5651,다사609369,0
5652,다사609370,0
5653,다사609371,0
5654,다사609372,0
5655,다사609373,0
5656,다사609374,0
5657,다사609375,1
5658,다사609376,1
5659,다사609377,0
5660,다사609378,1
5661,다사609379,2
5662,다사609380,2
5663,다사609381,1
5664,다사609382,3
5665,다사609383,2
5666,다사609384,1
5667,다사609385,3
5668,다사609386,10
5669,다사609387,7
5670,다사609388,7
5671,다사609389,50
5672,다사609390,43
5673,다사609391,41
5674,다사609392,57
5675,다사609393,79
5676,다사609394,22
5677,다사609395,22
5678,다사609396,46
5679,다사609397,24
5680,다사609398,7
5681,다사609399,10
5682,다사609400,13
5683,다사609401,3
5684,다사609402,3
5685,다사609403,8
5686,다사609404,5
5687,다사609405,3
5688,다사609406,5
5689,다사609407,8
5690,다사609408,3
5691,다사609409,3
5692,다사609410,7
5693,다사609411,6
5694,다사609412,3
5695,다사609413,5
5696,다사609414,8
5697,다사609415,3
5698,다사609416,3
5699,다사609417,12
5700,다사609418,5
5701,다사609419,5
5702,다사609420,21
5703,다사609421,16
5704,다사609422,11
5705,다사609423,11
5706,다사609424,33
5707,다사609425,15
5708,다사609426,15
5709,다사609427,75
5710,다사609428,60
5711,다사609429,41
5712,다사609430,41
5713,다사609431,143
5714,다사609432,63
5715,다사609433,63
5716,다사609434,162
5717,다사609435,99
5718,다사609436,36
5719,다사609437,36
5720,다사609438,95
5721,다사609439,24
5722,다사609440,24
5723,다사609441,83
5724,다사609442,29
5725,다사609443,29
5726,다사609444,29
5727,다사609445,84
5728,다사609446,20
5729,다사609447,20
5730,다사609448,79
5731,다사609449,32
5732,다사609450,32
5733,다사609451,32
5734,다사609452,135
5735,다사609453,74
5736,다사609454,74
5737,다사609455,181
5738,다사609456,27
5739,다사609457,27
5740,다사609458,27
5741,다사609459,62
5742,다사609460,35
5743,다사609461,35
5744,다사609462,63
5745,다사609463,28
5746,다사609464,28
5747,다사609465,62
5748,다사609466,34
5749,다사609467,34
5750,다사609468,34
5751,다사609469,68
5752,다사609470,34
5753,다사609471,34
5754,다사609472,96
5755,다사609473,62
5756,다사609474,62
5757,다사609475,62
5758,다사609476,111
5759,다사609477,49
5760,다사610368,0
5761,다사610369,0
5762,다사610370,0
5763,다사610371,0
5764,다사610372,0
5765,다사610373,0
5766,다사610374,1
5767,다사610375,1
5768,다사610376,1
5769,다사610377,2
5770,다사610378,1
5771,다사610379,1
5772,다사610380,2
5773,다사610381,3
5774,다사610382,2
5775,다사610383,2
5776,다사610384,4
5777,다사610385,3
5778,다사610386,9
5779,다사610387,9
5780,다사610388,11
5781,다사610389,9
5782,다사610390,43
5783,다사610391,59
5784,다사610392,57
5785,다사610393,38
5786,다사610394,55
5787,다사610395,39
5788,다사610396,39
5789,다사610397,24
5790,다사610398,27
5791,다사610399,10
5792,다사610400,6
5793,다사610401,8
5794,다사610402,5
5795,다사610403,5
5796,다사610404,5
5797,다사610405,7
5798,다사610406,5
5799,다사610407,5
5800,다사610408,6
5801,다사610409,4
5802,다사610410,7
5803,다사610411,8
5804,다사610412,6
5805,다사610413,5
5806,다사610414,5
5807,다사610415,9
5808,다사610416,7
5809,다사610417,12
5810,다사610418,9
5811,다사610419,14
5812,다사610420,10
5813,다사610421,16
5814,다사610422,23
5815,다사610423,18
5816,다사610424,33
5817,다사610425,22
5818,다사610426,41
5819,다사610427,34
5820,다사610428,60
5821,다사610429,99
5822,다사610430,80
5823,다사610431,143
5824,다사610432,102
5825,다사610433,165
5826,다사610434,126
5827,다사610435,99
5828,다사610436,134
5829,다사610437,71
5830,다사610438,95
5831,다사610439,59
5832,다사610440,89
5833,다사610441,83
5834,다사610442,59
5835,다사610443,94
5836,다사610444,64
5837,다사610445,84
5838,다사610446,82
5839,다사610447,47
5840,다사610448,79
5841,다사610449,59
5842,다사610450,88
5843,다사610451,61
5844,다사610452,135
5845,다사610453,183
5846,다사610454,154
5847,다사610455,181
5848,다사610456,107
5849,다사610457,152
5850,다사610458,72
