,gid,COUNT
4444,다사598418,193
4445,다사598419,650
4446,다사598420,542
4447,다사598421,365
4448,다사598422,542
4449,다사598423,410
4450,다사598424,592
4451,다사598425,359
4452,다사598426,539
4453,다사598427,362
4454,다사598428,264
4455,다사598429,355
4456,다사598430,175
4457,다사598431,227
4458,다사598432,143
4459,다사598433,210
4460,다사598434,119
4461,다사598435,122
4462,다사598436,193
4463,다사598437,126
4464,다사598438,196
4465,다사598439,141
4466,다사598440,225
4467,다사598441,215
4468,다사598442,145
4469,다사598443,195
4470,다사598444,111
4471,다사598445,166
4472,다사598446,178
4473,다사598447,128
4474,다사598448,196
4475,다사598449,141
4476,다사598450,229
4477,다사598451,156
4478,다사598452,221
4479,다사598453,225
4480,다사598454,137
4481,다사598455,222
4482,다사598456,157
4483,다사598457,247
4484,다사598458,175
4485,다사598459,260
4486,다사598460,273
4487,다사598461,183
4488,다사598462,298
4489,다사598463,213
4490,다사598464,338
4491,다사598465,240
4492,다사598466,358
4493,다사598467,406
4494,다사598468,281
4495,다사598469,453
4496,다사598470,335
4497,다사598471,510
4498,다사598472,530
4499,다사598473,358
4500,다사598474,532
4501,다사598475,357
4502,다사598476,554
4503,다사598477,371
4504,다사598478,529
4505,다사598479,882
4506,다사598480,685
4507,다사598481,800
4508,다사598482,468
4509,다사598483,601
4510,다사598484,248
4511,다사599369,0
4512,다사599370,0
4513,다사599371,0
4514,다사599372,0
4515,다사599373,0
4516,다사599374,0
4517,다사599375,0
4518,다사599376,0
4519,다사599377,0
4520,다사599378,0
4521,다사599379,0
4522,다사599380,0
4523,다사599381,0
4524,다사599382,0
4525,다사599383,0
4526,다사599384,0
4527,다사599385,0
4528,다사599386,0
4529,다사599387,0
4530,다사599388,0
4531,다사599389,0
4532,다사599390,0
4533,다사599391,1
4534,다사599392,1
4535,다사599393,1
4536,다사599394,1
4537,다사599395,9
4538,다사599396,8
4539,다사599397,8
4540,다사599398,52
4541,다사599399,44
4542,다사599400,44
4543,다사599401,96
4544,다사599402,52
4545,다사599403,52
4546,다사599404,52
4547,다사599405,79
4548,다사599406,27
4549,다사599407,27
4550,다사599408,52
4551,다사599409,25
4552,다사599410,25
4553,다사599411,25
4554,다사599412,53
4555,다사599413,28
4556,다사599414,28
4557,다사599415,82
4558,다사599416,54
4559,다사599417,54
4560,다사599418,108
4561,다사599419,372
4562,다사599420,132
4563,다사599421,132
4564,다사599422,309
4565,다사599423,177
4566,다사599424,177
4567,다사599425,177
4568,다사599426,357
4569,다사599427,180
4570,다사599428,180
4571,다사599429,271
4572,다사599430,91
4573,다사599431,91
4574,다사599432,91
4575,다사599433,158
4576,다사599434,67
4577,다사599435,67
4578,다사599436,138
4579,다사599437,71
4580,다사599438,71
4581,다사599439,71
4582,다사599440,155
4583,다사599441,84
4584,다사599442,84
4585,다사599443,134
4586,다사599444,50
4587,다사599445,50
4588,다사599446,123
4589,다사599447,73
4590,다사599448,73
4591,다사599449,73
4592,다사599450,161
4593,다사599451,88
4594,다사599452,88
4595,다사599453,160
4596,다사599454,72
4597,다사599455,72
4598,다사599456,72
4599,다사599457,247
4600,다사599458,90
4601,다사599459,90
4602,다사599460,273
4603,다사599461,98
4604,다사599462,98
4605,다사599463,98
4606,다사599464,338
4607,다사599465,125
4608,다사599466,125
4609,다사599467,406
4610,다사599468,163
4611,다사599469,163
4612,다사599470,163
4613,다사599471,510
4614,다사599472,175
4615,다사599473,175
4616,다사599474,532
4617,다사599475,174
4618,다사599476,174
4619,다사599477,371
4620,다사599478,703
4621,다사599479,332
4622,다사599480,332
4623,다사599481,800
4624,다사599482,115
4625,다사599483,115
4626,다사599484,248
4627,다사600368,0
4628,다사600369,0
4629,다사600370,0
4630,다사600371,0
4631,다사600372,0
4632,다사600373,0
4633,다사600374,0
4634,다사600375,0
4635,다사600376,0
4636,다사600377,0
4637,다사600378,0
4638,다사600379,0
4639,다사600380,0
4640,다사600381,0
4641,다사600382,0
4642,다사600383,0
4643,다사600384,0
4644,다사600385,0
4645,다사600386,0
4646,다사600387,0
4647,다사600388,0
4648,다사600389,0
4649,다사600390,8
4650,다사600391,9
4651,다사600392,9
4652,다사600393,1
4653,다사600394,23
4654,다사600395,31
4655,다사600396,8
4656,다사600397,53
4657,다사600398,97
4658,다사600399,89
4659,다사600400,44
4660,다사600401,133
4661,다사600402,89
4662,다사600403,52
4663,다사600404,72
4664,다사600405,99
4665,다사600406,27
4666,다사600407,27
4667,다사600408,71
4668,다사600409,44
4669,다사600410,25
4670,다사600411,40
4671,다사600412,136
4672,다사600413,56
4673,다사600414,28
4674,다사600415,102
4675,다사600416,74
4676,다사600417,108
4677,다사600418,196
4678,다사600419,230
4679,다사600420,132
4680,다사600421,132
4681,다사600422,378
4682,다사600423,246
4683,다사600424,177
4684,다사600425,322
4685,다사600426,502
4686,다사600427,180
4687,다사600428,180
4688,다사600429,479
4689,다사600430,91
4690,다사600431,91
4691,다사600432,196
4692,다사600433,263
4693,다사600434,67
4694,다사600435,67
4695,다사600436,196
4696,다사600437,71
4697,다사600438,71
4698,다사600439,146
4699,다사600440,230
4700,다사600441,84
4701,다사600442,84
4702,다사600443,208
4703,다사600444,50
4704,다사600445,50
4705,다사600446,190
4706,다사600447,140
4707,다사600448,73
4708,다사600449,73
4709,다사600450,262
4710,다사600451,88
4711,다사600452,88
4712,다사600453,256
4713,다사600454,72
4714,다사600455,72
4715,다사600456,72
4716,다사600457,162
4717,다사600458,90
4718,다사600459,90
4719,다사600460,188
4720,다사600461,98
4721,다사600462,98
4722,다사600463,98
4723,다사600464,223
4724,다사600465,125
4725,다사600466,125
4726,다사600467,288
4727,다사600468,163
4728,다사600469,163
4729,다사600470,163
4730,다사600471,338
4731,다사600472,175
4732,다사600473,175
4733,다사600474,349
4734,다사600475,174
4735,다사600476,174
4736,다사600477,174
4737,다사600478,506
4738,다사600479,332
4739,다사600480,332
4740,다사600481,447
4741,다사600482,115
4742,다사600483,115
4743,다사601368,0
4744,다사601369,0
4745,다사601370,0
4746,다사601371,0
4747,다사601372,0
4748,다사601373,0
4749,다사601374,0
4750,다사601375,0
4751,다사601376,0
4752,다사601377,0
4753,다사601378,0
4754,다사601379,0
4755,다사601380,0
4756,다사601381,0
4757,다사601382,0
4758,다사601383,0
4759,다사601384,0
4760,다사601385,0
4761,다사601386,0
4762,다사601387,0
4763,다사601388,0
4764,다사601389,8
4765,다사601390,8
4766,다사601391,8
4767,다사601392,9
4768,다사601393,31
4769,다사601394,23
4770,다사601395,30
4771,다사601396,75
4772,다사601397,53
4773,다사601398,45
4774,다사601399,89
4775,다사601400,126
4776,다사601401,81
4777,다사601402,89
4778,다사601403,109
4779,다사601404,72
4780,다사601405,47
4781,다사601406,47
4782,다사601407,66
4783,다사601408,46
4784,다사601409,44
4785,다사601410,59
4786,다사601411,40
4787,다사601412,86
4788,다사601413,86
4789,다사601414,63
4790,다사601415,96
4791,다사601416,148
4792,다사601417,236
4793,다사601418,98
4794,다사601419,176
4795,다사601420,176
4796,다사601421,245
4797,다사601422,201
4798,다사601423,246
4799,다사601424,391
4800,다사601425,322
4801,다사601426,325
4802,다사601427,533
4803,다사601428,388
4804,다사601429,479
4805,다사601430,299
4806,다사601431,404
4807,다사601432,196
4808,다사601433,172
4809,다사601434,230
4810,다사601435,125
4811,다사601436,196
4812,다사601437,129
4813,다사601438,204
4814,다사601439,146
4815,다사601440,159
4816,다사601441,233
4817,다사601442,158
4818,다사601443,208
4819,다사601444,124
4820,다사601445,191
4821,다사601446,117
4822,다사601447,140
4823,다사601448,241
4824,다사601449,174
4825,다사601450,262
4826,다사601451,189
4827,다사601452,285
4828,다사601453,256
4829,다사601454,168
4830,다사601455,251
4831,다사601456,155
4832,다사601457,245
4833,다사601458,173
4834,다사601459,283
4835,다사601460,298
4836,다사601461,208
4837,다사601462,350
4838,다사601463,240
4839,다사601464,365
4840,다사601465,267
4841,다사601466,299
4842,다사601467,462
4843,다사601468,337
4844,다사601469,503
4845,다사601470,329
4846,다사601471,504
4847,다사601472,341
4848,다사601473,351
4849,다사601474,525
4850,다사601475,350
4851,다사601476,686
4852,다사601477,510
4853,다사601478,842
4854,다사601479,668
4855,다사601480,441
4856,다사601481,556
4857,다사601482,224
4858,다사602367,0
4859,다사602368,0
4860,다사602369,0
4861,다사602370,0
4862,다사602371,0
4863,다사602372,0
4864,다사602373,0
4865,다사602374,0
4866,다사602375,0
4867,다사602376,0
4868,다사602377,0
4869,다사602378,0
4870,다사602379,0
4871,다사602380,0
4872,다사602381,0
4873,다사602382,0
4874,다사602383,0
4875,다사602384,0
4876,다사602385,0
4877,다사602386,0
4878,다사602387,0
4879,다사602388,0
4880,다사602389,8
4881,다사602390,8
4882,다사602391,8
4883,다사602392,8
4884,다사602393,30
4885,다사602394,22
4886,다사602395,22
4887,다사602396,67
4888,다사602397,45
4889,다사602398,45
4890,다사602399,45
4891,다사602400,82
4892,다사602401,37
4893,다사602402,37
4894,다사602403,57
4895,다사602404,20
4896,다사602405,20
4897,다사602406,20
4898,다사602407,39
4899,다사602408,19
4900,다사602409,38
4901,다사602410,68
4902,다사602411,30
4903,다사602412,30
4904,다사602413,30
4905,다사602414,70
4906,다사602415,40
4907,다사602416,20
4908,다사602417,64
4909,다사602418,44
4910,다사602419,44
4911,다사602420,44
4912,다사602421,113
4913,다사602422,69
4914,다사602423,69
4915,다사602424,214
4916,다사602425,145
4917,다사602426,145
4918,다사602427,353
4919,다사602428,208
4920,다사602429,208
4921,다사602430,208
4922,다사602431,313
4923,다사602432,105
4924,다사602433,105
4925,다사602434,163
4926,다사602435,58
4927,다사602436,58
4928,다사602437,58
4929,다사602438,133
4930,다사602439,75
4931,다사602440,75
4932,다사602441,149
4933,다사602442,74
4934,다사602443,74
4935,다사602444,74
4936,다사602445,141
4937,다사602446,67
4938,다사602447,67
4939,다사602448,168
4940,다사602449,101
4941,다사602450,101
4942,다사602451,101
4943,다사602452,197
4944,다사602453,96
4945,다사602454,96
4946,다사602455,179
4947,다사602456,83
4948,다사602457,83
4949,다사602458,83
4950,다사602459,283
4951,다사602460,110
4952,다사602461,110
4953,다사602462,350
4954,다사602463,142
4955,다사602464,142
4956,다사602465,267
4957,다사602466,441
4958,다사602467,174
4959,다사602468,174
4960,다사602469,503
4961,다사602470,166
4962,다사602471,166
4963,다사602472,517
4964,다사602473,351
4965,다사602474,176
4966,다사602475,176
4967,다사602476,686
4968,다사602477,336
4969,다사602478,336
4970,다사602479,777
4971,다사602480,441
4972,다사602481,109
4973,다사603366,0
4974,다사603367,0
4975,다사603368,0
4976,다사603369,0
4977,다사603370,0
4978,다사603371,0
4979,다사603372,0
4980,다사603373,0
4981,다사603374,0
4982,다사603375,0
4983,다사603376,0
4984,다사603377,0
4985,다사603378,0
4986,다사603379,0
4987,다사603380,0
4988,다사603381,0
4989,다사603382,0
4990,다사603383,0
4991,다사603384,0
4992,다사603385,0
4993,다사603386,0
4994,다사603387,0
4995,다사603388,0
4996,다사603389,54
4997,다사603390,54
4998,다사603391,8
4999,다사603392,49
5000,다사603393,71
5001,다사603394,22
5002,다사603395,22
5003,다사603396,108
5004,다사603397,86
5005,다사603398,45
5006,다사603399,65
5007,다사603400,102
5008,다사603401,37
5009,다사603402,37
5010,다사603403,73
5011,다사603404,36
5012,다사603405,20
5013,다사603406,33
5014,다사603407,52
5015,다사603408,19
5016,다사603409,38
5017,다사603410,86
5018,다사603411,48
5019,다사603412,30
5020,다사603413,26
5021,다사603414,46
5022,다사603415,20
5023,다사603416,20
5024,다사603417,77
5025,다사603418,44
5026,다사603419,44
5027,다사603420,134
5028,다사603421,134
5029,다사603422,69
5030,다사603423,69
5031,다사603424,274
5032,다사603425,145
5033,다사603426,145
5034,다사603427,469
5035,다사603428,324
5036,다사603429,208
5037,다사603430,208
5038,다사603431,506
5039,다사603432,105
5040,다사603433,105
5041,다사603434,266
5042,다사603435,161
5043,다사603436,58
5044,다사603437,58
5045,다사603438,202
5046,다사603439,75
5047,다사603440,75
5048,다사603441,262
5049,다사603442,74
5050,다사603443,74
5051,다사603444,74
5052,다사603445,214
5053,다사603446,67
5054,다사603447,67
5055,다사603448,226
5056,다사603449,101
5057,다사603450,101
5058,다사603451,101
5059,다사603452,304
5060,다사603453,96
5061,다사603454,96
5062,다사603455,275
5063,다사603456,83
5064,다사603457,83
5065,다사603458,83
5066,다사603459,193
5067,다사603460,110
5068,다사603461,110
5069,다사603462,252
5070,다사603463,142
5071,다사603464,142
5072,다사603465,142
5073,다사603466,316
5074,다사603467,174
5075,다사603468,174
5076,다사603469,340
5077,다사603470,166
5078,다사603471,166
5079,다사603472,342
5080,다사603473,176
5081,다사603474,176
5082,다사603475,176
5083,다사603476,512
5084,다사603477,336
5085,다사603478,336
5086,다사603479,445
5087,다사603480,109
5088,다사603481,109
5089,다사604366,0
5090,다사604367,0
5091,다사604368,0
5092,다사604369,0
5093,다사604370,0
5094,다사604371,0
5095,다사604372,0
5096,다사604373,0
5097,다사604374,0
5098,다사604375,0
5099,다사604376,0
5100,다사604377,0
5101,다사604378,0
5102,다사604379,0
5103,다사604380,0
5104,다사604381,0
5105,다사604382,0
5106,다사604383,0
5107,다사604384,0
5108,다사604385,0
5109,다사604386,0
5110,다사604387,0
5111,다사604388,46
5112,다사604389,46
5113,다사604390,54
5114,다사604391,95
5115,다사604392,49
5116,다사604393,63
5117,다사604394,63
5118,다사604395,104
5119,다사604396,63
5120,다사604397,86
5121,다사604398,106
5122,다사604399,65
5123,다사604400,57
5124,다사604401,73
5125,다사604402,53
5126,다사604403,53
5127,다사604404,36
5128,다사604405,49
5129,다사604406,33
5130,다사604407,32
5131,다사604408,41
5132,다사604409,28
5133,다사604410,56
5134,다사604411,24
5135,다사604412,35
5136,다사604413,26
5137,다사604414,31
5138,다사604415,44
5139,다사604416,33
5140,다사604417,77
5141,다사604418,57
5142,다사604419,78
5143,다사604420,65
5144,다사604421,90
5145,다사604422,150
5146,다사604423,129
5147,다사604424,274
5148,다사604425,205
5149,다사604426,321
5150,다사604427,261
5151,다사604428,324
5152,다사604429,517
5153,다사604430,401
5154,다사604431,506
5155,다사604432,298
5156,다사604433,401
5157,다사604434,208
5158,다사604435,161
5159,다사604436,230
5160,다사604437,127
5161,다사604438,202
5162,다사604439,144
5163,다사604440,257
5164,다사604441,262
5165,다사604442,187
5166,다사604443,260
5167,다사604444,147
5168,다사604445,214
5169,다사604446,198
5170,다사604447,125
5171,다사604448,226
5172,다사604449,159
5173,다사604450,266
5174,다사604451,208
5175,다사604452,304
5176,다사604453,299
5177,다사604454,192
5178,다사604455,275
5179,다사604456,179
5180,다사604457,306
5181,다사604458,210
5182,다사604459,320
5183,다사604460,385
5184,다사604461,258
5185,다사604462,400
5186,다사604463,290
5187,다사604464,438
5188,다사604465,290
5189,다사604466,464
5190,다사604467,494
5191,다사604468,346
5192,다사604469,512
5193,다사604470,338
5194,다사604471,533
5195,다사604472,537
5196,다사604473,371
5197,다사604474,750
5198,다사604475,555
5199,다사604476,891
5200,다사604477,715
5201,다사604478,465
5202,다사604479,574
5203,다사604480,238
5204,다사605367,0
5205,다사605368,0
5206,다사605369,0
5207,다사605370,0
5208,다사605371,0
5209,다사605372,0
5210,다사605373,0
5211,다사605374,0
5212,다사605375,0
5213,다사605376,0
5214,다사605377,0
5215,다사605378,0
5216,다사605379,0
5217,다사605380,0
5218,다사605381,0
5219,다사605382,0
5220,다사605383,0
5221,다사605384,0
5222,다사605385,0
5223,다사605386,0
5224,다사605387,0
5225,다사605388,46
5226,다사605389,46
5227,다사605390,46
5228,다사605391,87
5229,다사605392,41
5230,다사605393,41
5231,다사605394,41
5232,다사605395,82
5233,다사605396,41
5234,다사605397,41
5235,다사605398,61
5236,다사605399,20
5237,다사605400,20
5238,다사605401,36
5239,다사605402,16
5240,다사605403,16
5241,다사605404,16
5242,다사605405,29
5243,다사605406,13
5244,다사605407,13
5245,다사605408,22
5246,다사605409,9
5247,다사605410,18
5248,다사605411,18
5249,다사605412,20
5250,다사605413,11
5251,다사605414,11
5252,다사605415,24
5253,다사605416,13
5254,다사605417,13
5255,다사605418,13
5256,다사605419,34
5257,다사605420,21
5258,다사605421,21
5259,다사605422,81
5260,다사605423,60
5261,다사605424,60
5262,다사605425,60
5263,다사605426,176
5264,다사605427,116
5265,다사605428,116
5266,다사605429,309
5267,다사605430,193
5268,다사605431,193
5269,다사605432,193
5270,다사605433,296
5271,다사605434,103
5272,다사605435,103
5273,다사605436,172
5274,다사605437,69
5275,다사605438,69
5276,다사605439,69
5277,다사605440,182
5278,다사605441,113
5279,다사605442,113
5280,다사605443,186
5281,다사605444,73
5282,다사605445,73
5283,다사605446,131
5284,다사605447,58
5285,다사605448,58
5286,다사605449,58
5287,다사605450,165
5288,다사605451,107
5289,다사605452,107
5290,다사605453,203
5291,다사605454,96
5292,다사605455,96
5293,다사605456,96
5294,다사605457,306
5295,다사605458,127
5296,다사605459,127
5297,다사605460,385
5298,다사605461,148
5299,다사605462,148
5300,다사605463,148
5301,다사605464,438
5302,다사605465,148
5303,다사605466,148
5304,다사605467,494
5305,다사605468,172
5306,다사605469,172
5307,다사605470,172
5308,다사605471,533
5309,다사605472,195
5310,다사605473,195
5311,다사605474,750
5312,다사605475,379
5313,다사605476,379
5314,다사605477,715
5315,다사605478,844
5316,다사605479,129
5317,다사606367,0
5318,다사606368,0
5319,다사606369,0
5320,다사606370,0
5321,다사606371,0
5322,다사606372,0
5323,다사606373,0
5324,다사606374,0
5325,다사606375,0
5326,다사606376,0
5327,다사606377,0
5328,다사606378,0
5329,다사606379,0
5330,다사606380,0
5331,다사606381,0
5332,다사606382,0
5333,다사606383,0
5334,다사606384,0
5335,다사606385,0
5336,다사606386,0
5337,다사606387,13
5338,다사606388,59
5339,다사606389,46
5340,다사606390,124
5341,다사606391,165
5342,다사606392,119
5343,다사606393,41
5344,다사606394,86
5345,다사606395,127
5346,다사606396,41
5347,다사606397,61
5348,다사606398,81
5349,다사606399,40
5350,다사606400,20
5351,다사606401,50
5352,다사606402,30
5353,다사606403,16
5354,다사606404,23
5355,다사606405,36
5356,다사606406,13
5357,다사606407,13
5358,다사606408,29
5359,다사606409,16
5360,다사606410,9
5361,다사606411,32
5362,다사606412,27
5363,다사606413,11
5364,다사606414,11
5365,다사606415,38
5366,다사606416,27
5367,다사606417,13
5368,다사606418,31
5369,다사606419,52
5370,다사606420,21
5371,다사606421,21
5372,다사606422,106
5373,다사606423,85
5374,다사606424,60
5375,다사606425,118
5376,다사606426,234
5377,다사606427,116
5378,다사606428,116
5379,다사606429,436
5380,다사606430,193
5381,다사606431,193
5382,다사606432,390
5383,다사606433,493
5384,다사606434,103
5385,다사606435,103
5386,다사606436,289
5387,다사606437,69
5388,다사606438,69
5389,다사606439,140
5390,다사606440,253
5391,다사606441,113
5392,다사606442,113
5393,다사606443,281
5394,다사606444,73
5395,다사606445,73
5396,다사606446,208
5397,다사606447,135
5398,다사606448,58
5399,다사606449,58
5400,다사606450,251
5401,다사606451,107
5402,다사606452,107
5403,다사606453,344
5404,다사606454,96
5405,다사606455,96
5406,다사606456,96
5407,다사606457,223
5408,다사606458,127
5409,다사606459,127
5410,다사606460,275
5411,다사606461,148
5412,다사606462,148
5413,다사606463,148
5414,다사606464,296
5415,다사606465,148
5416,다사606466,148
5417,다사606467,320
5418,다사606468,172
5419,다사606469,172
5420,다사606470,172
5421,다사606471,367
5422,다사606472,195
5423,다사606473,195
5424,다사606474,574
5425,다사606475,379
5426,다사606476,379
5427,다사606477,379
5428,다사606478,508
5429,다사607367,0
5430,다사607368,0
5431,다사607369,0
5432,다사607370,0
5433,다사607371,0
5434,다사607372,0
5435,다사607373,0
5436,다사607374,0
5437,다사607375,0
5438,다사607376,0
5439,다사607377,0
5440,다사607378,0
5441,다사607379,0
5442,다사607380,0
5443,다사607381,0
5444,다사607382,0
5445,다사607383,0
5446,다사607384,0
5447,다사607385,0
5448,다사607386,13
5449,다사607387,13
5450,다사607388,59
5451,다사607389,137
5452,다사607390,124
5453,다사607391,78
5454,다사607392,119
5455,다사607393,164
5456,다사607394,86
5457,다사607395,86
5458,다사607396,106
5459,다사607397,61
5460,다사607398,20
5461,다사607399,40
5462,다사607400,54
5463,다사607401,34
5464,다사607402,30
5465,다사607403,37
5466,다사607404,23
5467,다사607405,20
5468,다사607406,20
5469,다사607407,27
5470,다사607408,20
5471,다사607409,16
5472,다사607410,23
5473,다사607411,32
5474,다사607412,18
5475,다사607413,18
5476,다사607414,32
5477,다사607415,25
5478,다사607416,27
5479,다사607417,45
5480,다사607418,31
5481,다사607419,39
5482,다사607420,64
5483,다사607421,46
5484,다사607422,46
5485,다사607423,85
5486,다사607424,143
5487,다사607425,118
5488,다사607426,174
5489,다사607427,301
5490,다사607428,243
5491,다사607429,436
5492,다사607430,320
5493,다사607431,517
5494,다사607432,390
5495,다사607433,300
5496,다사607434,417
5497,다사607435,220
5498,다사607436,289
5499,다사607437,186
5500,다사607438,257
5501,다사607439,140
5502,다사607440,184
5503,다사607441,279
5504,다사607442,208
5505,다사607443,281
5506,다사607444,168
5507,다사607445,245
5508,다사607446,150
5509,다사607447,135
5510,다사607448,221
5511,다사607449,144
5512,다사607450,251
5513,다사607451,193
5514,다사607452,334
5515,다사607453,344
5516,다사607454,237
5517,다사607455,361
5518,다사607456,220
5519,다사607457,347
5520,다사607458,251
5521,다사607459,399
5522,다사607460,423
5523,다사607461,296
5524,다사607462,451
5525,다사607463,303
5526,다사607464,451
5527,다사607465,303
5528,다사607466,320
5529,다사607467,492
5530,다사607468,344
5531,다사607469,514
5532,다사607470,342
5533,다사607471,537
5534,다사607472,365
5535,다사607473,533
5536,다사607474,912
5537,다사607475,717
5538,다사607476,891
5539,다사607477,553
5540,다사608368,0
5541,다사608369,0
5542,다사608370,0
5543,다사608371,0
5544,다사608372,0
5545,다사608373,0
5546,다사608374,0
5547,다사608375,0
5548,다사608376,0
5549,다사608377,0
5550,다사608378,0
5551,다사608379,0
5552,다사608380,0
5553,다사608381,0
5554,다사608382,0
5555,다사608383,0
5556,다사608384,0
5557,다사608385,0
5558,다사608386,13
5559,다사608387,13
5560,다사608388,13
5561,다사608389,91
5562,다사608390,78
5563,다사608391,78
5564,다사608392,78
5565,다사608393,123
5566,다사608394,45
5567,다사608395,45
5568,다사608396,65
5569,다사608397,20
5570,다사608398,20
5571,다사608399,20
5572,다사608400,34
5573,다사608401,14
5574,다사608402,14
5575,다사608403,21
5576,다사608404,7
5577,다사608405,7
5578,다사608406,7
5579,다사608407,14
5580,다사608408,7
5581,다사608409,7
5582,다사608410,14
5583,다사608411,14
5584,다사608412,7
5585,다사608413,7
5586,다사608414,21
5587,다사608415,14
5588,다사608416,14
5589,다사608417,32
5590,다사608418,18
5591,다사608419,18
5592,다사608420,43
5593,다사608421,25
5594,다사608422,25
5595,다사608423,25
5596,다사608424,83
5597,다사608425,58
5598,다사608426,58
5599,다사608427,185
5600,다사608428,127
5601,다사608429,127
5602,다사608430,127
5603,다사608431,324
5604,다사608432,197
5605,다사608433,197
5606,다사608434,314
5607,다사608435,117
5608,다사608436,117
5609,다사608437,117
5610,다사608438,188
5611,다사608439,71
5612,다사608440,71
5613,다사608441,166
5614,다사608442,95
5615,다사608443,95
5616,다사608444,95
5617,다사608445,172
5618,다사608446,77
5619,다사608447,77
5620,다사608448,163
5621,다사608449,86
5622,다사608450,86
5623,다사608451,86
5624,다사608452,227
5625,다사608453,141
5626,다사608454,141
5627,다사608455,265
5628,다사608456,124
5629,다사608457,124
5630,다사608458,124
5631,다사608459,399
5632,다사608460,148
5633,다사608461,148
5634,다사608462,451
5635,다사608463,155
5636,다사608464,155
5637,다사608465,475
5638,다사608466,320
5639,다사608467,172
5640,다사608468,172
5641,다사608469,514
5642,다사608470,170
5643,다사608471,170
5644,다사608472,703
5645,다사608473,533
5646,다사608474,338
5647,다사608475,338
5648,다사608476,891
5649,다사608477,174
5650,다사609368,0
5651,다사609369,0
5652,다사609370,0
5653,다사609371,0
5654,다사609372,0
5655,다사609373,0
5656,다사609374,0
5657,다사609375,0
5658,다사609376,0
5659,다사609377,0
5660,다사609378,0
5661,다사609379,0
5662,다사609380,0
5663,다사609381,0
5664,다사609382,0
5665,다사609383,0
5666,다사609384,0
5667,다사609385,0
5668,다사609386,13
5669,다사609387,13
5670,다사609388,13
5671,다사609389,91
5672,다사609390,78
5673,다사609391,78
5674,다사609392,107
5675,다사609393,152
5676,다사609394,45
5677,다사609395,45
5678,다사609396,107
5679,다사609397,62
5680,다사609398,20
5681,다사609399,29
5682,다사609400,43
5683,다사609401,14
5684,다사609402,14
5685,다사609403,24
5686,다사609404,10
5687,다사609405,7
5688,다사609406,11
5689,다사609407,18
5690,다사609408,7
5691,다사609409,7
5692,다사609410,19
5693,다사609411,14
5694,다사609412,7
5695,다사609413,14
5696,다사609414,28
5697,다사609415,14
5698,다사609416,14
5699,다사609417,43
5700,다사609418,18
5701,다사609419,18
5702,다사609420,61
5703,다사609421,43
5704,다사609422,25
5705,다사609423,25
5706,다사609424,117
5707,다사609425,58
5708,다사609426,58
5709,다사609427,243
5710,다사609428,185
5711,다사609429,127
5712,다사609430,127
5713,다사609431,443
5714,다사609432,197
5715,다사609433,197
5716,다사609434,501
5717,다사609435,304
5718,다사609436,117
5719,다사609437,117
5720,다사609438,304
5721,다사609439,71
5722,다사609440,71
5723,다사609441,260
5724,다사609442,95
5725,다사609443,95
5726,다사609444,95
5727,다사609445,286
5728,다사609446,77
5729,다사609447,77
5730,다사609448,258
5731,다사609449,86
5732,다사609450,86
5733,다사609451,86
5734,다사609452,332
5735,다사609453,141
5736,다사609454,141
5737,다사609455,446
5738,다사609456,124
5739,다사609457,124
5740,다사609458,124
5741,다사609459,272
5742,다사609460,148
5743,다사609461,148
5744,다사609462,303
5745,다사609463,155
5746,다사609464,155
5747,다사609465,327
5748,다사609466,172
5749,다사609467,172
5750,다사609468,172
5751,다사609469,342
5752,다사609470,170
5753,다사609471,170
5754,다사609472,508
5755,다사609473,338
5756,다사609474,338
5757,다사609475,338
5758,다사609476,512
5759,다사609477,174
5760,다사610368,0
5761,다사610369,0
5762,다사610370,0
5763,다사610371,0
5764,다사610372,0
5765,다사610373,0
5766,다사610374,0
5767,다사610375,0
5768,다사610376,0
5769,다사610377,0
5770,다사610378,0
5771,다사610379,0
5772,다사610380,0
5773,다사610381,0
5774,다사610382,0
5775,다사610383,0
5776,다사610384,0
5777,다사610385,0
5778,다사610386,13
5779,다사610387,13
5780,다사610388,13
5781,다사610389,13
5782,다사610390,78
5783,다사610391,107
5784,다사610392,107
5785,다사610393,74
5786,다사610394,116
5787,다사610395,87
5788,다사610396,87
5789,다사610397,62
5790,다사610398,71
5791,다사610399,29
5792,다사610400,23
5793,다사610401,26
5794,다사610402,17
5795,다사610403,17
5796,다사610404,10
5797,다사610405,14
5798,다사610406,11
5799,다사610407,11
5800,다사610408,16
5801,다사610409,12
5802,다사610410,19
5803,다사610411,24
5804,다사610412,19
5805,다사610413,14
5806,다사610414,21
5807,다사610415,32
5808,다사610416,25
5809,다사610417,43
5810,다사610418,29
5811,다사610419,47
5812,다사610420,36
5813,다사610421,43
5814,다사610422,77
5815,다사610423,59
5816,다사610424,117
5817,다사610425,92
5818,다사610426,150
5819,다사610427,116
5820,다사610428,185
5821,다사610429,304
5822,다사610430,246
5823,다사610431,443
5824,다사610432,316
5825,다사610433,503
5826,다사610434,384
5827,다사610435,304
5828,다사610436,420
5829,다사610437,233
5830,다사610438,304
5831,다사610439,187
5832,다사610440,281
5833,다사610441,260
5834,다사610442,189
5835,다사610443,303
5836,다사610444,209
5837,다사610445,286
5838,다사610446,286
5839,다사610447,172
5840,다사610448,258
5841,다사610449,181
5842,다사610450,286
